year&season,公司,期末股本,每股淨值,流動比率,淨值佔總資產,營業利益,營業外,營業收入,稅後純益,速動比率
200103,2469.0,881786.0,13.8679,3.96,55.4889,25876.0,134436.0,956968.0,128770.0,3.16
200104,2469.0,1027311.0,16.0108,3.98,70.9469,54406.0,200937.0,1425462.0,201137.0,2.52
200201,2469.0,1060732.0,17.077,4.6,77.17399999999999,37952.0,64848.0,419556.0,81087.0,3.54
200202,2469.0,1324340.0,13.8696,3.05,76.0452,61109.0,117066.0,792639.0,140761.0,2.27
200203,2469.0,1351592.0,14.9482,6.63,65.0804,88066.0,204010.0,1195284.0,234271.0,4.99
200204,2469.0,1379543.0,15.6989,5.56,66.6401,103976.0,300726.0,1628382.0,328030.0,4.31
200301,2469.0,1390827.0,16.1926,5.77,67.8182,27330.0,55168.0,381608.0,64380.0,4.58
200302,2469.0,1627939.0,13.0252,3.75,64.1708,16861.0,68453.0,654234.0,63737.0,2.97
200303,2469.0,1634314.0,13.0503,3.53,63.4757,28763.0,112299.0,1014862.0,107729.0,2.32
200304,2469.0,1636189.0,13.5074,2.59,60.2912,57658.0,164353.0,1431199.0,173140.0,1.15
200401,2469.0,1636252.0,13.4891,2.26,57.8017,18553.0,46023.0,387625.0,48700.0,1.35
200402,2469.0,1733647.0,12.7479,2.22,58.3991,52049.0,75709.0,783084.0,95483.0,1.3
200403,2469.0,1733647.0,12.9646,1.13,61.9621,98707.0,64444.0,1246069.0,119740.0,0.64
200404,2469.0,1733647.0,12.38,1.19,63.648999999999994,144797.0,45835.0,1750986.0,150025.0,0.76
200501,2469.0,1733647.0,12.61,1.18,61.7414,26943.0,34651.0,485687.0,53564.0,0.83
200502,2469.0,1802993.0,12.42,1.1,58.626999999999995,49924.0,50712.0,968519.0,86534.0,0.69
200503,2469.0,1802993.0,13.31,1.45,57.0976,85934.0,144070.0,1552754.0,196463.0,1.05
200504,2469.0,1802992.86,13.88,1.45,,127390.0,237534.0,2300981.0,317086.0,1.18
200601,2469.0,1807904.0,14.48,1.56,60.2113,6033.0,121563.0,562600.0,115277.0,1.2
200602,2469.0,2483832.0,16.55,2.45,,30023.0,176820,1174378.0,191259.0,2.18
200603,2469.0,2509038.0,16.37,2.53,73.586,81949.0,235006,1855364.0,287314.0,2.21
200604,2469,2512465.0,16.5,2.9,75.3127,136095.0,266033,2503655.0,337744.0,2.35
200701,2469,2528944.0,17.15,3.17,76.8843,31305.0,57339,563375.0,75285.0,2.52
