stock,102年1-6月,稅後純益,102年1-6月,增減(%),期末股本,稅後純益,102年1-6月,每股淨值,淨值佔總資產,流動比率,速動比率,公司,,營業收入,102年1-6月,增減(%),營業利益,102年1-6月,營業外
1419,125968,62516,113453,-44.9,3000413,0.21,0.38,24.6,66.7022012443293,0.560893344592604,0.462809337713601,1419,新紡,548481,469654,16.78,-13384,-10135,77107
1423,-1949,-44645,-16528,,1750000,-0.26,-0.09,15.05,91.5230989231203,85.9001833238511,47.5900499399456,1423,利華,334712,446118,-24.97,-31193,-22782,-3601
1432,-5330,-108068,-62774,,1639899,-0.66,-0.51,12.83,71.9217499234504,2.58255292856505,0.824448009409523,1432,大魯閣,429825,485765,-11.52,-128673,-54575,23279
1434,192400,1284357,1184689,8.41,16846646,0.76,0.7,29.62,64.5522177608717,1.75165137260427,1.04594550632375,1434,福懋,25833519,24378188,5.97,1592175,1273637,-12578
1439,12340,-3973,1759,,920000,-0.04,0.02,22.01,90.4839292001866,23.0117543804658,22.6752029589694,1439,中和,177838,220417,-19.32,-10322,-9910,6015
1440,202180,251947,732035,-65.58,16404118,0.16,0.46,15.66,63.582514986746,1.41646730354451,0.588392247846306,1440,南紡,9775458,10635334,-8.09,238449,767316,89958
1441,17002,-46724,6242,,917531,-0.52,0.07,11.46,36.5605855591898,1.21375880250117,0.44780071974271,1441,大東,643485,649205,-0.88,-60179,-11717,12706
1443,-15883,-95230,6268,,1353430,-0.7,0.05,11.03,26.573454044762,0.702710066866922,0.117662765137129,1443,立益,830186,948299,-12.46,-131475,-23832,-36267
1444,301054,65200,313655,-79.21,9573029,0.07,0.33,12.65,66.7396667168639,1.48298277590606,0.863138101398882,1444,力麗,5847744,6071537,-3.69,6395,63851,107462
1445,14143,20595,40813,-49.54,1386670,0.15,0.29,13.55,81.340534860087,5.07591641737733,2.45675313658079,1445,大宇,944865,1046837,-9.74,13631,27924,6870
1446,5840,19741,15396,28.22,1386215,0.14,0.11,13.62,48.1664069598534,7.33595428125573,1.28451372746631,1446,宏和,388440,410138,-5.29,17782,11537,7647
1447,218605,172164,562438,-69.39,8709402,0.21,0.69,14.07,50.0983088251474,1.30851879571512,0.566233602248047,1447,力鵬,12059430,13271042,-9.13,178134,439432,35438
1449,32727,-122678,-78494,,3371941,-0.4,-0.44,2.88,20.2708709107865,0.735835963245166,0.377965930291354,1449,佳和,1621041,1816034,-10.74,-159855,-94057,31195
1451,86211,412575,407920,1.14,4000000,1.03,0.94,24.88,68.5782869624688,2.76219795834972,1.42430249896794,1451,年興,6726749,6720900,0.09,185995,390490,370139
1452,15418,78444,49595,58.17,1326414,0.59,0.37,15.6,83.1424501023773,4.34954054198846,2.08213005805609,1452,宏益,1014167,1088045,-6.79,69616,44909,14165
1453,2671,-21009,4762,,879164,-0.26,0.06,11.67,83.7947721353996,6.15852460404845,2.1021343270941,1453,大將,99251,120999,-17.97,-28742,2860,4872
1454,5774,20966,20511,2.22,1403098,0.16,0.16,12.32,71.7625730698001,2.36817109047293,1.22459890974039,1454,台富,1010378,1066298,-5.24,15971,17819,7187
1455,135877,4964,218471,-97.73,6117634,0.01,0.36,12.11,54.8065101282465,1.22943280498041,0.530722900225056,1455,集盛,9217831,8460650,8.95,-32445,101734,56809
1456,-35568,-122313,-44279,,2130000,-0.59,-0.27,4.58,25.3900580267971,3.6478143884071,0.748379364935101,1456,怡華,491679,380259,29.3,-96127,-13357,-29262
1457,-42665,58480,2953,+++++,3351640,0.23,0.01,14.24,41.906704091542,0.924993014440338,0.614640678627351,1457,宜進,2367341,2271610,4.21,24962,48757,91855
1459,5068,37212,-19892,,3586289,0.12,-0.06,12.22,49.0885280218091,1.51059678709523,1.09334888846128,1459,聯發,2007185,1811626,10.79,26574,-20907,17949
1460,36088,142526,121042,17.75,4711891,0.33,0.28,10.37,54.697162672046,2.01296582584309,0.536336899674822,1460,宏遠,3882674,3547360,9.45,130434,84956,33290
1463,10709,24774,1144,+++++,1884108,0.15,0.01,11.55,52.1798906431882,1.94506354595799,0.775866686600145,1463,強盛,528333,434578,21.57,-122,-15623,20691
1464,32711,32823,3847,753.21,2168960,0.15,0.02,11.03,41.1080373721301,1.1017948459099,0.484156203114176,1464,得力,2399492,2080358,15.34,11213,-24198,20389
1465,24422,57590,46596,23.59,1036073,0.67,0.54,20.2,59.1318098869709,3.65481658591833,1.48114473877388,1465,偉全,1288874,1226346,5.1,61535,43011,38553
1466,-2756,31096,38426,-19.08,1022216,0.31,0.4,16.38,52.6201167122895,1.46904909684093,0.583498846184451,1466,聚隆,2434634,2575583,-5.47,16648,54842,17734
1467,25686,23102,91759,-74.82,2102622,0.13,0.55,11.26,34.6577450803262,1.82491786349019,0.977451197287137,1467,南緯,3139468,3316070,-5.33,15307,75485,-7229
1468,11029,-23938,-17205,,1604053,0.15,0.11,7.57,49.9850031289768,1.80183296369381,0.267146204533192,1468,昶和,384148,455910,-15.74,-12983,-32816,-12019
1469,17860,3504,8513,-58.84,1246000,0.03,0.07,13.74,84.8003375622715,2.58823467541756,1.55029309885425,1469,理隆,250412,250630,-0.09,1934,-2665,918
1470,2793,38134,9663,294.64,857670,0.44,0.11,10.68,85.7970416945833,4.84841451087567,2.14915952229419,1470,大統染,395133,316206,24.96,42266,8849,3677
1472,-6410,-35298,-66402,,716500,-0.51,-1.03,5.05,33.2750025608632,0.637947336709797,0.337621024750792,1472,三洋紡,482776,418675,15.31,-32888,-76429,-3829
1473,40162,45938,188739,-75.66,1468750,0.32,1.3,26.84,47.7374082152346,2.24000424750543,1.39197333643421,1473,台南,4721551,4993352,-5.44,-103795,74431,64818
1474,20809,12532,13410,-6.55,1337880,0.1,0.1,13.22,52.1505467743923,1.32046682628592,0.654931521647802,1474,弘裕,1662998,1846465,-9.94,16518,-4625,-186
1475,1481,-27855,-32659,,525168,-0.53,-0.62,6.05,53.4796167549382,0.418189819662968,0.170237643990158,1475,本盟,97707,116067,-15.82,-45703,-49577,1669
1476,69806,1216256,1226137,-0.81,2609874,4.85,4.89,30.15,54.1649720581059,1.21519506129884,0.613068505941252,1476,儒鴻,9364699,7804462,19.99,1484556,1444041,68678
1477,24689,840414,678793,23.81,1704630,4.95,4.09,28.82,39.8822390776266,1.10088405516523,0.336914316892067,1477,聚陽,9567766,8420377,13.63,1084172,788262,-54266
4414,-12282,38757,45285,-14.42,1315072,0.31,0.74,13.25,55.6918428880174,1.79292084573745,0.858682983454294,4414,如興,1249432,1414231,-11.65,76714,56969,-18329
4426,4466,76474,92578,-17.4,766152,1.1,1.33,17.97,66.4243018765031,1.74265286552347,0.957708145306859,4426,利勤,604165,547118,10.43,98741,109422,-1813
05,738327,12871239,8053583,59.82,115066889,1.11858755475696,0.713388724951376,20.3044338845382,36.8089653976876,1.26186810429634,0.779677258315324,05,電機機械類,205407419,188013451,9.25,17552414,8031950,1213086
1503,77909,618433,499435,23.83,5209722,1.19,0.96,38.71,60.4086280467391,1.39449642599914,0.886214689968913,1503,士電,9665900,8845555,9.27,674240,626390,163137
1504,384671,2331404,1858895,25.42,20026929,1.18,1.01,22.87,55.4754679780793,1.94008639189825,1.37922176749579,1504,東元,27774510,28288402,-1.82,2531579,2412560,795861
1506,17211,-3224,-31341,,1222516,-0.03,-0.26,10.03,53.3892592902228,1.67476956471424,0.872246427353849,1506,正道,731257,711699,2.75,928,-43303,-3883
1507,36648,886533,651922,35.99,4108200,2.17,1.6,24.65,33.3766831955959,1.16568695774136,0.50345451218363,1507,永大,10481192,8932329,17.34,1173314,907728,63001
1512,603,-145340,-98860,,1818025,-0.8,-0.54,9.87,30.3484933503469,1.10281366583805,0.584649131079333,1512,瑞利,1840056,1602792,14.8,-75326,-70813,-49745
1513,74611,256634,255293,0.53,4800000,0.55,0.54,15.96,49.8409266187402,1.57955551382213,0.821018824473705,1513,中興電,4807142,4644517,3.5,216933,253154,101570
1514,5409,16061,52214,-69.24,2010670,0.08,0.27,12.98,56.8353183372568,1.77747090535272,1.29956219391559,1514,亞力,1474160,1894517,-22.19,-7157,55082,18380
1515,123297,7486,119188,-93.72,1814735,0.04,0.66,11.98,41.8651652340784,1.1418845833175,0.865828656431132,1515,力山,1508888,1405746,7.34,5383,-3660,15690
1517,64296,92595,128662,-28.03,2278250,0.41,0.56,14.69,59.4034625554242,3.65873939113553,2.9700662507396,1517,利奇,1861756,1907877,-2.42,120954,133856,61569
1519,18493,56977,32357,76.09,2610585,0.22,0.12,11.26,49.8662589845049,1.6584435452525,0.818364195992837,1519,華城,1973047,2188095,-9.83,79948,22132,-8306
1521,49003,194940,115973,68.09,762300,2.56,1.52,19.78,44.0925868100021,1.25876120742905,0.791804142240316,1521,大億,2395255,1862210,28.62,210090,90102,27434
1522,59080,193837,164662,17.72,3128979,0.62,0.53,16.41,24.6564332667335,1.03785012375879,0.504230417322716,1522,堤維西,9253941,7904902,17.07,320368,237196,178710
1524,10247,4415,11758,-62.45,1796852,0.02,0.07,11.47,42.0180380579662,1.06118724816597,0.554579041693713,1524,耿鼎,1200048,1230458,-2.47,24114,2989,-17467
1525,135147,149278,114082,30.85,692454,2.16,1.65,40.22,77.7866501768521,1.90128796816914,1.06760081130064,1525,江申,541871,527841,2.66,217,5427,174371
1526,-268,26252,19180,36.87,500000,0.52,0.38,10.16,51.9446749880413,2.41818505338078,1.08195284697509,1526,日馳,365503,350198,4.37,30389,21239,-1609
1527,255143,274162,352910,-22.31,1532896,1.79,2.3,15.42,18.3866087562023,1.12759294375381,0.321747274633402,1527,鑽全,1517673,1257962,20.65,286424,170050,49238
1528,41398,34322,75160,-54.33,1470000,0.23,0.51,13.74,41.2301410341854,1.67158923829385,1.03012008086658,1528,恩德,1738886,1859051,-6.46,60563,51220,-22505
1529,1584,-44077,-8465,,2497089,-0.18,-0.03,1.56,69.2073333214901,0.841694279622923,0.585356142919524,1529,樂士,61803,51783,19.35,-29309,-10049,-5100
1530,56802,108266,121368,-10.8,919945,1.18,1.32,25.4,40.563028975812,1.31054032123253,0.6612178482285,1530,亞崴,1854713,1453588,27.6,158084,103152,-12116
1531,101732,111292,178378,-37.61,1931511,0.58,0.92,21.36,75.2722846659939,3.68132642990114,2.76961801097702,1531,高林股,1488829,1674422,-11.08,96416,184570,13386
1533,43511,130848,75878,72.45,964152,1.38,0.8,21.55,48.8526030522917,1.85061225881409,1.14468073109131,1533,車王電,1313547,1075848,22.09,149689,65123,20479
1535,98039,268470,320847,-16.32,1237426,2.17,2.72,25.23,39.7620782973923,1.47693945278667,1.02853906257123,1535,中宇,5101570,5134884,-0.65,212280,294570,130996
1536,15891,307236,180808,69.92,2320241,1.37,1.13,12.6,41.5468413030044,1.42163401086363,0.774748519269605,1536,和大,1989520,1725876,15.28,320163,197793,53597
1537,33555,286850,313875,-8.61,815854,3.52,3.85,31.37,60.2914748128896,2.25509735866816,1.11166318606977,1537,廣隆,3244465,2666925,21.66,399257,370410,13847
1538,-24422,19798,-134241,,1638845,0.12,-0.82,5.19,42.4923500367518,1.39615666600186,0.351918436598472,1538,正峰新,431440,367435,17.42,-43725,-114553,63523
1539,25762,59671,60617,-1.56,653700,0.91,0.93,11.58,37.487007485868,1.2218174109929,0.581069360378552,1539,巨庭,1294532,905501,42.96,82950,46594,-4525
1540,29787,82429,64146,28.5,854736,1.04,0.81,16.35,72.8675274730212,2.97540818647953,1.93277829305427,1540,喬福,504942,467839,7.93,86015,44293,9101
1541,13265,48866,15149,222.57,788000,0.62,0.19,11.73,45.2327524819346,1.20037588391595,0.78295214006468,1541,錩泰,1311491,879524,49.11,63951,10245,-6869
1560,-23625,345320,248096,39.19,1410000,2.45,1.76,25.09,63.2555339489198,1.4606862768468,0.903518986436557,1560,中砂,2191666,1994707,9.87,470323,324308,-43591
1568,2378,51064,26178,95.06,1030865,0.54,0.29,13,47.9747121844483,1.58934648507116,0.890718027893332,1568,倉佑,1058495,852964,24.1,71280,33458,-5416
1583,93338,240567,188691,27.49,996453,2.49,1.95,30.18,27.2250422459706,1.2634390712532,0.600354607819664,1583,程泰,3594024,2831821,26.92,405476,258199,-3920
1589,-26757,508197,208413,143.84,1008890,5.04,2.07,64.1,62.7981543937632,2.49986801358047,1.81861152026176,1589,F-永冠,3585431,2584047,38.75,698450,301330,-33436
1590,65326,996555,803882,23.97,1705000,5.85,5.01,50.89,50.9955400089712,1.07278642330363,0.767572919263268,1590,F-亞德,4201189,3497102,20.13,1311443,1038154,24341
2049,96245,862625,634260,36,2614354,3.4,2.5,44.95,38.5158672434253,1.11220884410918,0.655703602339314,2049,上銀,6550399,5176878,26.53,1193410,751755,-48778
2228,32423,227125,163799,38.66,717050,3.17,2.52,31.53,72.7085039069258,2.71725612672688,1.78060971835345,2228,劍麟,1690979,1479319,14.31,281722,199783,21160
2231,18368,304533,169494,79.67,716045,4.93,2.8,22.86,62.337199872766,1.96338554091899,1.51056252809183,2231,為升,983103,696934,41.06,358599,179193,2903
2371,-1504627,1124076,-1456484,,23395367,0.49,-0.63,15.43,17.17733771814,0.940216802888353,0.628601616099911,2371,大同,57715891,54084348,6.71,3059574,-3112441,-600479
3167,45487,135423,90912,48.96,727078,1.86,1.41,19.36,42.5969482051311,1.75453206795231,1.20038907089061,3167,大量,1121665,985608,13.8,137536,70401,40625
4526,74742,257958,153713,67.82,2310299,1.12,0.66,21.08,37.6431827869416,1.4723488499032,0.742423610155015,4526,東台,4322712,3548609,21.81,329731,164725,60712
4532,-14,568057,461003,23.22,4684044,1.21,0.98,15.65,35.0191150515818,1.46184253148799,1.17268775816549,4532,瑞智,10050625,8587544,17.04,891262,805352,52422
6605,109422,762017,735674,3.58,1658164,4.6,4.44,56.37,41.1778225906111,0.859902062226365,0.510919362260908,6605,帝寶,7388843,6553226,12.75,1029041,835743,-28414
8374,-4350,-11920,21681,,876085,-0.14,0.25,17.8,40.5514923898004,1.54509524247491,0.979490488819733,8374,羅昇,2029600,2160206,-6.05,13654,18286,-42969
8996,11567,125228,94421,32.63,812583,1.54,1.22,21.94,62.5956917028542,2.10309494387947,1.3174818632395,8996,高力,1194860,1162362,2.8,152181,100207,-3839
06,1856757,855883,983091,-12.94,79767887,0.107296686948722,0.122209953600194,15.4748035384214,48.6200940140547,1.60399817532022,0.90509890976959,06,電器電纜類,148411259,142737723,3.97,1613278,-190958,-201779
1603,-13903,92538,87124,6.21,3423000,0.33,0.31,18.5,62.4681595468024,1.25292888776752,0.937321586494867,1603,華電,1524830,1302266,17.09,95849,112196,7757
1604,186828,355363,301054,18.04,5441001,0.69,0.56,14.31,61.5159568976452,1.81463650419793,1.06028409686046,1604,聲寶,5486830,6097553,-10.02,97929,117736,263591
1605,1447365,491207,362854,35.37,35760002,0.14,0.1,17.19,50.9831032737894,1.84193597708424,0.84081273964197,1605,華新,80047555,72911325,9.79,1413142,-468869,-573088
1608,866,51730,-86567,,6327735,0.12,-0.2,19.36,59.6494647905491,1.99474910705997,0.979102672770532,1608,華榮,4993695,5596901,-10.78,-69576,-143059,216090
1609,1004,5783,-89061,,5801808,0.01,-0.16,12.66,39.6320602303454,1.77485376536263,1.26081475369053,1609,大亞,7922473,8423965,-5.95,-134054,-141929,136910
1611,-20913,1648,7063,-76.67,3984392,0,0.02,13.93,58.6106778071389,0.77237373792982,0.483089360624511,1611,中電,1469579,1838598,-20.07,63644,44880,-88476
1612,74583,164430,8240,+++++,3241511,0.51,0.03,14.8,83.0511718735804,3.53871956556731,2.55684364253295,1612,宏泰,2067249,2027760,1.95,5694,-71956,186302
1613,-215208,-135838,-175020,,2275280,-0.6,-0.77,10.43,10.75335368405,1.14902936380277,0.659252640350565,1613,台一,22625122,21811707,3.73,80701,72420,-211989
1614,32451,89061,86463,3,2691134,0.34,0.28,18.75,69.5051702255837,2.29569158888994,1.52840767885173,1614,三洋電,2482153,2709936,-8.41,106545,66869,1138
1615,5335,66669,11843,462.94,1118618,0.6,0.11,13.09,63.9095893496093,1.46854725379112,0.796784950080058,1615,大山,1364767,1454879,-6.19,29638,12801,43619
1616,68936,-93759,24326,,1941485,-0.49,0.13,8.68,39.9095947543594,1.26520729993935,0.537962357864563,1616,億泰,2003229,1616584,23.92,-68621,-67712,-44226
1617,11910,19586,7723,153.61,1442332,0.14,0.05,11.01,48.9164419488922,1.72434266909963,1.48262317251211,1617,榮星,1770399,1886520,-6.16,23067,-1119,3124
1618,21378,-41719,-30693,,2408647,-0.17,-0.13,17.24,92.6441758666439,5.92964925434258,3.88852626339632,1618,合機,1155595,1210348,-4.52,-54982,-44613,12273
1626,184054,-202689,515712,,1224942,-1.65,4.4,23.02,29.7629300881877,1.06092342960738,0.623470057798461,1626,F-艾美,7275301,7723590,-5.8,9165,405688,-214400
