year&season,公司,期末股本,每股淨值,流動比率,淨值佔總資產,營業利益,營業外,營業收入,稅後純益,速動比率
200001, 2336 致伸實業  ,2877400,15.6,2.63,52.11,186240,-28533,2414254,134110,2.27
200002,2336,3165140.0,14.4303,3.28,54.6548,305362.0,4213.0,4898431,211532,2.9
200003,2336,3165140,15.2007,2.99,55.0335,401163,84976,7725334,438771,2.67
200004,2336,3165140,15.9431,2.48,50.1902,606558,31820,11044686,637173,2.28
200101,2336,3468696,15.9296,3.11,55.1067,62645,-60807,2537994,19364,2.75
200102,2336,4079868,13.0377,2.61,53.285,23019,-197909,5000512,-93503,2.27
200103,2336,4079867,13.2109,2.63,54.1339,64786,-126992,8012033,17735,2.38
200104,2336,4079868,13.4851,2.01,53.4147,195185,-92844,10747969,167179,1.86
200201,2336,4011867,13.788,2.17,55.0508,58997,-2905,2550413,41051,1.95
200202,2336.0,4146223,12.8426,2.16,54.8586,81421.0,55182.0,5130672.0,125015,1.93
200203,2336.0,4146223.0,12.7533,1.41,64.6407,102067.0,-1181.0,7711867.0,106528,1.16
200204,2336.0,4126223,12.8609,1.55,57.4594,187121.0,-56397.0,11052841.0,131493,1.32
200301,2336.0,4126223,12.9699,1.85,61.3803,3938.0,47624.0,3148279.0,52559,1.52
200302,2336.0,4303072,12.1762,2.3,46.6834,103924.0,46503.0,7308330.0,195726,2.03
200303,2336.0,4303072,12.3864,2.53,48.8029,311133.0,-21741.0,11571218.0,331273,2.26
200304,2336.0,4283072,12.7467,2.09,51.0351,424649.0,-15319.0,16635693.0,450897,1.84
200401,2336.0,4283072,12.5073,2.82,57.7041,-89488.0,18056.0,3625651.0,-89599,2.34
200402,2336.0,4409313,10.9936,2.01,49.614,-132587.0,-88002.0,6605485.0,-260216,1.55
200403,2336.0,4409314,9.527000000000001,1.99,44.1104,-416056.0,-463121.0,9849933.0,-911286,1.59
200404,2336.0,4409314,8.79,1.55,36.6457,-354288.0,-748829.0,15426985.0,-1207805,1.36
200501,2336.0,4409314,8.91,1.61,46.5019,145998.0,-36486.0,4646651.0,65392,1.28
200502,2336.0,4409314,9.15,2.21,55.3832,254591.0,-70613.0,8284171.0,171229,1.63
200503,2336.0,4409314,9.42,2.14,52.053999999999995,398989.0,-107789.0,12063692.0,253836,1.63
200504,2336.0,4409313.67,9.77,1.98,,436154.0,39665.0,15835481.0,400560,1.53
200601,2336.0,4409314,10.17,2.41,59.5846,230904.0,-4090.0,3440688.0,187171,1.87
200602,2336.0,4576478,10.49,2.22,,346972.0,108298,5978695.0,363486,1.79
200603,2336.0,4576928.0,10.82,2.24,68.0252,446474.0,172591,9033870.0,496421.0,1.89
200604,2336,4577388.0,11.05,1.76,66.7587,611852.0,150495,12588391.0,611420.0,1.44
200701,2336,4632166.0,11.27,1.93,69.7691,69936.0,32365,3309215.0,82086.0,1.6
200702,2336,4701129.0,11.54,1.84,,163446.0,187867,7383529.0,281401.0,1.57
200703,2336,4765616.0,11.78,1.9,,358201.0,224455,12306537.0,466125.0,1.6
