year&season,公司,期末股本,每股淨值,流動比率,淨值佔總資產,營業利益,營業外,營業收入,稅後純益,速動比率
200001, 1212 中日飼料  ,2731664,10.22,0.71,36.63,-41721,109608,1171552,67887,0.4
200002,1212,2731664.0,8.7976,0.66,32.9758,-115876.0,-81747.0,2428157,-197623,0.36
200003,1212,2731664,7.5066,0.61,29.4089,-148164,-237769,3657171,-385933,0.34
200004,1212,2731664,4.6104,0.6,19.6891,-264923,-528321,5021963,-793244,0.33
200101,1212,2731664,6.0578,0.57,24.5266,-14331,-51565,1222804,-65896,0.34
200102,1212,2731664,5.1143,0.54,20.7567,-9032,-140159,2814979,-149191,0.34
200103,1212,2731664,5.2524,0.52,21.0358,-31145,-195096,4236139,-226241,0.34
200104,1212,2731664,5.4981,0.55,22.2096,-29311,-263880,5713920,-293191,0.36
200201,1212,2731664,5.2374,0.58,22.3336,12171,123398,1372361,135569,0.36
200202,1212.0,2731664,5.2428,0.58,22.468000000000004,21285.0,135506.0,2786333.0,141857,0.38
200203,1212.0,2731664.0,4.9378,0.6,21.3974,10019.0,48981.0,4374668.0,44066,0.4
200204,1212.0,2731664,4.537,0.51,20.7073,-356.0,-58700.0,5862899.0,-73990,0.35
200301,1212.0,2731664,4.1964,0.48,19.5111,-41030.0,-37306.0,1181697.0,-78336,0.31
200302,1212.0,2731664,3.3775,0.53,16.7871,-157733.0,-163161.0,2337392.0,-324210,0.34
200303,1212.0,2731664,3.0945,0.5,15.9188,-205374.0,-204086.0,3160383.0,-412776,0.32
200304,1212.0,2731664,2.3968,0.42,13.1925,-337756.0,-265218.0,3808409.0,-606290,0.28
200401,1212.0,2731664,2.4175,0.45,13.3897,-6830.0,-32930.0,680823.0,-39760,0.31
200402,1212.0,2731664,1.9529,0.48,10.8557,-27669.0,-145484.0,1467562.0,-171606,0.27
200403,1212.0,2731664,1.2085,0.41,7.1808,-46802.0,-326822.0,1995519.0,-371946,0.23
200404,1212.0,2731664,0.59,0.36,3.7895,-115685.0,-465532.0,2424978.0,-593721,0.17
200501,1212.0,2731664,0.46,1.13,3.1197,-6182.0,-30134.0,302854.0,-35695,0.57
200502,1212.0,2731664,-0.41,0.22,-2.9286,-27725.0,-92274.0,571232.0,-129667,0.11
