year&season,公司,期末股本,每股淨值,流動比率,淨值佔總資產,營業利益,營業外,營業收入,稅後純益,速動比率
200001, 9801 中國力霸  ,14348892,10.61,0.94,39.03,-143381,367988,2878036,230607,0.17
200002,9801,14348892.0,10.1905,0.91,37.9907,-240326.0,511274.0,5866255,303574,0.19
200003,9801,14348892,10.0107,0.94,37.3596,-386981,461189,8661001,176834,0.3
200004,9801,14348892,10.5766,0.97,38.8674,-746139,114394,10906079,-392949,0.32
200101,9801,14348892,10.4616,0.91,37.6428,-206043,-283963,2136639,-397006,0.32
200102,9801,14348892,10.1268,0.94,37.1006,-402372,-567320,4099528,-863800,0.35
200103,9801,14348892,9.6867,0.95,37.0917,-676852,-854908,6037323,-1390868,0.38
200104,9801,14348892,9.2579,1.02,36.0798,-1014721,-1300391,8403076,-2098941,0.39
200201,9801,14348892,8.9489,1.09,35.2853,-171868,-357706,2056505,-518574,0.4
200202,9801.0,14348892,8.5475,0.95,34.1607,-351301.0,-787211.0,4453149.0,-1066512,0.34
200203,9801.0,14348892.0,7.9068,0.8,33.8287,-780482.0,-1015936.0,6723079.0,-1735840,0.27
200204,9801.0,14348892,7.7214,0.71,33.3841,-1031985.0,-1225181.0,9485581.0,-2192759,0.22
200301,9801.0,14348892,7.3319,0.6,32.1744,-273240.0,-252695.0,2280848.0,-495526,0.18
200302,9801.0,14348892,6.787000000000001,0.59,30.4541,-680432.0,-550350.0,4757682.0,-1181720,0.13
200303,9801.0,14348892,6.3989,0.59,29.3221,-1021329.0,-869859.0,7598607.0,-1795941,0.11
200304,9801.0,14348892,5.8004,0.6,27.0505,-1495822.0,-1180828.0,10683115.0,-2599568,0.12
200401,9801.0,14348892,5.7313,0.56,27.2912,-349519.0,-178502.0,3233103.0,-498514,0.08
200402,9801.0,14348892,5.4468,0.45,26.0977,-764863.0,155739.0,6296949.0,-580838,0.07
200403,9801.0,9097198,7.8899,0.46,24.6711,-1080916.0,-116433.0,9186043.0,-1166540,0.06
200404,9801.0,9097198,7.3678,0.58,23.1092,-1416384.0,-591316.0,12974971.0,-1965201,0.09
200501,9801.0,9097198,6.36,0.55,20.7196,-172487.0,-1481394.0,3380932.0,-1634881,0.08
200502,9801.0,9097198,5.8259,0.52,19.5061,-450645.0,-1701284.0,6569304.0,-2126929,0.07
200503,9801.0,9097198,5.1218,0.55,17.6069,-710501.0,-2017648.0,9595853.0,-2678149,0.07
200504,9801.0,9097197.94,5.61,0.52,,-1036031.0,-2537699.0,13340403.0,-3523730,0.11
200601,9801.0,7468800,5.2054,0.61,15.9677,-79079.0,-158433.0,3328461.0,-237512,0.17
200602,9801.0,7468800,5.1208,0.92,,-338657.0,-133403,6478746.0,-472037,0.23
200603,9801.0,3958464.0,8.04,0.75,13.3214,-785709.0,-277315,9540234.0,-1063001.0,0.17
