year&season,公司,期末股本,每股淨值,流動比率,淨值佔總資產,營業利益,營業外,營業收入,稅後純益,速動比率
200001, 2827 中聯信託  ,13874913,15.49,4.66,17.4,760377,42315,2790613,786648,3.96
200002,2827,13874913.0,15.4208,5.27,18.2909,725027.0,16630.0,4669988,717496,4.48
200003,2827,16117315,12.7398,3.67,19.0984,-271248,36097,6389035,-145727,3.17
200004,2827,16117315,9.0077,1.23,14.4785,-7721062,-374138,7735268,-6118952,1.11
200101,2827,16117315,9.1503,1.95,13.7119,246818,1902,1793247,229805,1.47
200102,2827,16076305,9.2603,2.41,13.9969,677444,-335432,3883666,324526,2.06
200103,2827,16076305,8.661,2.62,12.9577,-530984,-213978,4671509,-646531,2.19
200104,2827,16076305,6.224,2.83,9.604,-3926717,-627017,6086124,-4569166,2.24
200201,2827,16076305,6.2122,2.64,9.8616,16547,22074,1212166,-18910,2.26
200202,2827.0,16076305,5.7012,2.94,9.0369,-624195.0,9105.0,2105741.0,-875258,2.65
200203,2827.0,16076305.0,5.1526,3.38,8.5384,-1328527.0,14176.0,2927745.0,-1757186,3.17
200204,2827.0,10022206,6.2392,2.86,6.736000000000001,-3173106.0,-41844.0,3435600.0,-3782898,2.67
200301,2827.0,10022206,6.4549,3.14,6.8154,83415.0,124755.0,919422.0,216122,2.43
200302,2827.0,10022206,5.5841,2.82,6.0622,-881573.0,92086.0,1940922.0,-656428,2.17
200303,2827.0,10022206,5.9861,2.81,6.5107,-332950.0,100470.0,3584512.0,-253566,2.42
200304,2827.0,10022206,6.269,4.26,6.7349,135011.0,46393.0,4509521.0,51865,3.86
200401,2827.0,10022206,6.3497,2.67,6.5547,218268.0,22746.0,892542.0,80911,1.9
200402,2827.0,10022206,5.3806,2.25,5.7227,-666343.0,38465.0,1133228.0,-884698,1.63
200403,2827.0,6291239,8.5107,2.72,5.6392,-708959.0,200327.0,1557715.0,-922965,2.03
200404,2827.0,6291239,7.38,2.62,5.0116,-1522960.0,544365.0,2003365.0,-1613426,1.92
200501,2827.0,6291239,7.13,5.89,4.6666,-16565.0,57349.0,626684.0,-157847,5.19
200502,2827.0,6291239,6.42,8.47,4.3633,-696112.0,-24866.0,1276380.0,-1102420,7.8
200503,2827.0,6791519,5.47,8.81,3.6626,-1039072.0,-65461.0,1766100.0,-1697154,7.99
200504,2827.0,6291239.3,2.85,7.92,,-1591546.0,-904670.0,2439530.0,-3381902,6.97
200601,2827.0,6791519,2.32,0.0,1.5374,-343177.0,0.0,-127843.0,-431113,0.0
200602,2827.0,6291239,0.41,-,,-802571.0,-,-98160.0,-1041019,-
200603,2827.0,1796149.0,1.28,-,0.1765,-1290482.0,-,-60386.0,-1649417.0,-
