year&season,公司,期末股本,每股淨值,流動比率,淨值佔總資產,營業利益,營業外,營業收入,稅後純益,速動比率
200001, 2370 匯僑工    ,1407900,18.91,3.45,85.5,119909,33401,616396,140854,2.27
200002,2370,1844600.0,15.5114,2.42,79.8257,323355.0,65855.0,1489704,334974,1.64
200003,2370,1844600,16.6367,1.85,74.1992,507896,90487,2444984,531081,1.2
200004,2370,1844600,17.174,2.7,79.7067,576245,82065,3078036,589802,1.56
200101,2370,1844600,17.387,3.2,83.3336,6704,35619,499939,44353,1.5
200102,2370,2168600,14.4236,3.91,84.5732,-47887,-41612,924757,-74559,1.9
200103,2370,2168600,14.1893,3.61,81.9623,-124180,-26028,1378878,-125633,1.97
200104,2370,2168600,14.1048,3.17,80.0699,-156312,-29517,1824973,-154911,1.88
200201,2370,2168600,14.1837,4.09,83.0072,-1407,16821,420102,15414,2.27
200202,2370.0,2168600,14.078,3.67,81.7128,8568.0,18364.0,885396.0,31503,2.12
200203,2370.0,2168600.0,14.1133,4.46,83.589,4117.0,26384.0,1336946.0,39785,2.52
200204,2370.0,2168600,14.3039,3.88,83.9347,-10201.0,54917.0,1792391.0,48490,2.32
200301,2370.0,2168600,14.3212,3.6,84.3151,2739.0,963.0,449776.0,3702,2.19
200302,2370.0,2800000,13.7846,5.82,88.4979,-1811.0,5776.0,953756.0,3965,4.47
200303,2370.0,2800000,13.720999999999998,5.15,87.5041,12667.0,-824.0,1515765.0,11843,4.09
200304,2370.0,2800000,13.8775,3.95,84.4567,27556.0,22393.0,2050344.0,49949,3.16
200401,2370.0,2800000,13.8405,3.69,83.2798,23230.0,-7332.0,542507.0,16486,2.95
200402,2370.0,2858800,13.4137,2.75,77.9548,13950.0,-3310.0,1106380.0,11228,2.21
200403,2370.0,2838780,13.5492,3.16,82.6796,24614.0,8241.0,1662768.0,33443,2.46
200404,2370.0,2838780,13.5,2.98,81.23100000000001,45903.0,19002.0,2127393.0,65492,2.25
200501,2370.0,2838780,13.1,3.11,82.6725,-10287.0,-98881.0,372687.0,-109056,2.32
200502,2370.0,2838780,11.835,3.48,83.2984,-15613.0,-431472.0,758313.0,-447069,2.44
