stock,101年1-3月,稅後純益,101年1-3月,增減(%),期末股本,稅後純益,101年1-3月,每股淨值,淨值佔總資產,流動比率,速動比率,公司,,營業收入,101年1-3月,增減(%),營業利益,101年1-3月,營業外
01,1975930,3058010,3533524,-13.46,97015540,0.32,0.37,24.8865759032007,43.7935232996298,1.23941691221969,0.931890940350238,01,水泥類,42614998,42759890,-0.34,2432903,2921213,1905538
1101,292265,1413035,1534342,-7.91,36921759,0.38,0.42,29.22,39.5377528092202,1.17194381583402,0.831374557429997,1101,台泥,24114047,25288765,-4.65,2026729,2286803,314060
1102,1057659,1213452,1423487,-14.75,32309181,0.4,0.47,26.92,42.2973654894829,1.05923122341278,0.892009046310792,1102,亞泥,13931550,13191051,5.61,339801,622088,1250044
1103,263557,82329,200408,-58.92,7768285,0.13,0.31,21.88,48.6844338435296,4.13131347959627,3.53877380896846,1103,嘉泥,741189,1001971,-26.03,-149811,-28863,183613
1104,137946,181173,146946,23.29,6038919,0.3,0.24,22.44,82.6867874264555,1.97948990416854,1.55014741936285,1104,環泥,1248072,1152461,8.3,30247,12593,156012
1108,147932,69554,124785,-44.26,4047380,0.17,0.31,10.63,50.1735429025833,2.36696474583247,0.579928405770119,1108,幸福,1203671,948413,26.91,98223,-15086,-13612
1109,-3758,37666,15203,147.75,4210008,0.09,0.04,14.4,63.6172676736265,2.58498206487766,1.67330403237429,1109,信大,916242,794753,15.29,35919,20032,7715
1110,80329,60801,88353,-31.18,5720008,0.11,0.15,15.01,91.5027825623313,4.25672351324112,2.17482759990897,1110,東泥,460227,382476,20.33,51795,23646,7706
02,1260817,5968551,4852662,23,107740687,0.55,0.47,18.1330906122772,34.1586128179869,1.29557288212268,0.731116083004818,02,食品類,167194919,156711467,6.69,8131267,6697858,1780714
1201,6752,293183,249005,17.74,5060629,0.58,0.49,15.87,21.9443351668208,1.2843960369661,0.405196717213293,1201,味全,6700847,6007414,11.54,376786,298140,-25129
1203,-75511,83740,-19890,,2400000,0.35,-0.08,16.69,50.1373637656108,2.06683823798512,0.844637038274859,1203,味王,1643325,1521720,7.99,132636,73691,8902
1210,66435,237726,240077,-0.98,5664572,0.45,0.47,22.44,33.4738025581411,1.44896247321609,0.681950605747016,1210,大成,21357129,20846025,2.45,250873,407179,87210
1213,-505,8902,7613,16.93,514751,0.17,0.15,12.49,81.4185618168124,3.20717954341906,2.94050556560838,1213,大飲,174683,171060,2.12,11664,8659,-454
1215,10365,71984,12292,485.62,2320268,0.31,0.05,20.89,49.0851552186865,1.20626073015683,0.569791470829468,1215,卜蜂,4380233,4206913,4.12,97982,11307,-8828
