year&season,公司,期末股本,每股淨值,流動比率,營業利益,營業外,營業收入,稅後純益,速動比率,淨值佔總資產,稅前純益
200602,3450.0,1033498.0,16.67,2.36,129838.0,9785,842461.0,109065.0,1.5,,
200603,3450.0,1033498.0,14.99,3.08,173141.0,11345,1166985.0,145046.0,1.86,81.8238,
200604,3450,1033498.0,15.46,4.09,229039.0,12275,1446496.0,194989.0,3.28,90.7006,
200701,3450,1033498.0,15.92,3.72,50395.0,12878,264018.0,47497.0,3.02,88.3255,
200702,3450,1079503.0,14.96,2.55,88925.0,13119,537578.0,84132.0,1.87,,
200703,3450,1079503.0,14.95,3.65,163043.0,33406,883708.0,155080.0,2.65,,
200704,3450,1079503.0,15.39,3.48,233167.0,15081,1259031.0,204898.0,3.2192000000000003,86.3019,
200801,3450,1079503.0,15.65,4.3,46164.0,-4448,329281.0,30608.0,3.86,89.1387,
200802,3450,1128388.0,14.93,2.43,127722.0,-18338,706801.0,79985.0,2.11,82.905,
200803,3450,1128388.0,14.7,2.88,173422.0,1677,1040450.0,132611.0,2.38,88.4356,
200804,3450,789872.0,17.17,1.52,178997.0,-4126,1251083.0,143127.0,1.4227,64.2019,
200901,3450,766422.0,16.77,2.2,-42439.0,11936,126828.0,-28882.0,1.7,76.1628,
200902,3450,766422.0,16.46,2.03,-36763.0,19126,362414.0,-16136.0,1.74,74.4964,
200903,3450,766422.0,17.35,2.03,34269.0,20221,767404.0,50515.0,1.77,72.828,
200904,3450,766422.0,17.9,2.2031,92982.0,18751,1188330.0,95252.0,2.0134,74.0213,
201001,3450,766422.0,19.0,2.1,101117.0,3488,513759.0,83797.0,1.71,71.2777,
201002,3450,766422.0,18.37,1.58,214693.0,9972,1141017.0,189759.0,1.31,64.6235,
201003,3450,766422.0,20.18,1.81,389752.0,-3600,1865105.0,326853.0,1.48,70.9523,
201004,3450,766422.0,21.73,1.9818,541071.0,-23366,2505996.0,443654.0,1.7378,73.5509,
201101,3450,766422.0,23.07,2.14,125455.0,6623.0,615631.0,104027.0,1.9,73.2759,
201102,3450,766422.0,20.67,1.41,281258.0,-1297,1301135.0,227285.0,1.26,60.9515,
201103,3450,766422.0,21.36,1.81,334570.0,10138,1825954.0,281109.0,1.6,75.7853,
201104,3450,766422.0,21.61,1.728,350017.0,14562,2288639.0,301469.0,1.5162,75.1165,
201201,3450,766422.0,21.96,1.84,39660.0,-3704,508828.0,25456.0,1.59,76.53699999999999,
201202,3450,766422.0,19.41,1.27,71865.0,8743,1028513.0,62132.0,1.14,58.1659,
201203,3450,766422.0,20.31,1.42,136644.0,37612,1641978.0,139483.0,1.14,63.3005,
201204,3450,766422.0,21.46,1.4908,203350.0,87623,2253112.0,231162.0,1.1652,65.02,
201301,3450,766422.0,22.21,1.81410788753065,89766.0,-889,1077742.0,47998.0,1.37914287759741,39.0991668368023,
201302,3450,766422.0,21.94,1.4239773414279,245560.0,3803,2429692.0,168454.0,1.15940896428787,36.8654049776285,
201303,3450,766422.0,24.17,1.63522422923824,498156.0,-21835,4017428.0,329374.0,1.34717192480171,38.6907530100794,
201304,3450,766422.0,26.21,1.77254774759824,683162.0,-4570,5559865.0,468512.0,1.47390925269029,40.422529259301,
201401,3450,766422.0,28.33,1.84564689466231,234863.0,23328,1571444.0,157613.0,1.49700660784513,44.94106901758511,
201402,3450,766422.0,26.25,1.43998313505486,549536.0,23483,3418558.0,354463.0,1.19795948547534,37.6619684196794,
201403,3450,766422.0,28.91,1.73257174320949,838462.0,76548,5218656.0,566115.0,1.44209781467538,42.06270048791011,915010.0
201404,3450,766422.0,31.59,1.67580124098656,1096146.0,96105.0,6805140.0,749148.0,1.3629670163876297,46.756173163731006,1192251.0
201501,3450,766422.0,33.95,1.8500962270835701,312869.0,6221.0,1568018.0,188770.0,1.57175429565355,48.743470444935205,319090.0
201502,3450,919706.0,32.79,1.65526756653714,713741.0,8766.0,3297240.0,458573.0,1.41292231902894,43.062368461366795,722507.0
201503,3450,919706.0,31.1,1.95818031748842,1142363.0,87329,5100074.0,786694.0,1.68655319337298,47.7162637204605,1229692.0
201504,3450,919706.0,34.65,1.93832955062924,1658674.0,134807,7124193.0,1146404.0,1.6593832638203,46.97543522236771,1793481.0
201601,3450,919706.0,37.85,2.0649409200977,534565.0,-39735,2046490.0,303994.0,1.80671284305238,48.4928117880157,494830.0
201602,3450,1103647.0,36.1,1.89219599213549,1038607.0,-23997,4194082.0,643992.0,1.72853689503644,41.6092082526547,1014610.0
