year&season,公司,期末股本,每股淨值,流動比率,淨值佔總資產,營業利益,營業外,營業收入,稅後純益,速動比率
200302,6119.0,723750.0,17.3435,1.72,55.044,128087.0,39653.0,2206971.0,125798.0,1.13
200303,6119.0,723750.0,18.2693,2.33,52.0213,209865.0,56559.0,3481225.0,200003.0,1.64
200304,6119.0,723750.0,19.0911,2.3,51.8228,272070.0,71698.0,4750310.0,257797.0,1.68
200401,6119.0,755883.0,20.2012,2.23,53.7122,77435.0,14797.0,1342000.0,68334.0,1.48
200402,6119.0,919704.0,16.0516,3.16,42.4219,156470.0,38196.0,2829734.0,145465.0,2.04
200403,6119.0,921688.0,15.65,2.9,40.7554,229235.0,43834.0,4331820.0,204020.0,1.85
200404,6119.0,884159.0,15.1055,2.98,39.7843,281534.0,24961.0,5869347.0,226869.0,1.92
200501,6119.0,884159.0,15.91,3.6,42.9092,47995.0,12249.0,1436626.0,44629.0,2.25
200502,6119.0,1018525.0,16.01,2.92,40.0679,107137.0,17166.0,3054174.0,90654.0,1.87
200503,6119.0,1022206.0,15.5,1.96,38.3669,189203.0,26568.0,5015099.0,161481.0,1.32
200504,6119.0,1022206.05,15.7,1.8,,283400.0,16935.0,7275936.0,212339.0,1.18
200601,6119.0,1022206.0,16.0,1.97,38.2,47723.0,16469.0,1781195.0,47333.0,1.19
200602,6119.0,1124881.0,16.05,1.37,,93795.0,15885,3467606.0,70669.0,0.87
200603,6119.0,1445780.0,14.1,1.98,48.0324,173498.0,16962,5477714.0,133865.0,1.27
200604,6119,1445780.0,13.89,2.19,50.781000000000006,242325.0,-53910,7300988.0,132144.0,1.37
200701,6119,1445780.0,14.32,2.1,49.6493,41992.0,-7105,1921962.0,26074.0,1.41
200702,6119,1536219.0,13.96,2.33,,116682.0,-18125,3879438.0,83765.0,1.62
200703,6119,1531153.0,13.33,2.11,,179593.0,-11015,6008724.0,122391.0,1.56
200704,6119,1531153.0,13.52,2.04,47.1642,254373.0,-38375,8037086.0,162829.0,1.4491999999999998
200801,6119,1531153.0,12.61,2.12,47.7435,25473.0,14657,1704395.0,33971.0,1.52
200802,6119,1531153.0,12.06,1.86,45.4158,77660.0,17275,3379607.0,74434.0,1.29
200803,6119,1531153.0,13.25,2.1,45.1216,121897.0,1248,5137032.0,95268.0,1.39
200804,6119,1509153.0,13.71,2.81,53.1978,105983.0,-24760,6366335.0,62533.0,1.8806
200901,6119,1509153.0,14.53,2.63,60.6004,14317.0,20940,1297217.0,23940.0,1.91
200902,6119,1521611.0,13.76,2.09,56.0595,30758.0,8423,2682213.0,25752.0,1.45
200903,6119,1478930.0,12.9,1.93,51.2172,63146.0,3516,4485302.0,34686.0,1.44
200904,6119,1478930.0,13.13,2.0204,51.9644,93129.0,19758,6051546.0,78010.0,1.4856
201001,6119,1478930.0,13.32,2.3,48.9264,32554.0,12945,1691420.0,40841.0,1.58
201002,6119,1552877.0,13.45,2.18,47.7814,71952.0,36229,3470468.0,98231.0,1.51
201003,6119,1552877.0,12.7,2.14,49.547,107330.0,54862,5091064.0,145778.0,1.54
201004,6119,1552877.0,12.12,2.3104,51.1764,147769.0,75255,6616230.0,201579.0,1.6326
201101,6119,1552877.0,12.54,2.24,52.3041,20961.0,28256.0,1508344.0,45574.0,1.55
201102,6119,1630521.0,12.58,2.16,51.629,49269.0,51125,3087499.0,92097.0,1.5
201103,6119,1630521.0,12.94,1.96,52.1645,73022.0,64895,4454813.0,126621.0,1.3
