year&season,公司,期末股本,每股淨值,流動比率,淨值佔總資產,營業利益,營業外,營業收入,稅後純益,速動比率
200001, 2318 佳錄科技  ,2787498,14.01,1.94,69.25,27253,-3288,502682,20370,1.5
200002,2318,2939084.0,13.0921,2.2,65.1717,-3532.0,-20988.0,1004615,-3751,1.79
200003,2318,2939084,12.8213,2.62,66.2693,-26889,-82455,1620117,-78851,2.14
200004,2318,2939084,12.5806,2.55,67.0053,-154217,-222397,2159871,-283682,2.08
200101,2318,2939084,12.1193,2.15,67.2348,-98110,-50952,317001,-147152,1.71
200102,2318,2939084,11.7649,1.95,65.2914,-180407,-44073,630525,-214531,1.48
200103,2318,2939084,11.8252,1.51,63.4595,-299449,-4878,982641,-280791,0.87
200104,2318,2939084,11.1287,1.49,64.0043,-408047,-76593,1104626,-459296,0.9
200201,2318,2939084,10.7155,1.27,61.5289,-247051,44023,125819,-193521,0.68
200202,2318.0,2939084,6.7188,0.88,45.5273,-416652.0,-952868.0,276540.0,-1368626,0.41
200203,2318.0,2939084.0,6.1522,0.88,43.5037,-478619.0,-1079928.0,443324.0,-1557806,0.47
200204,2318.0,2939084,5.417000000000001,0.69,42.1725,-583438.0,-903241.0,528633.0,-1666601,0.4
200301,2318.0,2939084,5.1884,0.47,41.2968,-60598.0,-48964.0,69476.0,-24923,0.2
200302,2318.0,1571881,7.9121,0.35,36.6277,-122038.0,-188330.0,135524.0,-310368,0.12
200303,2318.0,1571881,7.2031,0.33,34.425,-183193.0,-259129.0,198713.0,-442322,0.1
200304,2318.0,1571881,3.935,0.31,22.243000000000002,-248147.0,-702417.0,259793.0,-950564,0.09
200401,2318.0,1571881,3.4138,0.25,20.6624,-37276.0,-43799.0,75814.0,-81075,0.08
200402,2318.0,1571881,2.7208,0.22,17.3373,-73194.0,-105419.0,168211.0,-178613,0.06
200403,2318.0,1571881,2.8214,0.22,17.6456,-104842.0,-160806.0,249904.0,-265648,0.07
200404,2318.0,1571881,-5.4,0.1,-69.508,-115402.0,-1097328.0,348607.0,-1212730,0.05
200501,2318.0,1571881,-7.42,0.09,-128.8195,-40700.0,-234022.0,75215.0,-317722,0.03
