year&season,公司,期末股本,每股淨值,流動比率,淨值佔總資產,營業利益,營業外,營業收入,稅後純益,速動比率
200204,3053.0,993432.0,4.3959,0.6,28.0187,-158855.0,-236397.0,1416994.0,-421314.0,0.44
200301,3053.0,993432.0,4.1541,0.26,36.7349,-11194.0,-12835.0,15470.0,-24029.0,0.2
200302,3053.0,993432.0,2.3067,0.06,26.9765,-63363.0,-144427.0,35272.0,-207498.0,0.03
200303,3053.0,939432.0,1.4315,0.06,17.4984,-79249.0,-227753.0,53980.0,-307018.0,0.03
200304,3053.0,939432.0,1.7548,0.07,18.8797,-88185.0,-239346.0,81246.0,-327547.0,0.04
200401,3053.0,939432.0,1.5201,0.05,16.6863,-11516.0,-10535.0,21659.0,-22051.0,0.02
200402,3053.0,939432.0,1.1218,0.04,12.5005,-23072.0,-36397.0,36994.0,-59469.0,0.01
200403,3053.0,939432.0,0.79,0.12,8.8047,-35640.0,-55418.0,51650.0,-91058.0,0.02
200404,3053.0,619407.0,1.8,0.06,11.7307,-47705.0,-86797.0,76604.0,-134502.0,0.05
200501,3053.0,619407.0,0.9,0.01,6.3196,-7904.0,-45091.0,2115.0,-52995.0,0.01
200502,3053.0,619407.0,0.65,0.02,4.064,-12478.0,-59249.0,2301.0,-71727.0,0.01
200503,3053.0,619407.0,0.2,0.02,1.5023,-17834.0,-76207.0,3201.0,-94041.0,0.02
200504,3053.0,939432.0,0.54,0.02,,-28346.0,-81750.0,6833.0,-107308.0,0.01
200601,3053.0,1019407.0,0.42,0.04,6.1492,-5825.0,-4280.0,5486.0,-10269.0,0.02
200602,3053.0,1019407.0,0.2,0.02,,-19154.0,-12558,6263.0,-32064.0,0.01
200603,3053.0,1019407.0,0.1,0.03,1.4289,-22352.0,-19825,12860.0,-42687.0,0.01
200604,3053,1019407.0,0.1,0.05,1.5007,-29282.0,-12203,29342.0,-42159.0,0.03
200701,3053,319407.0,0.03,0.05,0.1423,-3117.0,-5866,4445.0,-9131.0,0.03
200702,3053,319407.0,-0.43,0.04,,-6369.0,-14532,14921.0,-21154.0,0.03
