year&season,公司,期末股本,每股淨值,流動比率,淨值佔總資產,營業利益,營業外,營業收入,稅後純益,速動比率,稅前純益
200001, 1451 年  興    ,3900000,12.76,2.85,74.19,188256,169375,857531,314649,1.59,
200002,1451,3900000.0,13.5001,2.91,75.476,438956.0,322531.0,1855185,660391,1.58,
200003,1451,4986409,14.232000000000001,2.48,74.7151,1028409,432899,4488862,1211677,1.35,
200004,1451,4986409,14.5674,2.26,72.2737,1087747,338181,5901682,1152435,1.33,
200101,1451,4986409,15.3193,1.77,75.1152,304457,127510,1587698,363647,1.0,
200102,1451,5983691,13.9245,1.9,76.4822,675060,374808,3237889,876306,1.25,
200103,1451,5983691,14.5316,1.54,78.6294,1050522,500256,4798008,1281594,0.86,
200104,1451,5983691,15.482999999999999,2.09,84.0807,1375525,518100,6173984,1560666,1.12,
200201,1451,5983691,16.4425,2.13,82.8448,349364,309360,1504960,574138,1.41,
200202,1451.0,5983691,15.0776,1.21,78.7374,703642.0,512194.0,3024925.0,1043935,0.62,
200203,1451.0,5983691.0,15.8117,1.53,80.97800000000001,926603.0,794121.0,4496373.0,1498807,0.92,
200204,1451.0,5983691,16.6157,1.57,82.5876,1241387.0,1015713.0,5866023.0,1957160,0.99,
200301,1451.0,5983691,17.4688,1.92,84.6459,299790.0,283514.0,1252745.0,510440,1.22,
200302,1451.0,5983691,16.099,1.08,82.1372,613048.0,596667.0,2722850.0,1058067,0.42,
200303,1451.0,5983691,16.8539,1.1,83.3759,821537.0,890606.0,4072890.0,1509774,0.46,
200304,1451.0,5983691,17.3839,1.67,86.9372,1028687.0,1129155.0,5282948.0,1955650,0.96,
200401,1451.0,5983691,18.1686,1.89,85.9148,229147.0,306093.0,1359312.0,480038,1.32,
200402,1451.0,5983691,16.5636,1.03,74.9544,468729.0,560457.0,2817773.0,904132,0.71,
200403,1451.0,5983691,17.2325,1.05,85.1722,681072.0,799629.0,4312889.0,1299881,0.48,
200404,1451.0,5983691,17.33,1.63,87.6465,819628.0,899808.0,5529125.0,1522402,0.93,
200501,1451.0,5983691,17.19,1.44,80.5959,39805.0,206492.0,2458861.0,214269,0.42,
200502,1451.0,5983691,15.63,1.31,70.3782,104171.0,457996.0,5107842.0,480456,0.48,
200503,1451.0,5983691,16.92,1.62,74.0677,206241.0,879612.0,7737384.0,920606,0.56,
200504,1451.0,5983690.91,17.52,3.16,,193283.0,1308852.0,10113715.0,1359812,1.69,
200601,1451.0,5983691,19.83,2.27,78.4233,-91576.0,448191.0,2377296.0,295527,0.97,
200602,1451.0,5983691,18.58,1.48,,68569.0,808134,5126308.0,738918,0.64,
200603,1451.0,5983691.0,19.5,1.51,74.2378,253448.0,1012430,7961905.0,1068813.0,0.52,
200604,1451,5983691.0,20.37,1.49,74.9743,289708.0,1374585,10577430.0,1397584.0,0.47,
200701,1451,5983691.0,21.97,1.5,74.3272,38707.0,451169,2734467.0,394030.0,0.53,
200702,1451,5983691.0,20.99,1.21,,182530.0,700747,5851537.0,773683.0,0.43,
200703,1451,5983691.0,21.4,1.21,,225186.0,963967,8429603.0,1051664.0,0.35,
200704,1451,5983691.0,20.68,1.38,73.6122,166869.0,1267310,10810925.0,1268596.0,0.6267,
200801,1451,5983691.0,19.33,1.9,75.2777,-128663.0,398525,2589646.0,271502.0,0.92,
200802,1451,5983691,17.44,0.98,71.2087,-277148,691614,5075045,407213,0.35,
200803,1451,5983691,17.94,1.15,70.6531,-385434,737107,7152801,325955,0.44,
200804,1451,5906431,17.78,1.34,75.2791,-365023,386519,8993288,105426,0.5435,
200901,1451,5906431,18.83,1.38,75.233,81945,186598,1788367,234358,0.62,
200902,1451,5906431,18.68,1.3,75.6919,246205,385466,3934704,584661,0.63,
200903,1451,5906431,20.0,1.67,80.548,385780,536543,5893153,909692,0.86,
200904,1451,5906431,20.43,1.7596,83.68299999999999,423882,698315,7432564,1221469,0.6695000000000001,
201001,1451,5906431,20.66,1.59,81.7159,22237,266361,1899373,235508,0.59,
201002,1451,5906431,20.24,1.4,77.558,143097,800284,4331921,769590,0.57,
201003,1451,5500000,21.6,1.47,76.3404,295598,1316795,7224876,1350881,0.53,
201004,1451,5500000,22.17,1.945,80.9582,383515,1361426,10018204,1442681,0.7737,
201101,1451,5500000,22.63,2.33,76.4727,204585,239844.0,2560439,378041,1.08,
201102,1451,5500000,21.62,1.88,72.2549,512075,370399,5588115,683492,0.89,
201103,1451,4812500,23.96,2.15,76.9514,514453,734329,8304018,1018263,0.65,
201104,1451,4812500,23.28,2.8788,78.0217,266550,664941,11126784,755959,1.2413,
201201,1451,4812500,22.89,2.98,78.6516,-280392,605150,2483041,316960,1.17,
201202,1451,4812500,22.16,2.42,74.9608,-270341,910120,5481828,580090,1.08,
201203,1451,4331250,23.53,2.14,75.3453,-60487,899461,8484597,732448,0.99,
201204,1451,4331250,23.43,2.4316,77.6601,125973,749806,11260959,759569,1.1728,
201301,1451,4331250,23.45,2.39921801629133,73.6352224163474,137124,43752,3164668,151383,1.0419727316287,
201302,1451,4331250,22.55,2.18390222656738,70.77829804254841,390490,86211,6720900,407920,1.02081694710095,
201303,1451,4000000,23.94,2.08048885437399,69.151315882605,663608,85453,10446600,635078,0.965283385019963,
201304,1451,4000000,25.85,2.2457691445185,71.84593714060429,743041,189692,13877507,797029,1.06389264836633,
201401,1451,4000000,26.37,2.54342742384505,74.3640157525561,90630,204561,3075729,256461,1.07892997860474,
201402,1451,4000000,24.88,2.76219795834972,68.5782869624688,185995,370139,6726749,412575,1.42430249896794,
201403,1451,4000000,24.62,3.33022568296882,71.7098338209358,240711,488671,9951354,564285,1.59354411967662,729382.0
201404,1451,4000000,25.38,3.5637565783133702,72.804966948024,293857,598085.0,13213126,699992,1.8424678752664798,891942.0
201501,1451,4000000,24.96,3.80884493584644,73.11913583144809,54748,3358.0,2742195,49151,1.761540465574,58106.0
201502,1451,4000000,22.94,2.9348388398036303,68.1993314548899,91927,24008.0,6245534,95520,1.4974630231095503,115935.0
201503,1451,4000000,24.2,3.61478388098873,71.6972572299699,391174,123687,9634133,420543,1.83392992552807,514861.0
201504,1451,4000000,24.89,4.06946309583189,73.3397868441043,668428,153942,12804649,675219,2.13243497593438,822370.0
201601,1451,4000000,25.48,4.21049058269682,74.44619834848359,262462,19669,3071091,233951,2.15702143482797,282131.0
201602,1451,4000000,24.41,3.2247764669626,71.4217827738765,504502,30289,6622623,443349,1.79972338018374,534791.0
