year&season,公司,期末股本,每股淨值,流動比率,淨值佔總資產,營業利益,營業外,營業收入,稅後純益,速動比率
200001, 2391 合勤      ,1467710,17.43,2.78,83.14,75825,-8459,568447,67826,1.56
200002,2391,1709066.0,15.3319,1.4,67.1977,106644.0,8639.0,1353811,132737,0.41
200003,2391,2746266,13.829,2.35,74.5141,282730,-48303,2496292,244702,1.38
200004,2391,1959066,22.0542,3.85,84.5107,499212,-72533,3778764,432601,2.74
200101,2391,1959066,22.8971,4.15,86.1756,192122,-18329,1215460,165127,2.78
200102,2391,2304784,19.8824,5.74,91.4368,244765,57201,2091340,250155,4.47
200103,2391,2304784,20.3269,5.47,90.6627,362526,52101,2790823,352616,4.44
200104,2391,2304784,21.0164,4.56,87.633,563085,7253,3728583,495608,3.9
200201,2391,2304784,21.5347,4.14,85.3404,226078,39332,1008798,240313,3.43
200202,2391.0,2711511,19.3157,3.94,84.2408,515422.0,87770.0,2424940.0,555354,3.29
200203,2391.0,2711511.0,20.2117,3.94,86.29899999999999,732250.0,100431.0,3604551.0,761894,3.18
200204,2391.0,2711511,21.5798,3.84,82.4188,1045136.0,151282.0,5454491.0,1130658,3.24
200301,2391.0,2711511,22.7669,3.88,82.0398,274728.0,70590.0,1830268.0,321888,3.21
200302,2391.0,3190013,19.4295,3.69,81.4843,592301.0,132962.0,3402333.0,696171,3.06
200303,2391.0,3190012,19.9486,3.76,82.1329,817426.0,96321.0,4757664.0,888001,3.13
200304,2391.0,3190013,21.8924,3.06,76.7491,1457804.0,44554.0,7468059.0,1481073,2.5
200401,2391.0,3190013,23.6947,3.52,78.555,546834.0,37265.0,2618455.0,573902,2.84
200402,2391.0,3752956,19.8508,2.94,75.1406,1013076.0,32516.0,5120471.0,1034250,2.29
200403,2391.0,3752956,20.9102,4.1,81.5284,1447194.0,7944.0,7559148.0,1420602,3.16
200404,2391.0,3752956,22.56,4.46,82.26899999999999,2086691.0,-186961.0,10852684.0,1951102,3.49
200501,2391.0,3752956,23.84,4.34,80.632,615923.0,-115760.0,3367755.0,482108,3.55
200502,2391.0,4371090,22.74,3.04,73.8942,1281234.0,-247137.0,6809601.0,908895,2.59
200503,2391.0,4371090,20.56,4.36,80.5972,1763241.0,-285123.0,9491074.0,1272108,3.6
200504,2391.0,4371089.26,21.96,3.8,,2457920.0,-389336.0,12904184.0,1872576,3.22
200601,2391.0,4371090,23.16,4.06,79.3171,537559.0,29802.0,3206609.0,531571,2.69
200602,2391.0,5039609,21.47,2.94,,1064540.0,9091,6366848.0,688325,1.91
200603,2391.0,5039609.0,19.66,3.89,78.844,1366428.0,206442,9347265.0,1162655.0,2.52
200604,2391,5039609.0,19.97,3.38,77.0578,1688468.0,42383,12830855.0,1385390.0,2.32
200701,2391,5039609.0,20.56,4.04,80.9545,347304.0,-27864,3170048.0,288096.0,2.84
200702,2391,5241193.0,19.31,3.09,,762937.0,15094,7006131.0,662026.0,2.44
200703,2391,5241193.0,20.07,3.81,,1258842.0,2413,10461962.0,1085846.0,2.89
200704,2391,5241193.0,20.99,3.1629,78.9607,1411397.0,400732,13753269.0,1604223.0,2.5572
200801,2391,5241193.0,18.64,3.57,77.9863,136566.0,-308881,3072938.0,-169277.0,2.69
200802,2391,5170483,18.53,2.95,74.3996,608624,-403377,6809571,122285,2.34
200803,2391,5170484,18.55,3.06,76.0136,822459,-466035,10143946,273462,2.4
200804,2391,5170483,19.0,3.76,82.4984,579910,-316243,12907047,200763,2.5443
200901,2391,5170483,18.83,4.1,84.2709,-42537,-62128,2097764,-104665,3.07
200902,2391,5170483,18.28,3.55,82.0995,-164187,-22417,4329939,-189253,2.85
200903,2391,5170484,18.3,2.82,78.3478,1945,-141326,7021772,-141317,2.22
200904,2391,5170483,18.51,2.3956,68.9474,-401949,286212,9657121,-117839,1.9441
201001,2391,5170483,17.89,2.13,67.9191,-76393,-186277,2160044,-265444,1.55
