stock,95年1-9月,稅後純益,95年1-9月,增減(%),期末股本,稅後純益,95年1-9月,每股淨值,淨值占總資產(%)(B),流動比率,速動比率,公司,,營業收入,95年1-9月,增減(%),營業利益,95年1-9月,營業外
2030,59453,690099,516717,33.55,2372886,2.91,2.18,17.17,46.7531,1.87,0.42,2030,彰源,12136713,6308478,92.39,938048,597375,1080
2031,25315,765266,415633,84.12,2360009,3.44,1.92,20.11,44.3392,1.42,0.57,2031,新光鋼,6254620,5807454,7.7,660697,491789,255192
2032,30353,9162,277968,-96.7,1146953,0.08,2.42,13.77,52.3656,2.25,1.35,2032,新鋼,4967242,3687994,34.69,74397,330358,-55287
2033,33061,5600,43637,-87.17,740317,0.08,0.59,11.62,63.566,1.97,1.09,2033,佳大,928559,894450,3.81,42876,26071,-32350
2034,143731,994766,921335,7.97,3116307,3.68,4.22,21.35,73.8689,3.97,1,2034,允強,18437183,10651543,73.09,1067389,976904,154217
11,4244290,11866059,5963015,98.99,48380678,2.64,1.33,19.7337499110945,71.0171256619089,1.55244372781462,0.730427625754823,11,橡膠類,43944473,38753205,13.4,4613078,2892413,8821974
2101,169894,2316935,967809,139.4,5208806,4.58,1.91,18.84,66.455,1.45,0.49,2101,南港,5734373,6203846,-7.57,964026,780362,1553284
2102,187869,527036,458905,14.85,3241654,1.72,1.5,23.12,84.7543,2.5,1.57,2102,泰豐,3788464,3380053,12.08,483062,392710,183376
2103,1164777,2503394,1609707,55.52,6499095,3.85,2.48,16.86,69.7343,1.38,0.65,2103,臺橡,9624087,8719390,10.38,1043245,876025,1787557
2104,633165,965442,787844,22.54,4412241,2.24,1.85,32.71,82.4924,1.43,0.74,2104,中橡,3115875,2468587,26.22,492365,374716,674454
2105,1493041,3970391,1452466,173.36,13030175,3.05,1.11,18.63,65.171,1.02,0.54,2105,正新,12013173,9806832,22.5,917237,278008,3524114
2106,319882,576691,317512,81.63,4895000,1.18,0.69,14.61,64.2298,2.13,1.41,2106,建大,3497641,2971312,17.71,88765,21419,578829
2107,94358,336875,123387,173.02,5240824,0.64,0.26,14.44,78.6363,2.89,0.39,2107,厚生,1499059,883142,69.74,332089,28564,20345
2108,212914,586684,315202,86.13,2661233,2.2,1.18,15.15,80.9909,2.14,1.48,2108,南帝,2799863,2361022,18.59,256421,174301,445691
2109,-31610,82611,-69817,,3191650,0.26,-0.22,12.54,62.4649,1.32,0.88,2109,華豐,1871938,1959021,-4.45,35868,-33692,54324
12,6791489,8678906,10828746,-19.85,45201127,1.94,2.43,32.7418380803285,77.229574024555,1.84878258000741,0.921536263460605,12,汽車類,132017541,149480275,-11.68,4370040,5924820,5609108
2201,1760361,2259656,2539503,-11.02,14772627,1.55,1.76,38.18,79.8355,1.49,0.86,2201,裕隆,17808458,23080669,-22.84,768973,1622432,1837273
2204,1839031,1758547,2865965,-38.64,13913008,1.26,2.06,32.22,81.0082,2.63,1.08,2204,中華,22689540,28581085,-20.61,910745,1169338,766802
2206,694307,547024,722136,-24.25,8053700,0.7,0.96,16.54,51.4036,1.24,0.39,2206,三陽,16386666,18433321,-11.1,98142,182970,639807
2207,1838365,2886345,3006245,-3.99,5461792,5.28,5.5,34.21,86.7853,3.04,2.05,2207,和泰,55086102,52990252,3.96,2129267,1831880,1514921
2227,659425,1227334,1694897,-27.59,3000000,4.09,5.65,45.98,80.4073,1.83,1.12,2227,裕日車,20046775,26394948,-24.05,462913,1118200,850305
14,3820452,19803806,15092396,31.22,147869623,1.41,1.08,14.8682515664718,45.3872235594213,1.50536953242531,0.273200464389573,14,建材營造類,117657978,104242691,12.87,16352908,12208588,4495007
1436,68685,13931,43060,-67.65,3377000,0.06,0.13,11.45,96.1094,26.76,3.37,1436,福益,2988,38711,-92.28,-40405,-39783,59278
1442,6840,61477,127485,-51.78,1428084,0.43,0.58,10.06,49.3065,1.68,0.02,1442,名軒,342779,432255,-20.7,56235,120645,5242
1808,-34844,105745,381615,-72.29,812250,1.3,5.87,14.91,48.2546,1.74,0.41,1808,國賓大,1335879,3156542,-57.68,133646,416459,-17071
2501,364399,491300,1263215,-61.11,16565158,0.3,0.76,12.4,78.5287,3.69,0.04,2501,國建,4314317,3508244,22.98,306805,876572,212679
2504,101900,938384,850479,10.34,12163964,0.77,0.7,14.53,75.6236,1.45,0.91,2504,國產,8582042,8964510,-4.27,719098,758919,452460
2505,3226,188345,-53433,,4426000,0.43,-0.15,11.31,42.5444,1.74,0.1,2505,國揚,2724791,565166,382.12,233664,-56816,-45922
2506,832239,102997,544084,-81.07,6346856,0.17,0.96,6.28,22.1294,0.92,0.26,2506,太設,720380,1240545,-41.93,122785,-275377,-80345
2509,-6947,428668,122764,249.18,1357143,3.47,1.06,19.13,40.0399,1.67,0.04,2509,全坤興,1498838,608848,146.18,393061,134938,38607
2511,-72824,-45031,154995,,9300105,-0.05,0.17,11.68,34.4444,1.31,0.02,2511,太子,3243714,2389836,35.73,220790,225595,-262022
2515,242412,454060,229913,97.49,15250175,0.3,0.15,12.33,53.5588,1.82,1.47,2515,中工,8572052,8779724,-2.37,30835,85362,478999
2516,364939,14473,-158513,,2091799,0.07,-0.45,7.81,28.8944,1.11,0.58,2516,新建,5929368,4297999,37.96,59785,-523452,-30310
2520,-11317,56568,94706,-40.27,4894037,0.12,0.2,13.81,59.3471,1.84,0.02,2520,冠德,806146,1620845,-50.26,76918,115427,-35593
2524,8715,591268,561521,5.3,2961481,2.03,1.9,14.86,39.5547,1.52,0.04,2524,京城,2719055,2178059,24.84,635646,558868,-34814
2526,1958765,1771302,2493146,-28.95,8595721,2.06,2.9,19.65,54.0984,1.25,0.22,2526,大陸,9170816,8549628,7.27,748909,730378,1021846
2527,62977,72264,256222,-71.8,2703060,0.28,0.99,18.69,65.9851,1.16,0.01,2527,宏璟,532488,1390033,-61.69,51423,193245,27238
2528,8814,-23425,-10797,,1600000,-0.15,-0.08,2.15,16.9143,0.96,0,2528,皇普,15806,59251,-73.32,-12610,-86889,-10815
2530,54923,186027,122094,52.36,3283211,0.6,0.4,9.94,54.0361,1.55,0.06,2530,華建,3319201,141357,+++++,-157032,67151,346107
2534,-223821,2437211,1674096,45.58,5561591,4.38,3.01,19.98,60.9405,2.25,0.07,2534,宏盛,7027984,8764349,-19.81,2067049,1856863,346799
2535,15630,281992,271008,4.05,2845621,1.26,1.28,16.31,54.3263,1.61,0.54,2535,達欣工,5382830,7761892,-30.65,268707,333776,100995
2536,-13790,856393,516018,65.96,2862680,2.99,1.83,24.54,46.847,1.84,0.03,2536,宏普,3323883,2343661,41.82,845538,556362,36169
2537,42547,-17052,-100259,,517972,-0.33,-1.69,5.67,57.3614,2.28,0.51,2537,春池開發,4113,47042,-91.26,-13595,-141938,-3457
2538,33986,559147,561614,-0.44,3223010,1.81,1.93,14.74,59.9751,2.3,0.16,2538,基泰,2930733,2871268,2.07,557496,527728,23804
2539,-5626,-12966,-14777,,800000,-0.16,-0.21,2.55,21.7579,1.18,0.11,2539,櫻建,4901,5138,-4.61,-10419,-9151,-2547
2540,-199272,25750,-213483,,646000,0.4,-3.3,0.92,7.8021,0.88,0.01,2540,金尚昌,5365,5109,5.01,-13060,-10696,38810
2542,23137,2131914,933309,128.43,5525364,3.92,2.62,15.1,31.0688,1.52,0.1,2542,興富發,8548796,3507929,143.7,1893653,942910,242311
2543,-76685,120193,177917,-32.44,1717580,0.79,1.44,11.75,25.9116,1.22,0.31,2543,皇昌,6191494,5584843,10.86,237023,293398,-74341
2545,-6153,1237402,693960,78.31,2192206,5.64,3.45,23.9,20.0828,1.21,0.01,2545,皇翔,4239402,2432439,74.29,1258802,709764,22046
2546,19755,53562,41746,28.3,661063,0.81,0.63,12.38,54.408,1.62,0.98,2546,根基,1498416,702591,113.27,60115,45693,17672
2547,-170997,523273,-256032,,4480319,1.32,-0.86,17.53,68.1869,1.62,1.11,2547,日勝生,0,84163,-100,-130459,-83225,653732
2548,28753,1371999,973084,40.99,2017459,6.81,4.83,22.13,28.1956,1.34,0.02,2548,華固,5362584,5251164,2.12,1363936,994765,69228
2841,83161,573189,-234307,,3000000,1.91,-0.78,8.52,14.8122,1.07,0.87,2841,台開,597595,272367,119.41,-43037,-316174,620886
5515,121179,250854,225869,11.06,1728000,1.45,1.31,15.59,72.0578,1.51,0.62,5515,建國,1861392,1833726,1.51,121965,165668,213815
5522,235410,1595636,1764145,-9.55,6953833,2.3,2.66,19.62,39.8698,1.53,0.03,5522,遠雄建設,7648374,10288980,-25.66,1799751,1932466,117512
5525,-15901,128206,169231,-24.24,1565864,0.94,1.24,15.71,39.6831,1.23,0.01,5525,順天,895908,1102625,-18.75,150157,198033,-17357
5531,-23402,1154810,63467,+++++,2799349,4.13,0.34,15.52,40.3619,1.54,0.16,5531,鄉林建設,4133762,922538,348.09,1194789,77248,-23832
5534,-361,1123940,823234,36.53,1615668,6.96,5.23,24.23,28.4283,1.41,0.12,5534,長虹,4169786,2539314,64.21,1164944,833856,-12802
15,16506411,31166143,14787308,110.76,212304201,1.52,0.72,17.3245874732064,47.2175369166013,0.890002830981928,0.44418001166057,15,航運類,330133078,311734470,5.9,6380383,-1029721,28431401
2601,163001,442345,200650,120.46,2441880,1.81,0.83,13.54,75.2617,0.67,0.03,2601,益航,213785,142924,49.58,78080,38860,384142
2603,-917272,6840976,99081,+++++,29643066,2.34,0.03,21.73,75.9295,0.83,0.49,2603,長榮,21164496,26032135,-18.7,1961801,1272250,5877544
2605,2149296,2666379,2183487,22.12,4836631,5.51,4.51,22.33,81.4249,0.6,0.55,2605,新興,793911,566007,40.27,342772,178890,2567975
2606,3559946,6274683,3382198,85.52,8580166,7.31,3.94,27,73.6495,0.45,0.1,2606,裕民,1520358,1704473,-10.8,420243,70129,5992355
2607,1048530,762937,1086879,-29.8,10671411,0.71,1.02,18.16,86.8211,2.69,0.93,2607,榮運,3501575,3522688,-0.6,393313,399643,555251
2608,-93416,-20636,-62908,,4977035,-0.04,-0.13,12.96,56.2082,1.06,0.99,2608,大榮,4304607,4220327,2,64420,63689,-57999
2609,2509377,3432552,1084083,216.63,23207439,1.48,0.47,21.29,56.2764,0.99,0.41,2609,陽明,82896193,66838252,24.03,-206405,-891307,4737116
2610,-1645933,-93174,245037,,40487575,-0.02,0.06,14.26,24.2287,0.45,0.33,2610,華航,93540934,88850505,5.28,2472555,987395,-2734965
2611,-50684,85682,10090,749.18,1645310,0.52,0.06,13.77,45.731,1.28,0.05,2611,志信,461467,525217,-12.14,13440,71183,81791
2612,740539,1714005,811712,111.16,2564736,6.68,3.48,21.16,55.3345,0.36,0.34,2612,中航,1317101,1109882,18.67,132309,102472,1662771
2613,5267,105078,93568,12.3,890010,1.18,1.05,21.15,38.2224,1.69,1.48,2613,中櫃,1050532,1023707,2.62,119653,118745,5258
2614,3050277,2769297,3177376,-12.84,13904842,2.27,2.91,14.47,85.9541,2.77,0.66,2614,東森科,6256440,7067168,-11.47,391341,493647,2503737
2615,4085057,4711684,3076620,53.14,20682270,2.28,1.5,15.69,58.5352,2.78,1.01,2615,萬海,42400494,38005988,11.56,1458365,-974349,3931412
2617,513204,1175630,836929,40.47,4172945,2.82,2.06,18.59,82.0089,2.11,1.79,2617,台航,1755328,1696417,3.47,460241,391087,840069
2618,437054,-896182,-2316047,,38749794,-0.23,-0.63,11.69,31.1754,0.9,0.47,2618,長榮航,68729554,69948895,-1.74,-1572650,-3357643,623859
5607,-3277,-175283,-27927,,1499791,-1.26,-0.25,16.77,97.0915,23.72,1.15,5607,遠雄港,24982,247362,-89.9,-168337,-13697,3
5608,955445,1370170,906480,51.15,3349300,4.2,3.09,18.83,82.6728,0.23,0.07,5608,四維航,201321,232523,-13.42,19242,19285,1461082
16,290735,1062506,1129862,-5.96,12930874,0.77,0.82,18.2696664244259,72.4080990766419,0.813783815106041,0.505494351125736,16,觀光類,6197665,5988976,3.48,1139007,1216662,278281
2701,46501,114658,103221,11.08,2872418,0.4,0.36,17.86,85.2215,2.8,1.4,2701,萬企,181908,162662,11.83,75033,93280,69142
2702,22787,39196,25017,56.68,631421,0.62,0.4,12.55,72.451,0.18,0.13,2702,華園,105502,108628,-2.88,1668,9262,50593
2704,94962,281354,262821,7.05,3583125,0.79,0.73,20.81,66.8644,0.37,0.27,2704,國賓,1981172,1825524,8.53,302687,241979,41997
2705,25785,-160291,-2893,,2902410,-0.55,-0.01,13.95,58.8513,0.36,0.19,2705,六福,1614100,1750248,-7.78,-169778,-14032,9658
2706,67941,189450,158460,19.56,2341500,0.81,0.68,22.18,83.2587,8.37,6.77,2706,第一店,219570,210240,4.44,156320,151047,89645
2707,32759,598139,583236,2.56,600000,9.97,2.7,42.36,75.422,0.97,0.29,2707,晶華,2095413,1931674,8.48,773077,735126,17246
17,294547,154411735,77751799,98.6,1332649518,1.16,0.62,17.17,7.71,1.83054852282169,1.83001231811975,17,金融保險類,934720375,895818336,4.34,185611527,76497350,1644704
2801,-,6844102,8315080,-17.69,62094756,1.32,1.34,12.99,6.114,-,-,2801,彰銀,23880492,21427761,11.446510907042505,9764249,10007709,-
2809,-,274854,235341,16.79,10843343,0.26,0.22,10.42,6.366,-,-,2809,京城銀,2415494,2023130,19.393909437356964,279033,203904,-
2812,-,1453067,-4986642,,13040880,1.27,-3.24,11.91,5.8388,-,-,2812,中商銀,4568492,-1499378,-404.69247914802,1680673,-6107608,-
2816,31781,-492041,-58939,,2000000,-0.95,-0.1,8.22,19.0273,5.35,5.35,2816,友聯,10905247,15097407,-27.767417279006917,-496775,-84704,40265
2820,-,878222,892786,-1.63,16787000,0.52,0.53,11.15,10.6407,-,-,2820,華票,1248871,1603545,-22.118119541391103,1024974,1358780,-
2823,17578,1792009,732909,144.51,10924604,1.64,0.67,13.99,5.9193,44.64,44.64,2823,中壽,67052501,58792340,14.04972314420552,1374394,506041,417536
2832,1832,1014479,596117,70.18,3168570,3.26,1.88,18.04,45.8903,7.89,7.89,2832,台產,8154607,6215206,31.20413064345735,1081942,606387,8786
2833,30486,2190050,1050234,108.53,5135705,4.26,2.25,25.6,5.7782,28.47,28.47,2833,台壽,53296506,40106886,32.88617321225089,2407115,735414,26488
2834,-,992060,821390,20.78,38735980,0.26,0.29,10.35,3.6706,-,-,2834,臺企銀,9248217,8302007,11.397364516796962,1056397,812043,-
2836,-,369498,380790,-2.97,5034238,0.73,0.76,21.14,6.9802,-,-,2836,高雄銀,1902032,1702201,11.739565421474902,433624,378139,-
2837,-,-8980694,-5520949,,13774457,-6.52,-2.81,2.14,1.5836,-,-,2837,萬泰銀,-1814609,3504782,-151.77523166918797,-10642093,-6583481,-
2838,-,-2201688,456960,,22861044,-1.19,0.25,9.14,5.6604,-,-,2838,聯邦銀,6619445,8429892,-21.476514764364715,-2854056,465035,-
2845,-,-31693,-391410,,18797803,-0.02,-0.21,10.41,5.4161,-,-,2845,遠東銀,6204824,6436791,-3.6037677780745097,-189770,-560032,-
2847,-,-310184,-3961663,,21131561,-0.15,-2.15,7.83,5.295,-,-,2847,大眾銀,7465216,9297806,-19.709918662531784,-269851,-4728723,-
2849,-,-3516077,-3145320,,20000000,-1.76,-1.57,5.97,3.9233,-,-,2849,安泰銀,353033,1670052,-78.86095762287641,-4714211,-3626955,-
2850,2884,454425,389889,16.55,3009174,1.51,1.44,15.94,29.3071,5.49,5.49,2850,新光產,14672875,14578857,0.6448928060684044,505687,434991,1855
2851,390,1070733,475681,125.09,5250000,2.04,0.95,14.8,29.87,11.92,11.92,2851,中再保,11058026,10752065,2.845602216876479,1257410,556708,13934
2852,-12657,412529,323633,27.47,2827829,1.46,1.25,12.97,35.8624,10.77,10.77,2852,第一保,8313806,8612397,-3.466990664735962,427379,335286,2950
2854,396994,2320519,948567,144.63,20295359,1.15,0.64,13.98,29.8263,1.32,1.32,2854,寶來證,8709855,5529317,57.5213539032036,2330535,1022055,430984
2855,44918,2477943,1201384,106.26,11768695,2.11,1.02,16.72,32.394,1.29,1.29,2855,統一證券,5903033,3649070,61.768149144850604,2780316,1364277,97746
2856,-13111,1147439,532507,115.48,13988726,0.83,0.39,13.64,26.9454,1.32,1.32,2856,元富證,5735209,5191456,10.473998046020231,1406076,776477,99620
2880,-,6868526,6084655,12.882751774751403,59702086,1.15,1.02,15.11,5.299481487131908,-,-,2880,華南金,32141480,26698960,20.38476405073456,10254519,6463307,-
2881,-,15338861,5642458,171.8471453398501,77190935,1.93,0.73,22.24,9.753110588334346,-,-,2881,富邦金,101949802,96032693,6.161556877302191,18662075,5798155,-
2882,-,33126642,13196470,151.02653967310954,92770192,3.6,1.45,26.19,6.635527942771705,-,-,2882,國泰金,188075997,175551791,7.134194375721294,37900674,9420488,-
2883,-,9608789,12539040,-23.37,115870627,0.83,1.11,13.87,43.476240105651435,-,-,2883,開發金,17524095,16983297,3.184293367771876,10244775,12481224,-
2884,-,2816719,-185519,,33033000,0.85,-0.06,14.33,6.222353984912136,-,-,2884,玉山金,10986197,10630812,3.3429713553395546,3348204,-464901,-
2885,-,6460331,-764114,,83509972,1.01,-0.24,13.54,19.177464187833003,-,-,2885,元大金,19553816,9177931,113.05254964326927,7062252,-395943,-
2886,-,13610135,14339334,-5.085305914486684,110594262,1.23,1.28,17.38,8.957195766692703,-,-,2886,兆豐金,37339414,36737867,1.637403173134684,15448016,15465595,-
2887,-,10542363,1716669,514.1173982870314,69880779,1.51,0.26,13.54,6.821860930216076,-,-,2887,台新金,47087063,48887189,-3.6822039409956666,14484968,1531603,-
2888,-,7473559,8791401,-14.99012500965432,50253725,1.5,1.87,18.14,5.794949199359791,-,-,2888,新光金,80978663,110064516,-26.426185347510184,8698469,8420385,-
2889,-,1694541,1789179,-5.289465168102241,21622801,0.6,0.84,10.64,11.805980889860788,-,-,2889,國票金,3540445,3459852,2.3293770947427808,1961547,2085687,-
2890,-,4636886,4231220,9.587447591947477,70969313,0.66,0.59,12.75,7.885298606841756,-,-,2890,永豐金,25344921,24428120,3.7530559044249006,5307288,4646538,-
2891,-,12857558,-2413547,,91596830,1.48,-0.28,15.57,8.121906892413586,-,-,2891,中信金,46106942,51602463,-10.64972615745105,17082955,-4182412,-
2892,-,9866851,7182576,37.37,60916358,1.62,1.2,17.05,6.300733264603048,-,-,2892,第一金,30467206,24974663,21.992460919292483,13215900,9258950,-
5854,-,7237773,6487715,11.56,47700000,1.52,1.6,20.95,4.222,-,-,5854,合庫,26028611,22479916,15.786068773566592,9030198,7335140,-
6005,298417,2332804,693093,236.58,14741150,1.58,0.49,15.69,29.8522,1.24,1.24,6005,群益證,6165164,4069691,51.48973226714264,2491759,772598,427075
6012,-504965,1779845,-867176,,10827764,0.64,-0.85,10.97,25.5903,1.22,1.22,6012,金鼎證,5537387,2614985,111.75597565569211,1774880,-10807,77465
18,1743145,8265272,5054290,63.53,52811531,1.57,0.96,15.3647927344135,48.4054735937629,0.74142448589865,0.322877738440328,18,貿易百貨類,121605055,120643459,0.8,4511064,4259207,4775517
2901,-14460,6748,-745,,730433,(<<<<<),(<<<<<),11.16,83.6886,3.83,3.58,2901,欣欣,445431,488154,-8.75,7306,13128,1591
2903,62582,1594713,499789,219.08,11209670,1.46,0.46,23.48,55.6607,0.19,0.11,2903,遠百,13788656,12887051,7,500338,450909,884864
2905,476740,1396647,498259,180.31,5413733,2.84,1.01,17.11,60.1123,0.82,0.27,2905,三商行,6721849,6259956,7.38,47842,9521,1447717
2906,33603,286384,221595,29.24,3642175,0.9,0.68,13.92,71.5885,2.76,1.67,2906,高林,4078300,5071758,-19.59,218748,217401,118442
2908,-174191,399794,335213,19.27,4604569,0.94,0.81,13.27,35.9742,1.02,0.93,2908,特力,11928806,12666602,-5.82,449256,540034,41238
2910,-13496,220052,189338,16.22,2087250,1.26,1.08,11.01,58.4046,0.5,0.12,2910,統領,1519602,1640489,-7.37,215257,263149,68695
2911,62299,72185,73338,-1.57,1495350,0.48,0.5,15.76,67.2006,1.84,0.37,2911,麗嬰房,1639938,1686558,-2.76,7362,24440,87338
2912,526118,3266903,2703400,20.84,9151604,3.57,2.95,17.45,34.0874,0.88,0.32,2912,統一超,77481621,75052645,3.24,3345329,2998950,701401
2913,196278,14378,116178,-87.62,7200000,0.02,0.19,10.18,45.4043,0.3,0.02,2913,農林,294400,1142421,-74.23,-103851,-80100,118229
2915,587672,1007468,417925,141.06,7276747,1.47,0.63,12.79,56.7765,0.96,0.1,2915,潤泰全,3706452,3747825,-1.1,-176523,-178225,1306002
19,,,,,,,,,,,,19,綜合類,,,,,,
20,11151929,22173869,18735938,18.35,131229894,1.73,1.46,15.5682965382967,60.3182906475442,1.16842102194969,0.568831748001624,20,其他類,146665265,134923438,8.7,10810067,10176795,14325962
1520,860565,1471163,1566598,-6.09,7662916,1.95,2.04,16.62,75.8388,1.36,0.85,1520,復盛,6054097,6291544,-3.77,443712,865508,1090602
2514,275217,955045,236341,304.1,5026857,2.02,0.47,16.48,83.3568,0.64,0.13,2514,龍邦,23274,19840,17.31,-55115,-58050,1010160
2904,22234,46992,45202,3.96,689955,0.68,0.8,10.55,69.0168,0.44,0.24,2904,匯僑,243368,256772,-5.22,49199,25960,2484
6184,56943,214503,188134,14.02,620000,3.46,3.03,19.82,85.3184,3.41,1.49,6184,大豐電,475471,435998,9.05,171968,176439,88483
6201,32432,294306,231784,26.97,892000,3.3,2.6,25.8,72.4785,2.18,1.67,6201,亞弘電,3901859,3326252,17.3,322654,251427,56200
8033,-4456,139751,184209,-24.13,829035,1.69,2.22,14.62,65.515,1.23,0.27,8033,雷虎,880258,968681,-9.13,149758,241708,12778
9902,-71827,-356036,-82151,,980496,-3.95,-0.93,6.96,41.8355,1.21,0.06,9902,台火,48736,34359,41.84,3,-10305,-356039
9904,4500527,3711563,5134532,-27.71,25115600,1.54,2.21,17.11,66.6648,0.68,0.35,9904,寶成,9299751,10940376,-15,229944,202278,3892519
9905,163568,239358,319350,-25.05,3050000,0.78,1.05,16.7,88.5435,6.96,2.45,9905,大華,2156521,2080201,3.67,161370,270982,124442
9906,-116299,268862,-156113,,930000,2.89,-1.68,0.94,4.8943,0.13,0.01,9906,興達,323147,347096,-6.9,-16112,-39814,-89142
9907,210897,1072527,735194,45.88,15039479,0.71,0.47,11.6,59.054,0.68,0.24,9907,統一實,16908189,14524327,16.41,1125513,791594,134829
9910,388823,861975,625499,37.81,4903121,1.76,1.31,14.6,61.0491,0.71,0.62,9910,豐泰,8127761,8347004,-2.63,426798,369635,520016
9911,-158739,141368,-130886,,2398852,0.6,-0.56,11.24,64.2664,1.61,0.96,9911,櫻花,2068422,1923168,7.55,80528,32369,120335
9914,405206,975389,515607,89.17,2153092,4.53,2.4,21.48,55.0759,1,0.56,9914,美利達,6765297,4481342,50.97,613854,303987,703162
9915,602154,1058119,1066498,-0.79,4372973,2.42,2.44,14.47,78.3025,2.76,2.47,9915,億豐,7397343,6960210,6.28,653983,642527,773631
9917,521085,1395870,1393289,0.19,4445292,3.23,3.23,20.16,74.6029,0.8,0.58,9917,中保,4237463,4137678,2.41,1100690,1101738,561811
9919,20512,124008,74575,66.29,1951750,0.64,0.38,13.48,49.9329,1.26,0.8,9919,康那香,2101144,2116006,-0.7,96460,80230,78928
9921,615293,1357019,819299,65.63,2801836,4.84,2.92,25.11,57.3856,0.89,0.61,9921,巨大,7449511,6319077,17.89,278871,305792,1163778
9922,45216,-61736,-2925,,2873949,-0.21,-0.01,0.36,5.2901,0.8,0.29,9922,優美,1068734,1290198,-17.17,-80564,-48183,18838
9924,297523,242893,326604,-25.63,1919911,1.27,1.7,20.34,79.4735,2.33,1.1,9924,福興,3537636,4569016,-22.57,48884,128189,248002
9925,399662,833125,845045,-1.41,3711502,2.26,2.29,17.77,76.5148,1.57,0.3,9925,新保,2535651,2560268,-0.96,488468,629398,474657
9927,-45279,947740,277341,241.72,1500417,6.32,1.85,19.17,56.8807,2.77,1.41,9927,泰銘,6966698,3900531,78.61,1114167,424370,36976
9928,-190782,-213388,-458307,,2791246,-0.77,-2.38,9.07,39.4776,0.6,0.24,9928,中視,1208178,1221523,-1.09,-165834,-264244,-47554
9929,-2848,-76232,-30760,,1491704,-0.51,-0.21,8.89,57.0427,0.52,0.4,9929,秋雨印刷,650808,732094,-11.1,-62699,-27912,-13533
9930,102041,425593,537350,-20.8,2181113,1.95,2.46,14.9,81.9324,2.01,0.85,9930,中聯資源,2889480,3046965,-5.17,482875,549639,63731
9933,469683,779373,681369,14.38,6167100,1.27,1.11,14.44,43.6908,1.66,0.28,9933,中鼎,18479730,16167560,14.3,377922,226819,541238
9934,256137,654202,434980,50.4,2795704,2.45,1.72,17,53.8119,1.21,0.82,9934,成霖,4335556,3776231,14.81,269148,349176,494962
9935,-49072,67731,2978,+++++,1489097,0.46,0.02,13.01,40.1724,1.46,0.94,9935,慶豐富,3979693,3596359,10.66,142699,53294,-47369
9938,333182,463565,273368,69.58,2581165,1.8,1.14,17.24,67.6746,1.3,0.56,9938,百和,1581739,1245588,26.99,59573,57137,380544
9939,-49144,238076,250764,-5.06,1900064,1.27,1.48,21.76,61.4238,1.39,0.88,9939,宏全,2693841,2286702,17.8,278959,370925,23209
9940,177097,872751,849891,2.69,2439409,3.59,3.49,15.88,46.31,0.64,0.51,9940,信義,4130269,3837461,7.63,832042,928154,296131
9941,246405,382347,225816,69.32,2358000,1.62,0.96,17.03,27.1074,1.16,1.04,9941,裕融,1008867,1371700,-26.45,167167,91332,241781
9942,78242,198142,223772,-11.45,822621,2.42,2.79,20,76.0763,2.57,1.54,9942,茂順,1104778,1077386,2.54,186938,208942,83768
9943,-30441,236810,33156,614.23,1841470,1.29,0.18,13.78,70.7036,1.26,0.71,9943,好樂迪,2409784,2361824,2.03,124767,121631,130954
9944,206989,976856,243463,301.23,908983,10.75,2.87,27.67,85.8831,7.63,5.01,9944,新麗,380716,488249,-22.02,-889,35982,996836
9945,583183,1234239,1255072,-1.66,7593185,1.64,1.67,13.12,45.5828,1.22,0.05,9945,潤泰新,9241495,7883852,17.22,712366,788141,513814
21,4660397,11851163,8364112,41.69,77700648,1.56,1.1,20.4811036702742,70.2877221886554,2.00245488385939,1.04672696390435,21,化學工業類,112978815,99595715,13.44,6707691,6272305,7948607
1704,1183829,896581,1368435,-34.48,5333607,1.68,2.56,18.88,47.3291,0.58,0.27,1704,榮化,11907787,10087649,18.04,295438,577385,878259
1708,418091,371267,374501,-0.86,1578397,1.95,1.83,19.1,68.6438,0.97,0.46,1708,東鹼,1503231,1575433,-4.58,40840,61463,457452
1709,-26790,88583,145646,-39.18,2508934,0.35,0.58,13.09,71.1874,2.22,0.78,1709,和益,5655982,4482336,26.18,53331,219607,50181
1710,354060,1616733,1307323,23.67,7874864,2.09,1.69,17.21,90.1006,2.97,1.83,1710,東聯,9514310,7760576,22.6,1836813,1285192,195240
1711,41584,71492,187427,-61.86,3844970,0.19,0.5,13.18,68.9821,1.96,0.96,1711,永光,4376353,3842212,13.9,-31859,164464,120065
1712,-178,210965,193772,8.87,3644184,0.59,0.54,12.6,62.3578,1.59,0.77,1712,興農,7640020,6987457,9.34,262042,248409,2358
1713,-92778,43194,34435,25.44,1509517,0.29,0.23,14.66,93.7084,35.26,30.57,1713,國化,519637,544751,-4.61,18877,148870,27616
1714,88429,229833,116378,97.49,6058864,0.41,0.2,10.74,54.2802,1.1,0.82,1714,和桐,7727367,8501671,-9.11,135360,82157,176508
1717,1261380,1671844,1801993,-7.22,8035468,2.08,2.24,18.35,56.1889,1.4,0.86,1717,長興,15153315,13618617,11.27,527908,965758,1589530
1718,-1079208,1605909,-1037499,,14641000,1.37,-0.9,15.79,70.6204,1.76,1.11,1718,中纖,14955976,10426805,43.44,1189388,37620,434620
1721,-24821,-5185,-41605,,1259345,-0.05,-0.43,6.83,57.0109,1.47,0.65,1721,三晃,948876,754992,25.68,-8929,-16784,3744
