year&season,公司,期末股本,每股淨值,流動比率,淨值佔總資產,營業利益,營業外,營業收入,稅後純益,速動比率
200103,2490.0,998878.0,27.5797,1.47,62.4214,76374.0,6207.0,1128411.0,66395.0,0.73
200104,2490.0,998878.0,25.8387,1.25,62.6729,132252.0,-20566.0,1793942.0,91807.0,0.79
200201,2490.0,1364769.0,23.5865,2.08,72.9024,21061.0,-16064.0,455304.0,5034.0,1.39
200202,2490.0,1364769.0,23.291999999999998,1.9,69.9301,72478.0,-50191.0,1047950.0,10131.0,1.19
200203,2490.0,1364769.0,23.5904,5.66,68.3784,156030.0,-87472.0,1589914.0,58513.0,3.76
200204,2490.0,1364769.0,22.7017,4.27,67.1011,247158.0,-522807.0,2113302.0,-314266.0,3.0
200301,2490.0,1875413.0,20.0901,3.35,68.7506,55246.0,-52877.0,447113.0,2780.0,2.37
200302,2490.0,1875413.0,15.1607,3.47,66.3144,86397.0,-1065524.0,887538.0,-915423.0,2.38
200303,2490.0,1875413.0,13.7508,2.74,64.0775,-81123.0,-1156289.0,1184551.0,-1168187.0,1.8
200304,2490.0,1875413.0,12.8919,2.18,62.6727,-123080.0,-1275674.0,1374193.0,-1329529.0,1.51
200401,2490.0,1875413.0,12.872,2.13,64.249,41047.0,-23226.0,229042.0,17821.0,1.28
200402,2490.0,1875413.0,11.6628,1.84,62.2489,-115157.0,-96262.0,567221.0,-211419.0,1.04
