year&season,公司,期末股本,每股淨值,流動比率,淨值佔總資產,營業利益,營業外,營業收入,稅前純益,稅後純益,速動比率
201404,6431.0,456428.0,27.69,7.647192299617241,88.2428188187517,116070.0,-1155.0,1000248.0,114915.0,73655.0,6.83024596650463
201501,6431.0,456428.0,26.76,8.13249234560182,88.8932560348498,-35177.0,4264.0,101763.0,-30913.0,-30864.0,7.160038984562481
201502,6431.0,456428.0,22.87,3.6691653786707903,79.0791140391282,-83712.0,4790.0,222524.0,-78922.0,-77026.0,3.3436673535977994
201503,6431.0,456428.0,23.54,6.75308719083479,87.8271135198065,-113042.0,26056,321930.0,-86986.0,-87883.0,6.01670295156858
201504,6431.0,456428.0,20.15,7.39700601440814,87.9230013892488,-257066.0,34080,416827.0,-222986.0,-207777.0,6.63540129100482
201601,6431.0,456428.0,19.29,8.10207880452469,89.14645257957399,-40668.0,127,61675.0,-40541.0,-35449.0,7.36155838746209
201602,6431.0,456428.0,16.73,7.65672486779295,88.4734108748097,-139665.0,9207,115510.0,-130458.0,-132686.0,4.60384204634645
201603,6431.0,456428.0,15.29,7.28713933709562,88.27486529991872,-185438.0,13286,156642.0,-172152.0,-175415.0,4.11811461728003
