year&season,公司,期末股本,每股淨值,流動比率,淨值佔總資產,營業利益,營業外,營業收入,稅後純益,速動比率,稅前純益
200104,2883.0,84634220.0,15.8953,0.88,99.4928,130510.0,-42.0,130510.0,130468.0,0.88,
200201,2883.0,84634220.0,15.2283,0.15,99.1923,4035673.0,-6989.0,4098594.0,4020584.0,0.15,
200202,2883.0,84634220.0,14.8783,2.4,85.5046,6412824.0,-29495.0,6538129.0,6383329.0,2.4,
200203,2883.0,100702120.0,12.5485,0.04,81.5448,7366834.0,-496543.0,7657709.0,6870291.0,0.04,
200204,2883.0,113946737.0,11.2748,0.15,81.4897,6916792.0,-463765.0,7337060.0,6453027.0,0.15,
200301,2883.0,113769025.0,11.3457,0.05,84.4098,969971.0,-26505.0,1092960.0,943466.0,0.05,
200302,2883.0,113769025.0,9.9153,0.09,81.4468,-14745464.0,786.0,-14491805.0,-14744678.0,0.09,
200303,2883.0,118758180.0,9.6803,0.09,82.5704,-13246667.0,334160.0,-12937540.0,-12912507.0,0.09,
200304,2883.0,118758180.0,9.6811,0.2,82.8252,-13039608.0,194115.0,-12634311.0,-13041233.0,0.2,
200401,2883.0,118392470.0,10.039,0.11,83.7377,3998915.0,439856.0,4087637.0,4019800.0,0.11,
200402,2883.0,118392470.0,9.2072,0.11,82.4335,-5915792.0,35238.0,1300547.0,-6329566.0,0.11,
200403,2883.0,118392470.0,9.2698,0.11,82.4483,-4909131.0,-112106.0,1272545.0,-5470249.0,0.11,
200404,2883.0,118392470.0,10.81,0.45,88.1569,-5111635.0,796753.0,1527634.0,-4763894.0,0.44,
200501,2883.0,117532570.0,10.96,0.33,90.12,1746703.0,4552.0,1940856.0,1751255.0,0.33,
200502,2883.0,117532570.0,11.21,0.43,89.1649,4491575.0,-93655.0,4758508.0,4271009.0,0.43,
200503,2883.0,117532570.0,11.69,2.25,89.1423,8987012.0,-385599.0,9511832.0,8474502.0,2.25,
200504,2883.0,117532570.0,11.87,0.78,,11222771.0,-605949.0,11910794.0,10489911.0,0.78,
200601,2883.0,109577954.0,15.76564332662359,0.0,46.0061,5772768.0,0.0,6993508.0,6251471.0,0.0,
200602,2883.0,112677793.0,14.064398829678886,-,,8107253.0,-,12626008.0,8213187.0,-,
200603,2883.0,112677793.0,13.842590793378424,-,45.959912473730924,12481224.0,-,17019804.0,12539040.0,-,
200604,2883,112677793.0,14.291969048417554,-,43.323,14880012.0,-,21124465.0,14876573.0,-,
200701,2883,112677793.0,14.5558,-,42.7008,3335172.0,-,4859884.0,3247474.0,-,
200702,2883,115870627.0,14.0386,-,,9195055.0,-,12748923.0,8738045.0,-,
200703,2883,115870627.0,13.87,-,,10244775.0,-,17524095.0,9608789.0,-,
200704,2883,109620627.0,13.14,-,38.9656,8326343.0,-,15263358.0,7698464.0,-,
200801,2883,109620627.0,12.79,-,40.2497,542119.0,-,1881401.0,453733.0,-,
200802,2883,112309170.0,12.02,0.0,40.163000000000004,584382.0,0,3421008.0,573100.0,0.0,
200803,2883,112309170.0,11.42,-,42.3203,-216921.0,-,3965214.0,-149456.0,-,
200804,2883,112309170.0,10.65,0.0,39.3965,-7525114.0,0,-1452792.0,-7088605.0,,
200901,2883,112309170.0,11.05,0.0,41.9498,590132.0,0,1593538.0,622125.0,,
200902,2883,112309170.0,11.31,,45.3383,1083952.0,0,3292696.0,1522359.0,,
200903,2883,112172050.0,12.02,-,45.1167,4908937.0,0,8551823.0,5624524.0,-,
200904,2883,112172050.0,12.44,-,45.7699,6622233.0,0,11822044.0,7295026.0,-,
201001,2883,112172050.0,12.38,-,44.8684,1110573.0,0,2369091.0,1078680.0,-,
201002,2883,113236483.0,11.76,-,41.2355,2309896.0,0,4618537.0,2327942.0,-,
201003,2883,113236483.0,12.02,-,39.7001,6050121.0,-,9993533.0,5912081.0,-,
201004,2883,113236483.0,11.94,-,38.5896,8811374.0,0,14525288.0,8654674.0,-,
201101,2883,111407583.0,11.94,,38.0247,644115.0,,1990356.0,599981.0,,
201102,2883,112492660.0,11.24,-,36.0652,2199592.0,-,5080380.0,2183536.0,-,
201103,2883,112492660.0,10.61,-,33.4956,2133275.0,-,6212503.0,2148891.0,-,
201104,2883,112492660.0,10.56,-,35.8734,1763938.0,-,7205387.0,1645765.0,-,
201201,2883,112492660.0,10.93,0.0,35.0934,1734849.0,-,2811143.0,1682196.0,0.0,
201202,2883,144561641.0,10.26,-,32.7811,2528524.0,-,5209969.0,2399511.0,-,
201203,2883,144561641.0,10.51,-,33.7526,4653136.0,-,10512213.0,4371942.0,-,
201204,2883,144561641.0,10.7,-,33.904,5424554.0,-,15352807.0,5024977.0,-,
201301,2883,151729966.0,10.79,-,26.8118359521366,1655976.0,-,5141519.0,1428786.0,-,
201302,2883,150268236.0,10.55,-,26.2192916033298,3956836.0,-,11066906.0,3504911.0,-,
201303,2883,150308833.0,10.74,-,24.2626631009083,6854906.0,-,17541761.0,6271979.0,-,
201304,2883,150308833.0,11.04,-,25.1039365310118,9221182.0,-,24709746.0,8304001.0,-,
201401,2883,150369666.0,11.27,-,23.1976801975208,3078472.0,-,6623607.0,2688590.0,-,
201402,2883,150369666.0,10.95,-,21.7713890065218,5653594.0,-,13016651.0,4821142.0,-,
201403,2883,153436592.0,11.07,-,18.041874578530102,9036839.0,-,20592183.0,8007474.0,-,9036839.0
201404,2883,153444462.0,11.41,,18.5596179456473,11924294.0,,28741833.0,10836229.0,,11924294.0
201501,2883,153533433.0,11.57,,18.271510422861603,3162880.0,,8016732.0,2745175.0,,3162880.0
201502,2883,151644553.0,11.01,,17.950175642279998,5931337.0,,15937755.0,5092257.0,,5931337.0
201503,2883,151660841.0,11.02,-,17.8096421875898,6789530.0,-,21537260.0,6088518.0,-,6789530.0
201504,2883,151125441.0,11.17,-,19.0562099886621,9442987.0,-,30522522.0,8528231.0,-,9442987.0
201601,2883,151170222.0,11.23,-,18.763065920998898,1268281.0,-,6512743.0,1126415.0,-,1268281.0
201602,2883,149740122.0,10.9,-,17.7046485674502,2121607.0,-,11680110.0,1888158.0,-,2121607.0
201603,2883,149741766.0,11.01,-,17.6893565614793,5122081.0,-,20168842.0,4441633.0,-,5122081.0
