year&season,公司,期末股本,每股淨值,流動比率,淨值佔總資產,營業利益,營業外,營業收入,稅後純益,速動比率,稅前純益
200001, 2015 豐興鋼鐵  ,5675658,12.06,1.17,63.2,124503,-7864,2122103,88662,0.37,
200002,2015,5675658.0,11.6877,1.14,62.4781,316995.0,-63125.0,4783886,175558,0.33,
200003,2015,5675658,11.6606,1.03,65.0913,442304,-124238,7237013,232550,0.29,
200004,2015,5675658,11.4841,1.05,60.9887,626765,-148865,9846133,332515,0.29,
200101,2015,5395658,12.1408,1.09,64.0646,65945,-32173,2592184,32811,0.33,
200102,2015,5395658,11.6781,1.01,59.8625,156201,-45933,5066317,87059,0.29,
200103,2015,5395658,11.610999999999999,1.04,62.9357,214598,-92467,7550391,95017,0.33,
200104,2015,5245658,11.9976,1.09,63.5382,329815,-80006,10342174,179988,0.43,
200201,2015,5245658,12.0358,0.98,63.3676,155144,-2070,2852764,116051,0.31,
200202,2015.0,5145658,12.537,1.04,60.1298,498097.0,51749.0,6172986.0,414473,0.42,
200203,2015.0,5145658.0,12.9343,1.11,64.7404,853736.0,13523.0,9375121.0,661194,0.35,
200204,2015.0,5145658,13.5129,1.22,64.0543,1308690.0,-84873.0,13322166.0,913650,0.65,
200301,2015.0,5145658,14.1711,1.53,74.5332,425368.0,16991.0,3899553.0,338692,0.44,
200302,2015.0,5248571,13.3936,1.26,62.5026,814057.0,36265.0,7884918.0,620620,0.51,
200303,2015.0,5248571,13.9022,1.46,69.5334,1139038.0,53032.0,12105535.0,878176,0.35,
200304,2015.0,5248571,14.5971,1.41,65.4286,1552992.0,87546.0,16843498.0,1242894,0.69,
200401,2015.0,5248571,15.8555,1.52,65.7344,837217.0,38285.0,5375536.0,660482,0.68,
200402,2015.0,5248571,16.2791,1.33,58.7733,2257019.0,70644.0,12138916.0,1751329,0.57,
200403,2015.0,5248571,18.0172,1.64,66.39,3444408.0,106105.0,18714734.0,2663566,0.7,
200404,2015.0,5248571,20.01,1.74,66.7855,4649673.0,193587.0,24920506.0,3712100,0.64,
200501,2015.0,5248571,21.4915,1.89,68.7216,1009566.0,19626.0,6068862.0,774997,0.81,
200502,2015.0,5773428,20.22,1.52,62.512,1844851.0,80588.0,12014321.0,1359577,0.54,
200503,2015.0,5773428,19.19,1.76,68.5588,2316392.0,147105.0,17495889.0,1794786,0.66,
200504,2015.0,5248571.0,19.91,1.71,,2912082.0,69597.0,23568964.0,2202110,0.75,
200601,2015.0,5668325,21.11,1.94,72.8945,687256.0,27537.0,6194575.0,531831,0.7,
200602,2015.0,5668325,19.73,1.39,,1588360.0,164101,12273322.0,1340528,0.41,
200603,2015.0,5668325.0,20.77,1.46,65.0694,2390775.0,258587,18748548.0,1989845.0,0.36,
200604,2015,5668325.0,22.91,1.59,67.1086,3237299.0,481744,25337249.0,3030626.0,0.33,
200701,2015,5668325.0,24.17,1.57,67.5121,796989.0,48859,7041139.0,644787.0,0.37,
200702,2015,5668325.0,22.08,1.25,,1647282.0,187439,14958056.0,1337721.0,0.31,
200703,2015,5668325.0,23.75,1.38,,2353868.0,322486,23019090.0,2012737.0,0.35,
200704,2015,5668325.0,24.53,1.36,62.7846,3128797.0,304115,31479320.0,2594237.0,0.5690999999999999,
200801,2015,5668325.0,26.96,1.55,66.1925,1575136.0,71503,10158298.0,1249960.0,0.76,
200802,2015,5838374,27.29,1.35,58.0611,3868509,126591,22674286,3293670,0.45,
200803,2015,5838374,25.35,1.28,58.1102,5429981,-1552677,32557537,3189995,0.27,
200804,2015,5838374,22.0,1.04,58.6911,4933935,-2819975,37762833,1979915,0.3457,
200901,2015,5815994,22.64,1.12,65.6586,567724,-18558,4359189,423916,0.37,
200902,2015,5815994,22.3,1.33,63.398999999999994,884461,21648,9487831,723111,0.71,
200903,2015,5815994,23.5,1.48,65.0444,1161972,199274,15616062,1113003,0.66,
200904,2015,5815994,24.77,1.5499,64.9839,1688787,220621,22358483,1527118,0.7309,
201001,2015,5815994,25.52,1.66,66.4432,531020,-8398,7254405,450306,0.78,
201002,2015,5815994,24.27,1.53,62.9019,1467072,3632,15578416,1215627,0.68,
201003,2015,5815994,25.82,1.63,65.2953,2140178,152003,24479716,1730710,0.71,
201004,2015,5815994,27.14,1.8947,70.4634,2876381,147292,34008402,2362982,0.9490999999999999,
201101,2015,5815994,28.49,1.84,67.1218,702847,-8915.0,9040297,602974,0.79,
201102,2015,5815994,27.22,1.81,67.0218,1781025,36664,19089991,1525526,0.86,
201103,2015,5815994,27.92,1.93,69.0046,2432806,235898,28489613,2293216,0.77,
201104,2015,5815994,28.32,1.835,66.5473,2868378,240220,38602616,2670039,0.733,
201201,2015,5815994,29.17,2.08,70.2069,371053,17902,8954072,339797,0.86,
201202,2015,5815994,26.78,1.85,67.322,1118889,153448,18382511,1056521,0.81,
201203,2015,5815994,26.82,2.24,76.0258,1006292,434960,25939848,1254291,0.54,
201204,2015,5815994,27.44,2.6655,79.8141,1420978,455809,34199656,1619486,1.1364,
201301,2015,5815994,27.99,3.42446649888086,81.4849309528255,459795,37775,7600694,417314,0.966194896458497,
201302,2015,5815994,25.97,2.62421125159846,76.9331795497755,763245,51705,14895659,683297,0.886695996844741,
201303,2015,5815994,26.51,3.26189539723046,80.8324475659994,1104371,98661,22134990,1010967,1.2626837594952,
201304,2015,5815994,27.29,3.34823757573486,80.9817442380736,1620357,108526,29899588,1446331,1.33964461311418,
201401,2015,5815994,27.93,4.07886189950071,83.78834373393958,406861,39553,7379818,375556,1.71272088151154,
201402,2015,5815994,25.65,2.39248252307923,74.44703264051999,892746,55530,15499879,794765,1.1390733459008,
201403,2015,5815994,26.23,2.89637840999628,79.41461089681759,1278026,117790,22687815,1176319,1.03306761219124,1395816.0
201404,2015,5815994,27.12,3.3293913236619104,81.71162654908392,1806193,174041.0,30171468,1668131,1.57011949265329,1980234.0
201501,2015,5815994,27.96,3.7944601009647596,83.46136104512779,525275,37886.0,6942698,473601,1.95503763133329,563161.0
201502,2015,5815994,26.39,2.7552626649339103,78.6735492335653,1152467,75152.0,12818514,1025617,1.4018056384859399,1227619.0
201503,2015,5815994,26.97,4.48776811087602,86.1074371935762,1516848,151275,17935729,1397850,2.60523917319141,1668123.0
201504,2015,5815994,28.01,3.30129157759487,85.54789240644591,2255473,144070,23380189,2003635,1.91878529099625,2399543.0
201601,2015,5815994,28.92,3.54028214328725,85.88990465184179,547541,16559,4533952,470142,2.05414445806492,564100.0
201602,2015,5815994,27.2,2.5248838531501,79.76797259302009,1174137,11843,9923870,960275,1.41062114253652,1185980.0
