year&season,公司,期末股本,每股淨值,流動比率,淨值佔總資產,營業利益,營業外,營業收入,稅後純益,速動比率,稅前純益
200001, 2606 裕民航運  ,             ,        ,      ,        ,             ,             ,             ,             ,      ,
200002,2606,7028122.0,12.244000000000002,1.03,45.0656,339627.0,-21303.0,1799913,279108,0.95,
200004,2606,7028122,12.9212,1.04,48.5754,895791,113702,3823777,835364,0.98,
200102,2606,6749352,13.0425,1.12,56.5725,394257,82373,1699286,452802,0.97,
200104,2606,6352342,13.9214,1.42,63.0494,525928,129,3090832,515403,0.98,
200202,2606.0,6217512,13.258,1.49,60.95,82510.0,-69566.0,1177515.0,17759,1.19,
200204,2606.0,6217512,13.9612,1.52,65.5772,127899.0,129493.0,2390476.0,226844,1.25,
200301,2606.0,6217512,14.5255,1.28,68.1453,78361.0,144152.0,674120.0,211368,1.1,
200302,2606.0,6217512,14.7912,1.21,68.3498,234079.0,435219.0,1455452.0,625792,1.11,
200303,2606.0,6217512,15.252,1.1,71.8021,339693.0,781998.0,2206508.0,1058506,0.99,
200304,2606.0,6217512,17.3062,1.27,77.6226,664495.0,1775664.0,3058830.0,2299232,1.1,
200401,2606.0,6217512,19.8398,1.33,85.4592,464886.0,1430953.0,1025615.0,1783106,1.19,
200402,2606.0,7150139,18.132,1.16,76.24,863850.0,2858482.0,2110652.0,3507302,1.07,
200403,2606.0,7150139,20.5654,1.44,86.8036,1175855.0,4297000.0,3125361.0,5184299,1.02,
200404,2606.0,7150139,21.75,1.34,86.7121,1373607.0,5816866.0,4564744.0,6842240,0.98,
200501,2606.0,7150139,24.29,1.29,89.2503,265660.0,1671190.0,1153535.0,1872258,0.93,
200502,2606.0,8580166,22.8,1.07,68.885,497944.0,3343899.0,2016865.0,3718693,1.0,
200503,2606.0,8580166,21.21,1.81,80.1557,520296.0,4462923.0,2659142.0,4850193,1.36,
200504,2606.0,8580167.12,22.39,6.09,,499649.0,5651259.0,3421562.0,6016719,5.65,
200601,2606.0,8580166,22.93,5.64,92.8799,50898.0,744632.0,609713.0,800528,2.07,
200602,2606.0,8580166,19.47,0.7,,9053.0,1947203,1205581.0,1825668,0.55,
200603,2606.0,8580166.0,21.84,1.1,82.8407,70129.0,3559946,1704473.0,3382198.0,0.22,
200604,2606,8580166.0,23.8,1.04,83.7712,174356.0,4955944,2216004.0,4835671.0,0.29,
200701,2606,8580166.0,26.26,1.45,85.52,91127.0,1446250,449176.0,1519153.0,0.4,
200702,2606,8580166.0,23.53,0.36,,221536.0,3624810,931352.0,3776645.0,0.08,
200703,2606,8580166.0,27.0,0.45,,420243.0,5992355,1520358.0,6274683.0,0.1,
