year&season,公司,期末股本,每股淨值,流動比率,淨值佔總資產,營業利益,營業外,營業收入,稅前純益,稅後純益,速動比率
201602,6477.0,824566.0,17.0,1.00720199346726,41.4626883324323,30961.0,-15816,506324.0,15145.0,7767.0,0.622032702447903
201603,6477.0,824566.0,15.94,1.12906691345109,37.552394394924505,-27263.0,-22632,629352.0,-49895.0,-58826.0,0.627305891978165
