year&season,公司,期末股本,每股淨值,流動比率,淨值佔總資產,營業利益,營業外,營業收入,稅後純益,速動比率
200404,5854.0,25398304.0,23.87,2.17,2.9911,1420143.0,-404044.0,46224032.0,778650.0,2.16
200501,5854.0,25398304.0,24.49,2.37,3.1417,900654.0,-420859.0,11715334.0,389616.0,2.36
200502,5854.0,25398304.0,24.54,2.4,3.1992,978092.0,57311.0,23917763.0,805982.0,2.39
200503,5854.0,25398304.0,24.81,2.13,3.2568,1802541.0,-61707.0,37236940.0,1589295.0,2.12
200504,5854.0,25398303.84,25.17,1.95,,2983532.0,-179667.0,49929579.0,2634351.0,1.95
200601,5854.0,27938134.0,23.7408,0.0,3.5273,1668492.0,0.0,6410677.0,1598625.0,0.0
200602,5854.0,40597418.0,22.55,-,,4563009.0,-,13623448.0,4066087.0,-
200603,5854.0,40597418.0,21.31,-,3.7118,7335140.0,-,21648403.0,6487715.0,-
200604,5854,45000000.0,21.72,-,4.1178,10390338.0,-,32336030.0,9175208.0,-
200701,5854,45000000.0,22.22,-,4.248,2950663.0,-,8164119.0,2323559.0,-
200702,5854,47700000.0,20.4418,-,,6072257.0,-,16837000.0,4620834.0,-
200703,5854,47700000.0,20.95,-,,9030198.0,-,26028611.0,7237773.0,-
200704,5854,47700000.0,21.4756,-,4.2286,11941414.0,-,34564291.0,9740373.0,-
200801,5854,47700000.0,22.0859,-,4.3855,3296329.0,-,8441366.0,2685097.0,-
200802,5854,54855000.0,21.93,0.0,4.3699,6393316.0,0,17439047.0,5132472.0,0.0
200803,5854,54855000.0,19.54,-,4.3323,8640312.0,-,24961790.0,6854183.0,-
200804,5854,54855000.0,19.91,0.0,4.3103,9507875.0,0,34269080.0,7530778.0,
200901,5854,54855000.0,20.27,0.0,4.4247,2360899.0,0,8853218.0,1923004.0,
200902,5854,54855000.0,19.78,,4.2393,3989385.0,0,16298920.0,3350662.0,
200903,5854,54855000.0,20.32,-,4.2952,6897760.0,0,24166624.0,5706942.0,-
200904,5854,54855000.0,20.47,-,4.2928,8577891.0,0,32091932.0,6874992.0,-
201001,5854,54855000.0,20.78,-,4.4649,2307470.0,0,7796893.0,1856458.0,-
201002,5854,60240500.0,20.91,-,4.3836,4513923.0,0,15993666.0,3747061.0,-
201003,5854,60240500.0,19.46,-,4.541,6869310.0,-,24095298.0,5779976.0,-
201004,5854,60240500.0,19.69,-,4.4651,8817572.0,0,32267702.0,7649999.0,-
201101,5854,60240500.0,20.05,,4.5782,2497430.0,,7780647.0,2070563.0,
201102,5854,63854930.0,19.75,-,4.4861,5112182.0,-,16094023.0,4317003.0,-
201103,5854,63854930.0,18.87,-,4.4689,7570669.0,-,25376982.0,6385374.0,-
