stock,93年1-12月,稅後純益,93年1-12月,增減(%),期末股本,稅後純益,93年1-12月,每股淨值,淨值占總資產(%)(B),流動比率,速動比率,公司,,營業收入,93年1-12月,增減(%),營業利益,93年1-12月,營業外
1468,-41931,3527,-72454,,1604052.44,0.021988059193376496,-0.45,11.7,67.0061,2.2,0.85,1468,昶和,1452129,1127227,28.82,-11176,-27891,17211
1469,-218781,-80887,-222669,,1246000,-0.6491733547351525,-1.79,12.93,75.4042,1.18,0.57,1469,理隆,686904,664476,3.38,-14012,-302,-66007
1470,2587,1221,-42003,,857670,0.014236244709503656,-0.49,9.15,85.3933,3.51,2.35,1470,大統染,764357,706049,8.26,-6718,-44590,7539
1472,502,-136893,-50803,,875000,-1.5644914285714286,-0.58,14.49,88.7848,2.64,0.85,1472,三洋纖,942723,1106081,-14.77,-70428,-54305,-68065
1473,500346,560009,552582,1.34,1252838.54,4.469921559086138,4.48,25.43,62.1323,2.53,1.32,1473,台南,4330541,4203266,3.03,172875,90329,453773
1474,-3098,102965,161302,-36.17,1214443.02,0.8478372250021249,1.44,12.53,52.9237,1.6,0.87,1474,弘裕,3231971,3507629,-7.86,85324,211019,58407
1475,-101941,-166338,-365919,,707197,-2.3520744573294285,-4.96,6.7,46.7733,0.65,0.23,1475,本盟,702546,682525,2.93,-108592,-197301,-56290
1476,-86234,285907,215175,32.87,1291792.86,2.2132573174309074,2.25,15.22,61.3116,1.64,0.79,1476,儒鴻,5701616,5411096,5.37,493190,377109,-119567
1477,-84599,589989,581469,1.47,1224996.44,4.816250731308248,5.03,17.79,50.7437,1.65,1.01,1477,聚陽,10366148,8552184,21.21,881723,775165,-86891
4414,-2189,11241,87627,-87.17,1078642.37,0.10421433751021666,0.87,11.22,39.1563,1.75,0.27,4414,如興,3274885,3211968,1.96,115623,124990,-83816
05,53178,12687749,11776172,7.74,80706346.39000003,1.5720881402174445,1.49,16.98,56.3377534129583,1.43711030610101,0.884595689248002,05,電機機械類,158444971,154016395,2.88,11650733,13684840,3454301
1503,103129,682856,561291,21.66,5209722.23,1.3107339889789094,1.08,20.04,61.026,1.48,1.03,1503,士電,13268617,12733041,4.21,671353,550684,109040
1504,-1449106,1829557,-407214,,19177609.22,0.9540068206687549,-0.2,17.4,58.7066,1.26,0.67,1504,東元,26936228,26836908,0.37,587922,845137,1266456
1506,-52879,5495,23628,-76.74,1022516.16,0.05373998196761995,0.23,10.93,42.9614,0.67,0.34,1506,正道,847180,801215,5.74,29487,61005,-27403
1507,323241,538056,488940,10.05,4108200,1.30971228275157,1.19,18.96,75.7695,2.45,1.76,1507,永大,3491254,3070718,13.7,164369,96344,408220
1512,70581,126923,172259,-26.32,1765072.76,0.7190808383445904,0.98,12.72,46.3187,1.46,0.79,1512,瑞利,4039108,4048091,-0.22,63050,156959,104319
1513,85552,956181,903541,5.83,4923483,1.9420824647916932,1.84,15.75,46.2308,1.31,0.52,1513,中興電,10146932,8672661,17,1248585,1027510,26262
1514,-2204,45441,43314,4.91,2010670.13,0.22599927915575094,0.22,12.94,61.4697,1.85,1.23,1514,亞力,3224027,3025008,6.58,44491,17160,-13050
1515,-232204,-185254,162609,,2522102.76,-0.7345220144796956,0.64,11.17,42.089,0.94,0.74,1515,力山,4192559,5549521,-24.45,-38416,443371,-144951
1516,-172268,437,-204750,,923500.68,0.004731994350020402,-2.22,8.37,70.6598,0.79,0.3,1516,川飛,316529,299688,5.62,-17625,-32154,19382
1517,38223,20255,148537,-86.36,2368240.07,0.08552764669673038,0.64,10.79,79.1888,3.23,2.71,1517,利奇,1655617,1734659,-4.56,97435,144412,-43207
1519,4958,136678,-147950,,2059024.34,0.6637998266693632,-0.72,10.81,43.3234,1.18,0.42,1519,華城,4192380,2140356,95.87,152286,-181834,4820
1520,1051179,2164292,2857627,-24.26,7191135.02,3.0096667549429497,4.35,17.8,74.8036,2.06,1.63,1520,復盛,11005270,10706354,2.79,2033617,2240291,495827
1521,14407,230392,304673,-24.38,762300,3.022327167781713,4,17.57,49.1438,1.31,0.9,1521,大億,4015025,3954093,1.54,205898,296526,41195
1522,-244939,-305919,448261,,2426110.52,-1.260944204635822,2.07,15.74,35.4336,1.33,0.86,1522,堤維西,6306357,6667515,-5.42,182804,705030,-546875
1523,340302,228572,552922,-58.66,1530914.99,1.4930417527625097,3.72,18.25,52.8209,1.02,0.69,1523,開億,5017419,4832752,3.82,96015,278146,172513
1524,-59702,95941,216821,-55.75,1406540.22,0.6821063389143611,1.67,13.2,47.9326,1.2,0.69,1524,耿鼎,2676030,2566048,4.29,152443,324592,-10893
1525,59716,154931,173364,-10.63,553091,2.8011846151899054,3.45,26.02,69.1653,1.92,1.26,1525,江申,1626054,1540463,5.56,77196,138648,95235
1526,-40922,-161192,-87859,,787970.88,-2.0456593522846935,-1.12,7.21,40.673,0.69,0.21,1526,日馳,377986,533304,-29.12,-80412,-54926,-78630
1527,-55531,891711,850709,4.82,1524951,5.847473131923583,5.75,21.7,48.48,1.27,1.07,1527,鑽全,3728023,3327134,12.05,1081774,1150390,69273
1528,-29739,94348,42159,123.79,762000,1.2381627296587927,0.57,14.04,48.8335,2.21,1.3,1528,恩德,2847548,2710778,5.05,123606,89564,-7208
1529,-4227,7395,-3320,,748737.36,0.09876627499928681,-0.04,10.6,31.6412,1.19,0.12,1529,樂士,1995795,1410233,41.52,44575,-9810,-19500
1530,33846,335546,263837,27.18,585319,5.732703021771034,5,18.93,48.1997,1.42,0.76,1530,亞崴,2721573,2112859,28.81,382639,299443,43409
1531,145238,457657,378029,21.06,1460443.24,3.1336856336847436,2.72,21.05,69.7774,2.55,1.84,1531,高林股,3487267,3068880,13.63,375105,350979,217427
1532,157602,500851,746117,-32.87,1932014.89,2.592376500783594,4.47,23.07,61.3317,1.52,0.83,1532,勤美,5853812,7979821,-26.64,-108482,736706,564216
1533,-203189,22618,21817,3.67,961185.14,0.2353136670423348,0.23,16.37,50.7502,1.88,0.91,1533,車王電,1926354,1742421,10.56,161886,226449,-123032
1535,22579,125577,65130,92.81,901474.18,1.3930182670345586,0.72,12.58,34.3486,1.37,1.25,1535,中宇,2037269,1616771,26.01,122682,60071,15605
1536,-134489,247893,103859,138.68,860076.33,2.882220930321382,1.62,15.53,39.6599,1.45,1.07,1536,和大,1994648,1544478,29.15,389757,257231,-44982
1537,24574,27895,24533,13.7,660000,0.4226515151515151,0.38,16.08,75.2937,2.15,1.2,1537,廣隆,1189199,1299972,-8.52,19884,-1139,8740
1538,-117382,445992,123398,261.43,1151276.59,3.8738909821835255,1.07,18.08,44.6887,1.64,1.44,1538,正峰工,6429199,6357048,1.13,401630,237425,135384
1539,-49183,-187234,13641,,648000,-2.8894135802469134,0.21,10.97,45.522,1.2,0.41,1539,巨庭,1606395,1832445,-12.34,-40260,73879,-165359
1540,-4443,113283,91558,23.73,619374,1.8289918530645457,1.48,14.72,59.6601,2.62,0.83,1540,喬福,1318046,1087561,21.19,198475,122094,-34300
1541,-57312,-36152,9405,,682778,-0.5294839611118108,0.14,10.56,46.8665,1.18,0.93,1541,錩泰,1620983,2335434,-30.59,-20903,67342,7757
1560,-11510,406413,361592,12.4,984639.54,4.127530771311499,5.35,31.3,53.4924,1.13,0.58,1560,中砂,2182485,1982329,10.1,353197,390960,59006
4526,13771,554128,485344,14.17,1306516,4.241264553974081,4.9,20.14,52.7544,1.59,0.97,4526,東台,4311246,4346202,-0.8,519317,611140,141285
4532,582174,635952,666147,-4.53,2756141.78,2.3073994400970186,2.56,16.52,73.7444,1.99,1.27,4532,瑞智,2826160,3369533,-16.13,114760,198694,671268
6605,-96665,1480234,1322203,11.95,1413215.36,10.474228075188766,9.9,36.04,59.1491,1.58,1.15,6605,帝寶,7034397,6180101,13.82,1860593,1766521,37052
06,3738992,3003270,10311935,-70.88,74400478.62,0.40366272579228735,1.45,14.39,63.6362256080392,1.37565264651175,0.804342120100383,06,電器電纜類,111709723,99197663,12.61,3988751,6310288,-603150
1601,-84852,-602114,-89696,,1378080,-4.3692238476721235,-0.65,8.68,20.3352,0.57,0.22,1601,台光,2365566,2564924,-7.77,-119461,410,-473653
1603,-280065,50429,-352755,,3423000,0.1473239848086474,-1.03,11.56,44.1645,0.72,0.43,1603,華電,2961614,2974117,-0.42,229859,-19290,-178188
1605,4192686,1556930,7846884,-80.16,33109132.61,0.47024185693398624,2.55,16.52,79.0759,1.56,0.76,1605,華新,39961926,36852279,8.44,1542186,3654198,14744
1606,-330286,294533,-126547,,7035743.45,0.41862384848611844,-0.19,10.54,35.8437,1.37,0.87,1606,歌林,13812669,8545016,61.65,481235,213243,-174433
1608,63564,-144466,341961,,6327735.06,-0.22830601886798974,0.54,12.44,84.4676,5.61,3.56,1608,華榮,8605483,8028054,7.19,315104,310611,-407329
1609,243993,388143,554950,-30.06,5081422.8,0.7638470862924456,1.12,14.41,59.285,2.07,1,1609,大亞,7684778,6713344,14.47,223262,361150,211950
1611,72855,305396,173857,75.66,3601108.87,0.8480610029432406,0.48,14.13,82.311,3.46,2.73,1611,中電,2926549,3135829,-6.67,140625,148741,187749
1612,-34873,440871,269752,63.44,3298630.63,1.3365273334650385,0.82,13.89,82.9014,3.2,1.93,1612,宏泰,5821306,4813360,20.94,458328,387973,106638
1613,-2784,20995,604056,-96.52,2474398.7,0.08484889682491345,2.44,6.66,18.3501,0.26,0.16,1613,台一,3740604,3141292,19.08,-76979,-252478,480
1614,152442,558019,529542,5.38,3166040.07,1.7625140164445234,1.67,17.49,73.2259,3.06,2.34,1614,三洋電,8672226,8510976,1.89,378039,490796,274518
1615,-95153,-20458,118002,,968500.29,-0.21123380355415278,1.34,11.05,48.2232,1.34,0.71,1615,大山,2515228,2455292,2.44,115328,265787,-102994
1616,-26774,93776,97116,-3.44,1319550.54,0.7106662242736075,0.88,15.21,53.4388,1.58,0.76,1616,億泰,3696357,3183794,16.1,151248,157286,-24833
1617,-87822,6496,71276,-90.89,1134817.82,0.05724266825489223,0.63,13.76,43.0139,1.74,1.43,1617,榮星,5258645,4831540,8.84,44905,187385,-11547
1618,-43939,54720,273537,-80,2082317.78,0.26278409820810344,1.43,14.8,59.5887,1.06,0.4,1618,合機,3686772,3447846,6.93,105072,404476,-26252
07,5398605,13871219,17052036,-18.65,95527176.02,1.452070455541977,1.89,18.84,71.6338816027106,2.16683347301245,1.49576172776495,07,化學生技醫療類,149288169,139406580,7.09,11765898,15199032,5539750
1701,577530,46422,778936,-94.04,2980810.8,0.15573615071442978,2.87,14.17,73.7079,1.32,1.05,1701,中化,2328986,2486571,-6.34,303464,205800,-152416
1702,239883,-40314,135027,,2941329.62,-0.1370604631520353,0.46,10.73,49.7905,1.46,0.84,1702,南僑,1559829,1464526,6.51,-39977,-103960,-337
1704,293715,1611189,812593,98.28,4931675.11,3.2670217807596007,1.65,18.4,56.2035,1.81,1.03,1704,榮化,11872296,10048377,18.15,632584,750353,1465072
1707,9499,120810,81345,48.52,1334350.4,0.9053843728004279,0.62,12.29,72.2554,5.49,4.29,1707,葡萄王,1062941,1008171,5.43,89146,81734,55087
1708,26479,167888,82658,103.11,2104528.97,0.7977462054133662,0.39,13.87,83.6911,1.93,1.15,1708,東碱,1607464,1305320,23.15,150621,64533,31136
1709,-30458,232368,73786,214.92,2313966.34,1.0041978398009024,0.34,13.8,80.3742,3.2,1.09,1709,和益,4866985,4166182,16.82,278973,117783,8332
1710,117146,2220737,2464778,-9.9,7465544.35,2.9746484594924416,3.97,16.58,90.8965,4.16,3.67,1710,東聯,11003756,10528841,4.51,2637811,3093226,217194
1711,45249,121697,344431,-64.67,3757950,0.32383879508774727,0.92,13.54,77.0664,2.03,0.91,1711,永光,4464132,4373503,2.07,111986,299182,10602
1712,176101,62128,257438,-75.87,3644183.45,0.1704853799278409,0.71,12.14,60.094,1.36,0.53,1712,興農,8861877,8902689,-0.46,43281,107306,18847
1713,81687,165559,130450,26.91,1509517,1.096768039048252,0.86,14.84,86.3227,6.41,5.26,1713,國化,748899,862404,-13.16,83707,86275,133245
1714,-171058,-841834,-234247,,6180733.6,-1.3620292581450202,-0.38,10.32,50.0175,0.5,0.39,1714,和桐,5782990,1121751,415.53,21289,-78918,-953800
1715,58313,285820,196003,45.82,2994094.39,0.9546125230874902,0.64,16.09,62.9699,1.12,0.8,1715,亞化,5026864,4325433,16.22,261756,176071,50784
1716,115737,470666,722221,-34.83,2537361.75,1.8549424416916507,2.99,19.93,86.8148,3.94,2.58,1716,永信,2962109,2809298,5.44,633672,716932,59889
1717,455209,1545995,1215783,27.16,6420335,2.4079662509822306,2.08,17.86,56.2477,2,1.26,1717,長興,16339800,15862632,3.01,774334,974356,1099666
1718,1404354,12169,3266950,-99.63,14641000,0.008311590738337545,2.7,12.72,67.742,2.12,1.15,1718,中纖,13542540,14244158,-4.93,684053,2692490,-623831
