year&season,公司,期末股本,每股淨值,流動比率,淨值佔總資產,營業利益,營業外,營業收入,稅後純益,速動比率
200001, 1606 歌   林   ,4800000,13.25,0.88,45,-16153,22376,988702,9332,0.39
200002,1606,4800000.0,13.2384,0.91,45.0189,-57655.0,74294.0,2299695,22550,0.45
200003,1606,5184000,11.9595,0.88,44.0485,-183281,87897,3220408,-84960,0.42
200004,1606,5184000,11.9166,1.0,41.6585,-297333,199254,4215400,-84165,0.47
200101,1606,5184000,12.3966,0.91,41.5061,-73233,109302,1078827,48204,0.48
200102,1606,5184000,11.7227,0.9,39.8081,-127766,142984,2483443,41232,0.54
200103,1606,5184000,10.6811,0.87,37.343,-237248,-23493,3264708,-245699,0.51
200104,1606,5184000,10.7456,0.91,37.9998,-291269,-45999,4115323,-269327,0.5
200201,1606,5184000,11.1824,0.83,35.3932,-22492,-43413,1091607,-53061,0.41
200202,1606.0,5184000,10.769,0.73,33.3724,-79554.0,-141631.0,2198263.0,-206940,0.43
200203,1606.0,5184000.0,10.1813,0.62,33.5171,-160933.0,-297429.0,2928927.0,-431447,0.31
200204,1606.0,5184000,10.0507,1.03,33.2272,-220033.0,-416470.0,3732021.0,-579302,0.51
200301,1606.0,5184000,10.1145,1.09,32.2789,-25807.0,63420.0,982814.0,41629,0.52
200302,1606.0,5184000,10.097000000000001,0.96,32.7505,-8605.0,37690.0,2120059.0,15853,0.6
200303,1606.0,5184000,10.0497,0.78,32.8812,-94230.0,-9692.0,3112483.0,-126805,0.42
200304,1606.0,5453964,11.2877,1.09,43.2747,-25166.0,27388.0,4206716.0,-57146,0.67
200401,1606.0,6458485,10.6866,1.07,46.8498,-4356.0,24447.0,1521556.0,26727,0.57
200402,1606.0,6526113,10.7009,1.06,45.2482,69634.0,374.0,4049312.0,79409,0.68
200403,1606.0,6554656,10.74,1.05,42.1486,149442.0,-37944.0,6437647.0,100930,0.62
200404,1606.0,6554656,10.32,1.07,41.9236,213243.0,-330286.0,8545016.0,-126547,0.48
200501,1606.0,6794167,10.8,1.35,39.7841,69466.0,-2498.0,2669196.0,66709,0.7
200502,1606.0,6946959,10.69,1.35,37.7975,200463.0,-57488.0,6228621.0,130163,0.75
200503,1606.0,7035743,10.75,1.33,37.7052,353585.0,-120753.0,10218004.0,212280,0.7
200504,1606.0,7035743.45,10.54,1.37,,481235.0,-174433.0,13812669.0,294533,0.87
200601,1606.0,8083895,11.17,1.36,37.3704,135746.0,-14080.0,3376879.0,102840,0.76
200602,1606.0,8083895,10.65,1.37,,288928.0,-61853,6870548.0,224740,0.89
200603,1606.0,8083895.0,11.28,1.37,35.9372,444865.0,-98724,11098746.0,339577.0,0.9
200604,1606,8186086.0,12.34,1.35,37.0924,670570.0,-264703,15727125.0,389826.0,0.92
200701,1606,8280977.0,12.43,1.33,37.6913,200809.0,5823,4356388.0,195174.0,0.9
200702,1606,8339372.0,12.65,1.47,,448441.0,-4589,9372991.0,392581.0,0.95
200703,1606,8755433.0,11.82,1.71,,674257.0,-63550,15246757.0,530533.0,1.18
200704,1606,8799229.0,11.88,1.87,37.3039,813025.0,-144887,21211413.0,587734.0,1.4269999999999998
200801,1606,8799229.0,11.33,1.9,36.1367,133053.0,-127229,3460563.0,6418.0,1.35
