year&season,公司,期末股本,每股淨值,流動比率,淨值佔總資產,營業利益,營業外,營業收入,稅後純益,速動比率
200001, 2398 博達      ,1412000,17.9,1.18,44.9,169849,-36485,1248424,123058,0.63
200002,2398,1652000.0,42.4131,2.62,67.3608,363602.0,-80340.0,2984190,282685,2.2
200003,2398,1652000,43.6342,1.74,64.5234,649154,-136152,4831972,484209,1.25
200004,2398,1652000,45.2703,1.52,58.4939,962249,-208751,7002468,747378,1.18
200101,2398,1652000,46.818999999999996,1.43,61.0205,328607,-67439,1983778,254995,1.05
200102,2398,2663690,35.9384,3.87,53.7305,590370,-109257,4013602,475972,3.4
200103,2398,2663690,36.6301,3.25,54.3334,932214,-293325,6019937,668453,2.69
200104,2398,2667958,36.3447,2.44,52.2732,1232605,-323200,8154511,938993,2.01
200201,2398,2667958,36.9943,1.99,48.9413,308417,-122540,1880781,182381,1.63
200202,2398.0,3428847,28.8694,2.0,50.0625,580032.0,-375003.0,3887484.0,202402,1.67
200203,2398.0,3428847.0,29.0731,1.88,48.9305,659226.0,-417858.0,5038355.0,256695,1.54
200204,2398.0,3428847,28.8437,3.43,50.8616,642304.0,-560910.0,6472009.0,154585,2.85
200301,2398.0,3428847,28.5454,2.9,50.5927,-90336.0,-33820.0,840813.0,-97239,2.56
200302,2398.0,3506699,26.8445,1.48,50.2923,-194369.0,-261312.0,1641145.0,-457072,1.35
200303,2398.0,3506699,25.3144,1.42,48.1942,-279169.0,-718262.0,2562457.0,-994787,1.32
200304,2398.0,4631201,16.3326,1.33,44.233999999999995,-2446545.0,-1219058.0,4228560.0,-3673010,1.19
200401,2398.0,4631201,16.5468,1.31,44.1494,40279.0,59807.0,860771.0,100086,1.21
