year&season,公司,期末股本,每股淨值,流動比率,淨值佔總資產,營業利益,營業外,營業收入,稅後純益,速動比率
200002,2435.0,1520000.0,11.9264,0.85,39.2627,53350.0,28113.0,1520747.0,99243.0,0.44
200003,2435.0,1520000.0,12.4485,0.9,38.6582,133986.0,-7399.0,2442673.0,178611.0,0.46
200004,2435.0,1520000.0,12.5356,0.89,39.5763,174773.0,-7278.0,3425249.0,212424.0,0.44
200101,2435.0,1520000.0,12.1681,0.82,36.9033,-54707.0,-5603.0,642374.0,-55861.0,0.43
200102,2435.0,1678800.0,10.456,0.75,36.1895,-117873.0,-32333.0,1276447.0,-149664.0,0.37
200103,2435.0,1678800.0,9.9625,0.8,35.0014,-149561.0,-83496.0,2001571.0,-232515.0,0.49
200104,2435.0,1678800.0,9.7091,0.81,34.7395,-202370.0,-73233.0,2735663.0,-275061.0,0.49
200201,2435.0,1678800.0,9.7759,0.81,35.2626,-2100.0,3277.0,628860.0,1177.0,0.46
200202,2435.0,1678800.0,9.2944,0.77,33.8347,-30518.0,-49074.0,1193579.0,-79592.0,0.42
200203,2435.0,1678800.0,8.3913,0.75,31.464000000000002,-143926.0,-87329.0,1769001.0,-231255.0,0.42
200204,2435.0,1678800.0,7.8559,0.73,30.1256,-205385.0,-115745.0,2392803.0,-321130.0,0.45
200301,2435.0,1678800.0,7.441,0.69,29.0027,-46633.0,-23023.0,510322.0,-69656.0,0.4
200302,2435.0,1678800.0,6.5571,0.7,26.1549,-110079.0,-46625.0,975902.0,-217656.0,0.38
200303,2435.0,1678800.0,5.8591,0.69,24.3285,-196916.0,-76359.0,1379336.0,-334837.0,0.41
200304,2435.0,1668150.0,5.3763,0.55,24.2094,-262281.0,-97639.0,1893024.0,-421610.0,0.25
200401,2435.0,1668150.0,5.2159,0.53,23.5334,-43591.0,-31571.0,519826.0,-75162.0,0.26
200402,2435.0,1668150.0,1.319,0.37,6.6643,-317888.0,-342333.0,764954.0,-725221.0,0.08
200403,2435.0,1668150.0,0.8547,0.45,4.3363,-391699.0,-345973.0,1251058.0,-802672.0,0.12
