year&season,公司,期末股本,每股淨值,流動比率,淨值佔總資產,營業利益,營業外,營業收入,稅後純益,速動比率,稅前純益
200001, 2524 緯城實業  ,1486626,8.99,1.37,31.66,-30790,-60740,76997,-91143,0.04,
200002,2524,1486626.0,8.8258,1.27,28.7675,-41540.0,-73560.0,362497,-115750,0.11,
200003,2524,1486626,8.2839,1.26,28.6367,-69685,-108914,588988,-196308,0.04,
200004,2524,1486626,7.9765,1.19,25.5119,-122411,-98333,847808,-242171,0.05,
200101,2524,1486626,7.6027,1.25,25.8715,-33913,-16691,234543,-45626,0.04,
200102,2524,1486626,7.3225,1.26,24.8292,-67099,-28988,827744,-97225,0.03,
200103,2524,1486626,6.7276,1.22,22.5533,-106826,-97081,1165303,-185674,0.03,
200104,2524,1486626,6.2593,1.0,22.2194,-121633,-102992,1560944,-255295,0.03,
200201,2524,1486626,6.5524,1.02,26.0611,43728,-1482,600150,43586,0.05,
200202,2524.0,1486626,6.9129,1.02,32.4074,75817.0,28893.0,1443571.0,97174,0.04,
200203,2524.0,1486626.0,6.733,0.99,33.6709,61760.0,15378.0,1853807.0,70433,0.05,
200204,2524.0,1486626,6.6494,1.0,31.8781,68708.0,-5065.0,2307982.0,58000,0.05,
200301,2524.0,1486626,6.5763,1.0,29.0737,-4717.0,-6744.0,225547.0,-10867,0.02,
200302,2524.0,1486626,6.667000000000001,1.0,22.1756,8966.0,-6925.0,427828.0,2612,0.03,
200303,2524.0,1486626,6.9294,1.01,20.2218,50544.0,-9957.0,792433.0,41619,0.05,
200304,2524.0,1486626,8.5866,1.06,21.1053,230129.0,-11470.0,1731980.0,288078,0.06,
200401,2524.0,1486626,10.6324,1.14,26.46,283807.0,9630.0,1128291.0,304042,0.1,
200402,2524.0,1486626,12.5059,1.21,30.1112,525394.0,13926.0,2203268.0,582560,0.06,
200403,2524.0,1486626,13.4644,1.21,29.0034,677670.0,22938.0,2719360.0,725054,0.04,
200404,2524.0,1486626,16.72,1.26,29.2337,1113968.0,106466.0,4067241.0,1208937,0.05,
200501,2524.0,1486626,17.82,1.26,27.4053,221260.0,-45435.0,782557.0,164179,0.02,
200502,2524.0,1486626,19.39,1.29,28.8253,478140.0,-46028.0,1711264.0,397626,0.05,
200503,2524.0,2237602,13.79,1.33,31.3276,699033.0,-48217.0,2452409.0,600077,0.04,
200504,2524.0,2237601.26,14.74,1.33,,943702.0,-43816.0,3340943.0,814140,0.05,
200601,2524.0,2237601,15.54,1.36,32.3914,190270.0,-3987.0,710493.0,176904,0.05,
200602,2524.0,2237602,16.55,1.38,,403609.0,2979,1511358.0,402495,0.04,
200603,2524.0,2237602.0,16.84,1.37,32.7529,558868.0,8715,2178059.0,561521.0,0.06,
200604,2524,2689735.0,14.14,1.36,32.3299,660008.0,-17997,2797657.0,614138.0,0.05,
200701,2524,2689735.0,14.72,1.4,34.1639,165745.0,-11957,734060.0,149684.0,0.03,
200702,2524,2689735.0,15.59,1.46,,402832.0,-20159,1781370.0,381700.0,0.04,
200703,2524,2961481.0,14.86,1.52,,635646.0,-34814,2719055.0,591268.0,0.04,
200704,2524,2961482.0,15.12,1.54,40.5223,814130.0,-69457,3540768.0,697825.0,0.05,
200801,2524,2911631.0,15.62,1.61,43.2725,147959.0,-4540,552159.0,140166.0,0.06,
200802,2524,3208496,16.86,1.74,47.5619,539554,-1404,1831156,492542,0.07,
200803,2524,3208496,17.39,1.77,48.4428,712383,-19135,2529252,644655,0.1,
200804,2524,3108496,15.67,1.71,46.2067,742464,-89139,3010405,599085,0.0676,
200901,2524,3108496,15.98,1.75,47.2983,97522,-2252,476312,95305,0.04,
200902,2524,3108496,16.36,1.95,49.5234,258885,9305,1364463,209007,0.08,
200903,2524,3058496,17.01,2.07,54.0741,444835,21908,2265356,407803,0.04,
200904,2524,3058496,17.37,1.9506000000000001,51.1941,508176,55418,2916420,519637,0.061200000000000004,
201001,2524,3058496,17.89,1.93,48.5641,173983,-1345,674210,158047,0.07,
201002,2524,3058496,18.23,2.03,50.9126,356358,-3397,1643339,322938,0.06,
201003,2524,3306577,17.78,2.19,54.1635,645005,3101,2714221,618306,0.08,
201004,2524,3306577,18.76,2.2425,56.9119,937809,35327,3884328,942508,0.0873,
201101,2524,3306577,19.48,2.07,50.4036,287268,-48889.0,928103,238355,0.08,
201102,2524,3306577,20.39,2.44,51.2667,454930,202542,1604146,605898,0.05,
201103,2524,3577273,19.07,2.28,49.8921,535044,183208,1961249,666906,0.04,
201104,2524,3577273,19.51,2.2758,49.3709,692748,187982,2569018,828202,0.0478,
201201,2524,3577273,20.1,2.21,46.8448,208365,3167,586487,206443,0.04,
201202,2524,3577273,20.25,2.13,39.9156,493291,-8833,1328102,439011,0.02,
201203,2524,3759262,19.93,2.16,39.6486,738567,-10901,2083596,679421,0.04,
201204,2524,3759261,21.9,2.3636,43.2551,1500787,-22124,3831802,1426902,0.0687,
201301,2524,3759261,22.54,2.13169545116589,43.146869126786896,313338,-1803,925885,289342,0.0338067739724011,
201302,2524,3759261,23.53,1.77415358534954,35.8266837728176,853322,-15281,2291842,660402,0.0239001153201923,
201303,2524,3759261,25.22,2.10195691874812,38.988811824965,1574203,-40236,3947596,1296424,0.0273606689216859,
201304,2524,3759261,25.93,1.60665771849903,38.807877808896606,1888687,-62575,4784454,1563557,0.0114595945094656,
201401,2524,3759261,26.23,1.58505071740879,38.002183319024894,138699,-13829,400498,112688,0.0176681270106731,
201402,2524,3759261,26.43,1.57091087323902,37.2787480621953,393013,-24507,1016121,186934,0.016340202998853,
201403,2524,3759261,27.75,1.59366360502743,37.6473995072249,927638,-42897,2388331,684679,0.0238875346559429,884741.0
201404,2524,3759261,28.52,1.6728013280646599,37.374500186975105,1269023,-75368.0,3248328,975599,0.0143505939424714,1193655.0
201501,2524,3759261,28.7,1.66631863728859,37.1287467875044,131536,-28107.0,374390,66923,0.0156305997958082,103429.0
201502,2524,3834447,27.93,1.61937623959024,35.560624638071204,239010,-54638.0,764321,77201,0.0109386058403757,184372.0
201503,2524,3838202,27.66,1.66003088032384,35.480542362187,382271,-82647,1247847,185494,0.0133772801241832,299624.0
201504,2524,3838202,27.79,1.63959416828769,34.9520279203935,470822,-116985,1741199,233508,0.0137595207367566,353837.0
