stock,稅後純益,102年1-12月,增減,期末股本,稅後純益,102年1-12月,每股淨值,淨值佔總資產,流動比率,速動比率,稅前純益,102年1-12月,增減,公司,,營業收入,102年1-12月,增減,營業利益,102年1-12月,營業外,102年1-12月
4526,578540,284428,103.4,2510299,2.51,1.23,23,41.6544989558212,1.60747973078969,0.825669103945944,850020,476578,78.36,4526,東台,9074478,7606700,19.3,532440,371434,317580,105144
4532,1079045,916351,17.75,4684044,2.3,1.96,17.2,37.6674927918401,1.56699597180811,1.26749777877105,1741916,1558741,11.75,4532,瑞智,18126566,16473387,10.04,1599219,1507280,142697,51461
5288,344099,318675,7.98,643492,5.77,5.6,33.67,73.7158966661927,3.02784203358542,2.41635498274295,455774,420945,8.27,5288,F-豐祥,3798622,3473538,9.36,373001,338233,82773,82712
6605,1670101,1337253,24.89,1658164,10.07,8.06,62.44,42.6436599338762,1.13606041171896,0.687289046373563,2089633,1676719,24.63,6605,帝寶,14711547,13639496,7.86,1925887,1599878,163746,76841
8222,42210,40499,4.22,621789,0.68,0.67,12,54.3132606221493,1.69100362055763,0.548565282792563,48376,46708,3.57,8222,寶一,767878,704465,9,44489,46930,3887,-222
8374,-130945,21332,,876085,-1.49,0.24,17.31,34.0565347223781,1.32925047163986,0.790712817732919,-115180,2272,,8374,羅昇,4356304,4129704,5.49,23459,-785,-138639,3057
8996,198870,155442,27.94,812583,2.45,1.98,21.89,62.1333447881711,1.97352934266786,1.22388291124372,238897,185905,28.5,8996,高力,2334681,2323851,0.47,228690,175825,10207,10080
06,3588327,-1376193,,78237790,0.25,0.39,16.12,52.6541475064621,1.8822102473853,1.09919661998641,5481282,-268852,,06,電器電纜類,297476664,286955428,3.67,3657288,309129,1823994,-577981
1603,250585,245723,1.98,3423000,0.88,0.87,19.34,64.9979446025975,1.44318441521968,0.974066675996726,291597,291512,0.03,1603,華電,2627354,2902598,-9.48,143271,307771,148326,-16259
1604,640447,427996,49.64,5250000,1.25,0.8,15.18,63.6731646463381,1.88599024064653,1.03597753553248,669536,585369,14.38,1604,聲寶,10331141,11122336,-7.11,176825,48777,492711,536592
1605,2264691,-2688696,,35760002,0.64,-0.77,17.91,58.3861770714991,2.6106921220544,1.35958433962308,3661324,-2316137,,1605,華新,162987384,148634957,9.66,3503590,45197,157734,-2361334
1608,-6792,415513,,6327735,-0.02,0.95,18.4,56.2763738406974,1.75106286750661,0.749978157323236,97447,455238,-78.59,1608,華榮,9917436,11043925,-10.2,-138203,-246279,235650,701517
1609,20454,142613,-85.66,5801808,0.04,0.25,12.74,37.0586704072759,1.84076595484938,1.30354454868435,67358,150175,-55.15,1609,大亞,16014756,16904845,-5.27,-236490,-190511,303848,340686
1611,-275308,-539469,,3984392,-0.69,-1.35,13.33,62.0222593672258,0.927021350122572,0.610217510448277,-297877,-484141,,1611,中電,2857486,3202980,-10.79,63749,-109253,-361626,-374888
1612,251155,51365,388.96,3241511,0.77,0.16,15.15,88.980468946745,5.3724018893471,3.41329364464151,274088,35338,675.62,1612,宏泰,3805714,4283836,-11.16,-24538,-117303,298626,152641
1613,-233461,-189175,,2275280,-1.03,-0.83,10,11.4681421429512,1.12919744753052,0.672951938327616,-231267,-63937,,1613,台一,45880345,44085551,4.07,116445,130948,-347712,-194885
1614,226402,240926,-6.03,2691134,0.87,0.84,19.29,73.3220767698996,2.40707762630813,1.39388028192516,275528,287093,-4.03,1614,三洋電,5290251,5194534,1.84,314836,225745,-39308,61348
1615,83230,30614,171.87,1118618,0.74,0.27,13.23,64.8991217742887,1.55601983159855,0.977485643921499,90884,40000,127.21,1615,大山,2728035,2899676,-5.92,37879,33424,53005,6576
1616,-189538,3266,,1941485,-1,0.02,8.27,40.6759674114859,1.30104247770238,0.498763969668178,-228170,-12837,,1616,億泰,3834751,3414834,12.3,-160668,-110434,-67502,97597
1617,47354,16874,180.63,1442332,0.33,0.12,11.52,50.8947625182176,1.81265452174496,1.57145709423467,72214,28936,149.56,1617,榮星,3610153,3815637,-5.39,64918,28711,7296,225
1618,-13549,-65464,,2408647,-0.06,-0.27,16.99,95.0178719286033,9.69531726624771,5.94320802726015,-28369,-64308,,1618,合機,1807620,2533260,-28.64,-98680,-52968,70311,-11340
1626,-332282,611640,,1228846,-2.71,5.1,24.18,31.4135197579338,1.22085817390797,0.53686082217718,-328356,723382,,1626,F-艾美,12117829,12982502,-6.66,-216687,438446,-111669,284936
4930,854939,-79919,,1343000,3.68,-0.3,38.3,39.3298464769896,2.15456594186739,1.87122412072365,1095345,75465,1351.46,4930,燦星網,13666409,13933957,-1.92,111041,-123142,984304,198607
08,180424,-128063,,34476699,0.56,0.81,19.38,47.9425841461707,1.10998393849859,0.601301616330644,229947,642420,-64.21,08,玻璃陶瓷類,60044319,55518526,8.15,-1605445,-975834,1835392,1618254
1802,153261,-896175,,23780608,0.06,-0.38,20.39,45.7674968366916,0.907172973525511,0.491961331282033,-166381,-420815,,1802,台玻,41570020,37085123,12.09,-2497115,-2001036,2330734,1580221
1806,-501008,280756,,4373351,-1.15,0.64,17.2,53.5866550213413,1.73255354222122,0.898955902633014,-311818,415575,,1806,冠軍,6963352,7174876,-2.95,311149,439275,-622967,-23700
1809,164504,142588,15.37,1898204,0.87,0.75,18.97,60.1917415644963,3.97047165175772,1.95584162731267,222228,203141,9.4,1809,中釉,3578567,3502527,2.17,199078,207536,23150,-4395
1810,181562,179238,1.3,3698536,0.49,0.49,15.71,49.6926487794878,1.27757141975073,0.776174159675367,245541,219216,12.01,1810,和成,5984327,6019017,-0.58,142192,157031,103349,62185
1817,182105,165530,10.01,726000,2.51,2.54,19.26,81.5495310591329,4.0180478097643,2.13758894305136,240377,225303,6.69,1817,凱撒衛,1948053,1736983,12.15,239251,221360,1126,3943
09,2006560,1812523,10.71,56067279,0.24,0.22,18.36,38.3546560909371,1.23303332510791,0.78419166271769,2931673,2987191,-1.86,09,造紙類,163149919,154090351,5.88,3932065,2099888,-1000392,887303
1902,19974,17356,15.08,4020005,0.05,0.04,14.64,57.926615302464,2.41411545647929,1.4341564052222,113567,6507,1645.31,1902,台紙,6764178,6579073,2.81,318160,-118585,-204593,125092
1903,-445333,-171288,,2600391,-1.71,-0.66,14.04,51.2036862668443,0.711590889009097,0.490735672214667,-445333,-171289,,1903,士紙,1552109,2012098,-22.86,-238278,-197602,-207055,26313
1904,752408,1201985,-37.4,10733682,0.7,1.12,17.45,32.5981230561062,1.03114869530831,0.62443253101141,597468,1443156,-58.6,1904,正隆,44870316,43763281,2.53,1305905,1654865,-708437,-211709
1905,27496,-694096,,12228353,0.02,-0.55,14.19,58.8362096595912,2.20311379289624,1.01538741339566,13202,-681178,,1905,華紙,21144930,20191763,4.72,-121980,-823439,135182,142261
1906,175758,157,111847.77,1510000,1.18,<<<<<,17.86,59.4624686034364,0.379506032186014,0.376728270721141,203032,4319,4600.9,1906,寶隆,434047,503879,-13.86,-1664,-314,204696,4633
1907,602624,610546,-1.3,16603715,0.36,0.37,23.94,35.4040639943027,1.27540337216028,0.806409815312973,1254407,1050786,19.38,1907,永豐餘,60896397,56733425,7.34,636475,-69586,617932,1120372
1909,873633,847863,3.04,8371133,1.09,1.2,17.87,31.4523117094431,1.0285086418596,0.849935147304952,1195330,1334890,-10.45,1909,榮成,27487942,24306832,13.09,2033447,1654549,-838117,-319659
10,31764662,31378634,1.23,282747387,0.72,1.36,17.44,44.0310350109643,1.32355379606002,0.497457901556862,42535496,41502783,2.49,10,鋼鐵類,792421355,750470956,5.59,45076365,34929926,-2540869,6572857
1532,534860,3196542,-83.27,3936561,1.36,8.12,30.63,30.7795469230547,1.58654199461799,0.499331375375403,1748923,4334894,-59.65,1532,勤美,16933757,14915064,13.53,1882127,1453008,-133204,2881886
2002,22160266,15981540,38.66,157731290,1.43,1.03,19.72,44.6282086187548,1.12821738878073,0.360893771475762,28576234,23209052,23.13,2002,中鋼,366510697,347828838,5.37,29791531,24552950,-1215297,-1343898
2006,1061592,2117078,-49.86,9982215,1.06,2.12,23.05,60.0041263059541,1.4755122482795,0.665347004543735,1288302,2422903,-46.83,2006,東鋼,35892185,35119213,2.2,1359561,2186843,-71259,236060
2007,-622494,-840042,,6306516,-0.99,-1.33,6.67,30.4749742267668,0.976763103080229,0.282400550438297,-627009,-849580,,2007,燁興,7231688,6036728,19.79,-453097,-635604,-173912,-213976
2008,-369290,5240227,,2754873,-1.34,13.04,13.32,70.0371992128447,1.03883219474157,0.691176620162398,-253962,5313402,,2008,高興昌,1489229,1296528,14.86,-242965,-372986,-10997,5686388
2009,134074,28005,378.75,3596222,0.37,0.08,11.27,67.9588349539311,1.6728156755646,0.470518165969548,147101,28531,415.58,2009,第一銅,4087759,3778037,8.2,-36621,-164491,183722,193022
2010,466759,467990,-0.26,6476554,0.72,0.72,16,56.8313682037326,2.07652262410889,1.16290503482213,532505,532476,0.01,2010,春源,20431330,19782375,3.28,396375,397431,136130,135045
2012,139827,141598,-1.25,2877740,0.53,0.54,13.75,33.9928138596675,1.23470823267368,0.572093294863049,264861,291690,-9.2,2012,春雨,9176591,8397647,9.28,259920,257155,4941,34535
2013,255683,435531,-41.29,2000000,1.32,2.25,23.33,33.1267998959201,1.12834929836888,0.900952863489149,295950,525903,-43.73,2013,中鋼構,17282772,19567517,-11.68,136175,433804,159775,92099
2014,208397,139357,49.54,14355444,0.15,0.1,6.32,25.9463852395172,0.823584877034642,0.176051316429103,209801,139985,49.87,2014,中鴻,37132669,38855230,-4.43,266066,170176,-56265,-30191
2015,1668131,1446331,15.34,5815994,2.87,2.49,27.12,81.7116265490839,3.32939132366191,1.57011949265329,1980234,1728883,14.54,2015,豐興,30171468,29899588,0.91,1806193,1620357,174041,108526
2017,-167761,-121389,,3848775,-0.44,-0.32,10.2,44.6108112528812,1.05042241461142,0.313037801313059,-17722,14692,,2017,官田鋼,5900408,5885806,0.25,-6857,-1153,-10865,15845
2020,239729,178012,34.67,2591261,0.92,0.68,14.23,55.1297383218161,1.40330696690581,0.545230533088813,322061,241639,33.28,2020,美亞,5678691,5331072,6.52,333989,256307,-11928,-14668
2022,2693,-335685,,5470911,<<<<<,-0.65,9.36,33.7234640775389,0.941525768278307,0.296283133762356,51939,-523554,,2022,聚亨,9006824,10144869,-11.22,43851,-202297,8088,-321257
2023,1238852,771983,60.48,16680490,0.74,0.46,16.18,37.5416278777317,0.93996551912162,0.529809700845168,1360318,614556,121.35,2023,燁輝,60567319,54861313,10.4,1442003,1121041,-81685,-506485
2024,135112,51970,159.98,1020000,1.26,0.47,11.35,52.4417618347673,1.76873139582709,0.814083751019526,97522,66444,46.77,2024,志聯,1726353,1609950,7.23,100187,87133,-2665,-20689
2025,-85038,-334575,,3228341,-0.3,-1.19,5.73,67.3616114049422,1.09224134756511,0.460199325586167,-85133,-334567,,2025,千興,5147830,4148699,24.08,-66043,-350385,-19090,15818
2027,1885199,222305,748.02,7770970,2.44,0.29,15.93,27.1616032064638,2.70553253729914,0.461320562329832,2914310,536221,443.49,2027,大成鋼,50811759,38609467,31.6,3404578,654449,-490268,-118228
2028,-613063,-354465,,3428580,-2.06,-1.34,4.73,24.5098365370744,0.447216297251697,0.1360768154788,-613063,-354465,,2028,威致,10009160,10418424,-3.93,-524792,-401049,-88271,46584
2029,435234,511982,-14.99,3211800,1.36,1.59,25.33,79.7258787168718,6.21296339849766,3.99273573580329,604163,666707,-9.38,2029,盛餘,16182610,15175038,6.64,871971,819484,-267808,-152777
2030,390961,37729,936.23,2728819,1.51,0.15,13.84,32.5346322495549,1.53737247334405,0.530490476312234,470186,73383,540.73,2030,彰源,13958636,12983533,7.51,607058,179946,-136872,-106563
2031,231451,331162,-30.11,2788380,0.83,1.2,19.47,41.4728576766999,1.50455152045922,0.790446931330265,267493,351802,-23.96,2031,新光鋼,8653502,8623884,0.34,484744,448154,-217251,-96352
2032,57336,41914,36.79,1305215,0.44,0.32,12.47,78.9384987865273,7.4163938031473,4.23380534649594,75757,49760,52.24,2032,新鋼,3482717,3484026,-0.04,59813,33789,15944,15971
2033,-15978,-19362,,806945,-0.2,-0.24,11.44,69.139014991732,1.79368427457383,0.738267029033272,-16173,-22053,,2033,佳大,805560,822103,-2.01,1441,-21486,-17614,-567
2034,982813,652907,50.53,3701189,2.66,1.76,19.67,63.9933155599691,2.81330630129464,1.24067304610999,1131653,743604,52.18,2034,允強,25424368,23846654,6.62,1075317,662632,56336,80972
2038,-152890,-65184,,1726329,-0.89,-0.38,16,34.8351119500322,1.06012001876566,0.350606120798593,-176655,-68949,,2038,海光,10940111,11842149,-7.62,-156720,-23685,-19935,-45264
3004,-55736,110751,,425502,-1.32,2.66,17.24,32.0446727137848,1.0403437978129,0.548159288941286,-16489,139346,,3004,豐達科,1376535,1064425,29.32,208422,144452,-224911,-5106
5007,1040310,916978,13.45,2681274,3.88,3.43,18.87,68.9744191984218,2.33333458624008,1.3820344449122,1266858,1121751,12.94,5007,三星,7103036,6450941,10.11,1238072,1025723,28786,96028
5538,513082,236775,116.7,1680000,3.05,1.56,21.96,70.6921505258503,2.84312872079644,1.44020711391265,652640,292131,123.41,5538,F-東明,6417499,6223931,3.11,660921,326718,-8281,-34587
9958,64551,190669,-66.14,1819197,0.35,1.2,12.19,35.9481527920769,3.19778560356005,2.63537226319169,82891,216196,-61.66,9958,世紀鋼,2888292,3467907,-16.71,133145,271510,-50254,-55314
11,29173901,28310140,3.05,81224169,3.36,2.64,23.62,55.8327834095993,1.85130836152126,1.15192581097491,38187012,36768467,3.86,11,橡膠類,261593944,267277573,-2.13,35568040,35579680,2618972,1188787
2101,334215,459302,-27.23,8449229,0.4,0.55,13.58,55.223974150058,1.41697637670243,0.638254049005349,549808,609588,-9.81,2101,南港,12356784,13141668,-5.97,667005,662819,-117197,-53231
2102,423036,638175,-33.71,4571904,0.95,1.44,21.94,79.6394139118784,3.27378447386806,2.33105864022977,566309,813976,-30.43,2102,泰豐,7664605,8288301,-7.53,528153,787891,38156,26085
2103,1141338,1495011,-23.66,8257099,1.38,1.81,19.63,48.8730270814729,1.4991309862031,0.90002296628035,1547544,2102002,-26.38,2103,台橡,31868574,34422999,-7.42,1939858,2064932,-392314,37070
2104,2565452,810387,216.57,5492241,4.76,1.5,36.23,59.285630321962,2.02931695701623,1.50770624872992,3815133,1851962,106,2104,中橡,22004569,21538510,2.16,1959364,2036631,1855769,-184669
2105,16015591,18548522,-13.66,32414155,4.94,5.72,27.08,51.6649228172916,1.35952001784301,0.882352638254461,21270796,23261041,-8.56,2105,正新,129014062,133086543,-3.06,21189739,22214771,81057,1046270
2106,3677419,3237744,13.58,8164500,4.5,4.12,24.71,52.4938777795901,3.24111218834589,1.99342490446964,4577568,4338410,5.51,2106,建大,33292513,32450584,2.59,4297930,4221758,279638,116652
2107,3268779,1926466,69.68,4971894,6.57,3.87,26.02,91.5273130455623,10.0303146370297,4.01028983376846,3510445,2099830,67.18,2107,厚生,5543681,4120132,34.55,3349714,1985591,160731,114239
2108,230728,325038,-29.02,4149932,0.56,0.78,14.31,76.0428312257336,3.33006625007371,2.31246145240178,335018,397070,-15.63,2108,南帝,8199173,8534153,-3.93,252867,346214,82151,50856
2109,791264,325957,142.75,3368015,2.36,1.1,13.83,47.6584434901516,2.26375454374447,1.44296751425202,1115352,622979,79.04,2109,華豐,6861033,7474971,-8.21,529621,584255,585731,38724
2114,495510,436713,13.46,675253,7.34,6.47,31.59,80.0858619474129,2.99007886034088,2.4161728847001,601330,509805,17.95,2114,鑫永銓,2155189,1818853,18.49,561495,480219,39835,29586
2115,230569,106825,115.84,709947,3.25,1.69,25.25,63.8490553674473,2.79134459413904,1.59108918351888,297709,161804,83.99,2115,F-六暉,2633761,2400859,9.7,292294,194599,5415,-32795
12,20843325,19837507,5.07,47881945,8.24,7.86,41.99,40.3014896826922,1.15106695054718,0.941328042909252,27851600,26088456,6.76,12,汽車類,394814400,346246076,14.03,12254067,10058884,15597533,16029572
1338,632734,458391,38.03,850000,7.78,5.87,72.41,70.591321498601,2.18542309775499,1.77591220944542,889498,612919,45.12,1338,F-廣華,8404236,7313090,14.92,906725,512724,-17227,100195
2201,2210346,2371183,-6.78,15729199,1.51,1.62,44.84,34.5100047900667,0.965544033556124,0.819703934157233,3610800,3307294,9.18,2201,裕隆,120610516,92813914,29.95,408370,-373966,3202430,3681260
2204,2558290,2531878,1.04,13840508,1.88,1.86,35,78.7374329560168,2.92465994883534,2.0798579170388,3239899,3065948,5.67,2204,中華,35951427,35539825,1.16,1970164,1380509,1269735,1685439
2206,-278539,-474054,,9000446,-0.32,-0.56,15.89,35.3320248443895,1.11586759098431,0.414894885418976,-144210,-275859,,2206,三陽,36457248,32626286,11.74,-843413,-897633,699203,621774
2207,9196735,7650112,20.22,5461792,16.84,14.01,64.81,23.7283744058933,1.10675005495416,1.00109320072597,12228936,10571264,15.68,2207,和泰車,160214136,146466911,9.39,9025992,7605071,3202944,2966193
2227,6523759,7299997,-10.63,3000000,21.75,24.33,89.77,73.7689927234148,2.55337441748991,2.1277866320166,8026677,8806890,-8.86,2227,裕日車,33176837,31486050,5.37,786229,1832179,7240448,6974711
14,52685677,68818311,-23.44,225808148,2.6,3.78,20.86,38.012308248673,1.65982644436396,0.327038935078048,63255523,78110009,-19.02,14,建材營造類,328192610,366508486,-10.45,61634732,73995281,1620791,4114728
1436,321082,-11041,,600000,5.35,-0.18,39.46,40.1851296097381,1.57336763897333,0.0716633304460275,330356,-11068,,1436,華友聯,1581330,93268,1595.47,330578,-19801,-222,8733
1438,3646,29764,-87.75,1024115,0.04,0.29,5.26,88.3221905941609,304.953884711779,83.3929824561404,4409,32416,-86.4,1438,裕豐,12419,60914,-79.61,1240,31983,3169,433
1442,415104,1302208,-68.12,2140711,1.96,6.3,19.64,31.2473858491163,2.6495051022767,0.0503623220732577,484593,1399634,-65.38,1442,名軒,1455970,3996935,-63.57,464506,1394579,20087,5055
1805,8960,207473,-95.68,802654,0.11,2.66,9.76,61.0780828849508,2.72372904226968,1.43895692068954,8960,207489,-95.68,1805,寶徠,1031785,2472297,-58.27,7770,188865,1190,18624
1808,668548,56359,1086.23,1850089,3.73,0.36,21.5,26.4666959743299,1.83344517946684,0.330750180440989,676809,87609,672.53,1808,潤隆,4596676,834711,450.69,714259,87265,-37450,344
2501,2953316,1687746,74.99,16565158,1.78,1.02,14.97,43.3890253165844,1.85671642657865,0.286216296584669,3148457,1667350,88.83,2501,國建,9892378,8141139,21.51,2998301,1478284,150156,189066
2504,808117,930700,-13.17,15192983,0.53,0.62,16.16,37.7800562750375,1.40870635340127,1.18417926563836,1290375,1245820,3.58,2504,國產,35077508,31632387,10.89,889404,215437,400971,1030383
2505,50339,1687977,-97.02,5035592,0.1,3.39,12.56,42.8920161450493,1.51064319125857,0.176991710311783,40165,1751731,-97.71,2505,國揚,1556661,10616898,-85.34,95502,1712336,-55337,39395
2506,325464,674180,-51.72,3870000,0.88,1.76,16.96,39.5452141723956,1.60992144096129,0.353518492650096,604178,827013,-26.94,2506,太設,3875117,3357187,15.43,550741,-65415,53437,892428
2509,-202885,396041,,1517520,-1.34,2.61,20.97,41.8952526530043,1.71054211651019,0.381992391013904,-206033,454373,,2509,全坤建,36590,358204,-89.79,-193565,483879,-12468,-29506
2511,2398718,1652753,45.13,16623418,1.51,1.26,14.77,42.7551081722621,1.98840731221516,0.556896291197065,2543101,1730872,46.93,2511,太子,19424465,17242007,12.66,2465294,2019543,77807,-288671
2515,516574,254939,102.63,15250175,0.34,0.17,12.91,51.6744657435125,2.35912457820633,1.56272918045261,355646,272708,30.41,2515,中工,13898650,14292991,-2.76,406289,252703,-50643,20005
2516,146115,-34654,,2364775,0.65,-0.15,12.87,31.5987786924119,1.29621022833391,0.878012079563986,178542,-10987,,2516,新建,11772857,10184253,15.6,151329,-66307,27213,55320
2520,2873495,1197081,140.04,5037910,5.82,2.42,23.8,27.8565675997783,1.70589263753655,0.272488150897002,3337943,1378152,142.2,2520,冠德,13165659,7284392,80.74,3465493,1071690,-127550,306462
2524,975599,1563557,-37.6,3759261,2.6,4.16,28.52,37.3745001869751,1.67280132806466,0.0143505939424714,1193655,1826112,-34.63,2524,京城,3248328,4784454,-32.11,1269023,1888687,-75368,-62575
2527,884976,329610,168.49,2703060,3.38,1.26,27.93,46.9698777166538,2.10662349049015,0.0374792996062734,953878,354787,168.86,2527,宏璟,4977111,2391325,108.13,845764,312805,108114,41982
2528,56126,161132,-65.17,1210019,0.47,1.47,10.93,86.3225575739304,56.7742763246747,19.1018322603881,65288,262090,-75.09,2528,皇普,348912,1866518,-81.31,51743,265904,13545,-3814
2530,-173997,-35184,,2707525,-0.65,-0.13,10.74,34.2679182367672,1.51454425251802,0.0345083820414392,-184927,-35339,,2530,華建,9850,602996,-98.37,-127647,-11792,-57280,-23547
2534,-237181,-145411,,5890910,-0.4,-0.25,14.79,34.8450701802773,1.7547706391295,0.0281154302048626,-162541,-99074,,2534,宏盛,973136,829887,17.26,-45839,-322669,-116702,223595
2535,523207,836194,-37.43,2196229,2.54,4.06,21.68,29.9678700637385,1.98798699840716,1.23010187706865,578084,1016714,-43.14,2535,達欣工,11381480,15148111,-24.87,577144,1008714,940,8000
2536,1138675,883865,28.83,3328087,3.46,2.77,31.95,49.7637305068015,1.86700131645779,0.0580861483342097,1236691,1122600,10.16,2536,宏普,4499980,4005958,12.33,1357875,1265011,-121184,-142411
2537,283122,551312,-48.65,2477692,1.15,3.5,13.86,51.7484719420385,2.39060421459464,0.159815220392013,290201,568579,-48.96,2537,聯上發,1083905,2283342,-52.53,317999,600174,-27798,-31595
2538,1301486,896368,45.2,4100193,3.18,2.22,17.26,40.3581058610102,1.49615092873974,0.359030661245774,1384482,962874,43.79,2538,基泰,2305411,2610254,-11.68,1235697,821360,148785,141514
2539,1106322,990874,11.65,2386380,4.64,4.15,16.75,60.1671030820185,2.74988175064689,0.0714959618162089,1198617,1072740,11.73,2539,櫻花建,3706382,3120522,18.77,1200594,1072079,-1977,661
2540,77124,200004,-61.44,1466000,0.73,7.91,24.31,70.8945048969406,4.85323008532301,2.60476483633855,77740,200051,-61.14,2540,愛山林,1150490,507048,126.9,95704,208963,-17964,-8912
2542,10132936,6407447,58.14,8974051,11.44,7.23,34.56,28.3006736551665,1.5088900420095,0.185267068511557,11172002,7815796,42.94,2542,興富發,37515171,28310296,32.51,11275095,7840408,-103093,-24612
2543,290816,263740,10.27,2419837,1.31,1.47,10.15,46.4200214215093,1.79594162414392,1.21285840125068,349772,254516,37.43,2543,皇昌,5474793,3598060,52.16,290160,51896,59612,202620
2545,1835629,1651762,11.13,3277348,5.6,5.04,34.04,26.9269543434691,1.32302268217441,0.136830686632901,1915456,1898802,0.88,2545,皇翔,4653847,5138420,-9.43,2029012,2057845,-113556,-159043
2546,177846,177817,0.02,1060357,1.68,1.68,20.36,47.5956643833124,1.75890049517476,1.65543229255413,224657,207131,8.46,2546,根基,5524861,5973224,-7.51,195372,129241,29285,77890
2547,-425307,10139438,,8779416,-0.48,11.77,18.6,23.1070618590142,1.01736480875554,0.130074778036766,-226430,10232296,,2547,日勝生,3785421,30391438,-87.54,9529,10782649,-235959,-550353
2548,1406208,3065541,-54.13,2768127,5.08,11.08,46.41,36.7462127244308,1.72352770035443,0.0923098655796997,1714486,3325195,-48.44,2548,華固,6441828,10269414,-37.27,1696197,3254703,18289,70492
2597,1130786,1114566,1.46,1350000,8.38,8.51,34.32,36.974159351702,1.25512949875445,1.06796162037385,1455034,1397297,4.13,2597,潤弘,14205725,15015097,-5.39,1197622,1227025,257412,170272
2841,5312165,2500962,112.4,6791103,8.13,3.87,24.57,57.0024221280173,1.23571812705447,1.00825051411617,5460556,2552115,113.96,2841,台開,1791486,2536417,-29.37,957109,888556,4503447,1663559
2923,2898663,3141984,-7.74,17402970,1.67,1.81,30.78,44.8275732515145,3.1243938135222,0.353114767854395,7087941,5427049,30.6,2923,F-鼎固,7687342,10767050,-28.6,7905088,6411723,-817147,-984674
3052,185708,1252948,-85.18,2240428,0.94,6.36,14.71,40.63903823111,1.62908027902219,1.03249847687838,229426,1303756,-82.4,3052,夆典,3691612,8176431,-54.85,233089,1295898,-3663,7858
3056,390902,1319527,-70.38,1729464,2.43,9.27,19.68,35.2613934656918,1.47787030097249,0.16268794869155,438317,1425427,-69.25,3056,總太,1826723,3879195,-52.91,433021,1347801,5296,77626
3266,1416704,1806829,-21.59,3523143,4.02,6.33,16.74,57.7235720641249,2.58963565435979,0.353088665636752,1471559,1909137,-22.92,3266,昇陽,5167677,6606777,-21.78,1674883,1884866,-203324,24271
3703,-979878,920401,,8832160,-1.11,1.04,21.3,34.5854350504009,1.42582141033267,0.514369814231279,-825208,1124988,,3703,欣陸,21227405,17948244,18.27,1497454,889171,-2322662,235817
5515,189476,1076890,-82.41,3601191,0.53,3.03,17.42,57.8030096520887,3.50811792030618,3.23423716781382,349171,1306321,-73.27,5515,建國,7002614,6465940,8.3,325196,19801,23975,1286520
5519,543350,606874,-10.47,1725000,3.15,3.52,15.92,44.6962261770559,3.20954088581625,0.615603864761166,559568,605866,-7.64,5519,隆大,4067260,4552161,-10.65,564931,585247,-5363,20619
5521,-158617,95568,,3475274,-0.46,0.27,11.55,43.8549549923621,1.55574681360564,0.943224033118533,-184400,119965,,5521,工信,5846800,4399069,32.91,-172185,136813,-12215,-16848
5522,5006639,6694437,-25.21,8354332,5.99,8.66,47.42,41.3230127770453,1.57950043071767,0.0730444997580351,6101522,7714048,-20.9,5522,遠雄,17824201,25117622,-29.04,5860163,7906527,241359,-192479
5525,584131,620588,-5.87,2457193,2.46,2.61,16.59,38.0930811025386,1.30827524501743,0.0770977768706669,630302,656976,-4.06,5525,順天,4042406,2942973,37.36,652794,671496,-22492,-14520
5531,1095060,2483567,-55.91,8021000,1.37,4.03,13.85,25.7455003952121,1.763562418392,0.20712595926811,1211316,2744538,-55.86,5531,鄉林,5051696,7797418,-35.21,1123525,2891595,87791,-147057
5533,977581,751746,30.04,2556647,3.83,2.95,26.12,49.8327969366617,2.02723012881271,0.129293691778717,1087878,844840,28.77,5533,皇鼎,3638410,3220544,12.98,1122996,837831,-35118,7009
5534,1885665,5063002,-62.76,2612549,7.22,20.36,38.71,37.4032013864225,1.6240864650968,0.096324603792027,1979861,5320844,-62.79,5534,長虹,5208686,8233267,-36.74,2023529,5358007,-43668,-37163
6177,1523417,38337,3873.75,1694075,9.02,0.23,21.21,29.8339603421693,1.67151951843546,0.0269357304948298,1574719,101412,1452.79,6177,達麗,4812063,960491,401,1581716,116209,-6997,-14797
9946,43745,1360493,-96.78,2062027,0.21,6.71,16.17,26.7832509532416,1.4281108047957,0.0444320820462299,49349,1536448,-96.79,9946,三發,641533,5490940,-88.32,33238,1515696,16111,20752
15,15204988,6336069,139.98,244041757,1.17,0.97,15.77,32.1587807685416,1.17143710646929,0.95605954187257,23396226,9708353,140.99,15,航運類,749755158,696018609,7.72,27559595,7696254,-4163369,2012099
2208,450782,436902,3.18,7435652,0.61,0.59,18.44,45.9913492156956,1.29577061969526,0.974800912735731,529515,502403,5.4,2208,台船,25497653,24892573,2.43,506354,341923,23161,160480
2603,1176039,-1497304,,34775802,0.34,-0.43,17.51,32.2397019253412,1.40872360384762,1.18742538696449,3239858,-1589147,,2603,長榮,144284374,139216384,3.64,3786089,-773161,-546231,-815986
2605,858476,1099224,-21.9,5683042,1.51,1.93,28.27,55.1516907260763,2.21707987619978,1.85621205787142,1266074,1300615,-2.66,2605,新興,4468377,4140003,7.93,1443488,1434936,-177414,-134321
2606,2083117,1566909,32.94,8580167,2.43,1.83,32.97,44.5586373458872,2.16570189170606,2.11871639411858,2372271,1631795,45.38,2606,裕民,9140951,7407948,23.39,1472756,752395,899515,879400
