stock,稅後純益,103年1-12月,增減,期末股本,稅後純益,103年1-12月,每股淨值,淨值佔總資產,流動比率,速動比率,稅前純益,103年1-12月,增減,公司,,營業收入,103年1-12月,增減,營業利益,103年1-12月,營業外,103年1-12月
01,12882612,22404273,-42.5,98143802,1.02,1.43,29.65,45.7288929736635,1.18701657545494,0.937254660701771,17918009,37426805,-52.13,01,水泥類,179186113,217920576,-17.77,15049314,29066096,2868695,8360709
1101,5775989,10828868,-46.66,36921759,1.56,2.93,29.26,36.8663898658718,1.33061511578843,1.11476942132164,8666015,21198720,-59.12,1101,台泥,93679076,118325809,-20.83,9673699,19857669,-1007684,1341051
1102,4860241,9361635,-48.08,33614472,1.55,2.98,40.43,50.3185268772531,0.810197843499978,0.656095162746027,6814158,13719739,-50.33,1102,亞泥,66287480,77683281,-14.67,4039945,8248404,2774213,5471335
1103,221518,16343,1255.43,7768285,0.34,0.03,19.23,45.1952124238059,6.99933043801278,4.20560139048763,194900,9301,1995.47,1103,嘉泥,2826519,3937686,-28.22,408964,-258849,-214064,268150
1104,1392731,1392582,0.01,6282891,2.22,2.22,25.23,79.3653116080916,1.23509879027262,1.03812841008942,1471598,1468035,0.24,1104,環泥,5163751,5819904,-11.27,173283,178512,1298315,1289523
1108,470161,379540,23.88,4047380,1.16,0.94,11.89,61.2545194438242,2.85671078064144,0.715226198977062,616324,473285,30.22,1108,幸福,5021353,5075583,-1.07,624343,474441,-8019,-1156
1109,17977,283540,-93.66,3789007,0.04,0.67,14.31,62.7708240749597,2.51918950200861,1.51955806379393,11055,426820,-97.41,1109,信大,4350645,5000089,-12.99,57798,433979,-46743,-7159
1110,143995,141765,1.57,5720008,0.25,0.25,15.1,91.7153759462525,5.05383356323732,3.1740982273373,143959,130905,9.97,1110,東泥,1857289,2078224,-10.63,71282,131940,72677,-1035
02,22690842,20300438,11.78,122113580,1.81,1.81,17.86,33.83998151556,1.11884389017675,0.627645570886291,39006133,34529299,12.97,02,食品類,660919371,683938812,-3.37,32118058,26372413,6888075,8156886
1201,-1913684,-251695,,5060629,-3.78,-0.5,11.51,15.9607185916566,1.00724008368403,0.296593238813514,-1898128,4168,,1201,味全,20051241,25004846,-19.81,-1395054,575213,-503074,-571045
1203,266646,266931,-0.11,2400000,1.12,1.12,17.8,50.6754748620611,2.38745456157461,1.1929201306717,605915,533233,13.63,1203,味王,6632768,6296547,5.34,719246,504709,-113331,28524
1210,591381,1162573,-49.13,7363944,0.87,1.7,19.95,34.0617884040497,1.23092087551416,0.602010607611515,968699,1491793,-35.06,1210,大成,78252167,91740920,-14.7,1541660,1148670,-572961,343123
1213,16511,11509,43.46,514751,0.32,0.22,13.19,80.4806214785726,3.47997990533529,3.10374655604135,21458,16526,29.84,1213,大飲,736453,702122,4.89,19614,12385,1844,4141
1215,687768,782892,-12.15,2679910,2.57,2.92,18.87,52.4370071339051,1.17593280833962,0.494511322319088,912495,995381,-8.33,1215,卜蜂,16553896,17527760,-5.56,884184,973488,28311,21893
1216,14107839,11125588,26.81,56820154,2.48,1.96,16.95,24.1475400098583,0.920586792608589,0.537515023483747,27249360,22492523,21.15,1216,統一,416151323,418326932,-0.52,21637732,16969393,5611628,5523130
1217,48394,-357794,,4872053,0.09,-0.73,11.08,47.3919231308279,0.777752014478268,0.487081293444687,56977,-366956,,1217,愛之味,4019258,3581672,12.22,-190494,-339388,247471,-27568
1218,123750,69773,77.36,3533360,0.36,0.21,10.02,43.872851925864,1.68429730558244,1.02183539722276,104282,76803,35.78,1218,泰山,8018394,9001125,-10.92,-102703,-99874,206985,176677
1219,97627,135917,-28.17,3188256,0.31,0.43,11.94,49.4220567270914,2.04341790153479,0.996013228018116,93387,147492,-36.68,1219,福壽,9732986,10543589,-7.69,61905,93576,31482,53916
1220,119407,53469,123.32,1770779,0.67,0.3,12.15,69.5316791589277,4.10252916422739,2.81775902056336,131261,52170,151.6,1220,台榮,3275779,3769955,-13.11,112071,29533,19190,22637
1225,558316,45069,1138.8,2187030,2.55,0.22,14.35,47.2146919767184,2.65426202160142,1.33565748985829,873315,79022,1005.15,1225,福懋油,10884323,12407408,-12.28,897074,116527,-23759,-37505
1227,2730613,2075851,31.54,7926972,3.47,2.64,16.91,64.8155263551941,2.38938825984345,1.43194550070159,3398551,2570025,32.24,1227,佳格,25514586,21800013,17.04,3287048,2457158,111503,112867
1229,1416016,1718864,-17.62,8887198,1.59,1.94,22.7,82.3269821349919,0.921515180233421,0.539308749085824,1413438,1768219,-20.06,1229,聯華,5304291,5302422,0.04,302578,254584,1110860,1513635
1231,357446,223165,60.17,1481131,2.41,1.5,18.88,43.1549211274347,1.67883198346618,0.900222004393595,437769,263750,65.98,1231,聯華食,6456465,5893261,9.56,353008,226763,84761,36987
1232,912106,987441,-7.63,1599749,5.7,6.17,22.9,75.4395082399945,3.91820564618649,1.97926064265011,1121889,1204164,-6.83,1232,大統益,17773023,21849462,-18.66,1036713,1086613,85176,117551
1233,209180,229782,-8.97,905919,2.31,2.54,16.01,72.910519879245,1.83283320890819,1.10489281662966,245817,278652,-11.78,1233,天仁,2132584,2149080,-0.77,185460,240339,60357,38313
1234,620310,394958,57.06,4018711,1.54,0.98,43.34,78.7793600720434,3.84116018571066,2.37467510903163,721252,479222,50.5,1234,黑松,6360594,6015394,5.74,79261,-12971,641991,492193
1235,46937,52341,-10.32,606623,0.8,0.89,24.42,52.0677703057889,2.09828184487148,2.03032032488456,47465,50459,-5.93,1235,興泰,105964,172096,-38.43,-13613,-41440,61078,91899
1236,101818,167464,-39.2,1083425,0.94,1.55,17.89,56.7832198148944,1.26252565578522,0.776592032487711,120633,181932,-33.69,1236,宏亞,2317070,2371613,-2.3,107085,54321,13548,127611
1256,210681,243237,-13.38,271656,7.76,8.95,32.15,53.1504633419163,1.50952237183745,1.03207535776825,319919,386360,-17.2,1256,F-鮮活,2405459,2053572,17.14,330568,379910,-10649,6450
1702,1112850,948634,17.31,2941330,4.49,3.82,22.17,29.8914009663936,1.36672344729479,1.08312800381286,1741041,1578603,10.29,1702,南僑,15479543,14831846,4.37,1955419,1577941,-214378,662
1737,268930,214469,25.39,2000000,1.34,1.07,29.31,85.5486731256772,5.74617044522678,4.8345667022597,319338,245758,29.94,1737,臺鹽,2761204,2597177,6.32,309296,164963,10042,80795
03,104150915,66553272,56.49,305196456,2.05,1.58,36.05,59.8550065528354,2.44620151083431,1.908610913225,128375677,79276062,61.93,03,塑膠類,1098340912,1262544683,-13.01,58923546,24119117,69452131,55156945
1301,30877269,17874892,72.74,63657408,4.85,2.81,45.15,67.8711195639302,2.49829098427399,2.14180414412392,35094308,20432647,71.76,1301,台塑,191545395,216589040,-11.56,10501161,5512713,24593147,14919934
1303,35721346,31741605,12.54,79308216,4.5,4,40.89,63.1238748184304,2.99895889400009,2.35497069107938,43644537,34463529,26.64,1303,南亞,299781414,325473146,-7.89,18596532,10937833,25048005,23525696
1304,879631,640838,37.26,11426024,0.85,0.62,16.52,29.609664283784,2.08206867885416,1.55833376885117,1987638,877352,126.55,1304,台聚,52373585,59704563,-12.28,1850176,347551,137462,529801
1305,767567,118906,545.52,4683034,1.64,0.25,13.83,52.3369469423301,2.44997458077389,1.70888679079404,955213,154492,518.29,1305,華夏,13842155,14559831,-4.93,916128,96309,39085,58183
1307,1101578,969759,13.59,3862312,2.85,2.51,21.92,60.1847478956712,2.25768799435078,1.74568891805018,1372868,1177898,16.55,1307,三芳,11276599,11191138,0.76,1342789,1133737,30079,44161
1308,531557,499933,6.33,4931607,1.08,1.01,17.63,86.1625636171427,2.17746081661176,1.3370702498061,627018,583913,7.38,1308,亞聚,5045856,5566285,-9.35,404926,407767,222092,176146
1309,67525,-631186,,3276518,0.21,-1.93,10.3,36.5994096307975,1.40564770230645,1.07792001013442,94465,-638210,,1309,台達化,17028115,20933816,-18.66,145303,-647947,-50838,9737
1310,693823,-37500,,5278698,1.31,-0.07,11.74,52.0834541770046,1.34921674031725,1.03783434884254,747157,-405467,,1310,台苯,13122071,17028183,-22.94,943507,-488423,-196350,82956
1312,1472319,292518,403.33,9266203,1.62,0.31,18.09,71.8306489400125,2.68541504588046,1.30669727384602,1984466,753928,163.22,1312,國喬,20024959,24340264,-17.73,1825518,443861,158948,310067
1313,-172472,-243252,,11712366,-0.15,-0.21,15.67,48.6863637245242,1.80504425683156,1.24974085846817,-324181,-396604,,1313,聯成,43647964,53282098,-18.08,-299158,-390827,-25023,-5777
