year&season,公司,期末股本,每股淨值,流動比率,淨值佔總資產,營業利益,營業外,營業收入,稅後純益,速動比率
200001, 2346 源興科技  ,4934778,18.54,1.69,45.25,156248,458901,5776474,618545,1.13
200002,2346,5739956.0,16.9491,1.53,45.301,277360.0,953514.0,12083288,1236571,1.1
200003,2346,5741989,19.7663,1.41,45.6863,524655,2351059,18649284,2881062,1.0
200004,2346,5741989,19.5394,1.5,42.836000000000006,511852,2498732,25506819,3022034,1.06
200101,2346,5741989,20.7769,1.46,43.4207,24925,555532,5970420,571525,1.07
200102,2346,7321780,16.8951,1.72,45.1399,23213,1121033,11089948,1130716,1.31
200103,2346,7321780,16.9575,1.58,41.4672,-72883,1630787,17803513,1552257,1.17
200104,2346,7488181,18.750999999999998,1.24,44.8719,97862,2257421,27564818,2350332,0.87
200201,2346,7842299,22.141,1.39,57.4862,204899,1031604,10136819,1236503,0.94
200202,2346.0,9069352,17.9073,1.23,52.5169,186555.0,1822853.0,19638001.0,2009408,0.69
200203,2346.0,9228127.0,19.6178,1.33,58.4533,47770.0,2734413.0,29023629.0,2782183,0.67
