year&season,公司,期末股本,每股淨值,流動比率,淨值佔總資產,營業利益,營業外,營業收入,稅後純益,速動比率
200402,6004.0,27564902.0,19.58,1.58,44.81,3092177.0,735743.0,10039797.0,1494525.0,1.58
200403,6004.0,26074786.0,21.0931,1.71,50.9177,3554833.0,1172956.0,11201723.0,1530919.0,1.71
200404,6004.0,30594212.0,19.16,1.63,48.5401,4025981.0,984474.0,12950476.0,1704158.0,1.62
200501,6004.0,30816862.0,19.4,1.58,47.2614,897930.0,-2626.0,2563080.0,879390.0,1.57
200502,6004.0,31099540.0,19.06,1.52,45.2043,1733362.0,-12576.0,5336949.0,1525772.0,1.51
200503,6004.0,31898730.0,18.67,1.44,43.7966,1454441.0,913514.0,7539080.0,1131024.0,1.43
200504,6004.0,31898729.93,18.61,1.42,,1954127.0,1004316.0,9956241.0,1224761.0,1.41
200601,6004.0,31898730.0,18.6951,1.48,45.4701,510821.0,315658.0,2701398.0,278422.0,1.47
200602,6004.0,31898730.0,18.87,1.47,,2208593.0,635452,5597889.0,1979093.0,1.46
200603,6004.0,31890730.0,19.2,1.48,45.4916,2835264.0,944870,7908430.0,2779930.0,1.47
