stock,97年1-6月,稅後純益,97年1-6月,增減(%),期末股本,稅後純益,97年1-6月,每股淨值,淨值佔總資產,流動比率,速動比率,公司,,營業收入,97年1-6月,增減(%),營業利益,97年1-6月,營業外
01,8219553,7370058,9534023,-22.7,89974208,0.82,1.07,21.409065459107,69.183412967128,1.23899990064251,1.01633810732021,01,水泥類,20938129,23556400,-11.11,1289049,908882,6355286
1101,2704013,2136502,3546869,-39.76,32921759,0.65,1.08,22.37,71.2695,1.01,0.88,1101,台泥,10380556,12261146,-15.34,320803,216356,1899019
1102,4785842,4549505,5165241,-11.92,29857355,1.57,1.89,24.38,65.9316,1.33,1.12,1102,亞泥,5237135,5206041,0.6,726225,522573,3979769
1103,249435,205176,242884,-15.53,7178779,0.36,0.41,28.51,68.2653,1.64,1.5,1103,嘉泥,1165252,1197122,-2.66,22758,45269,120517
1104,327197,271156,242256,11.93,6038919,0.45,0.4,20.08,70.5411,1.11,0.63,1104,環泥,1257694,1454009,-13.5,-15814,-83857,309975
1108,65261,30688,88683,-65.4,4047380,0.08,0.22,10.48,51.0837,0.74,0.35,1108,幸福,1349903,1667534,-19.05,90928,36683,-29091
1109,45524,72497,116461,-37.75,4210008,0.17,0.27,14.22,90.6876,10.5,8.47,1109,信大,740933,899956,-17.67,85024,84680,24401
1110,42281,104534,131629,-20.58,5720008,0.18,0.23,14.65,83.2073,1.96,1.37,1110,東泥,806656,870592,-7.34,59125,87178,50696
02,3077206,9161938,6334162,44.64,92309321,0.99,0.7,15.3941267920454,64.2237936124564,1.44909901075595,0.879301331166762,02,食品類,79743925,85669203,-6.92,5202738,4111770,5011332
1201,23519,333704,277917,20.07,5060629,0.66,0.55,10.32,46.9389,1.4,0.97,1201,味全,5804526,5286881,9.79,436555,282278,-93672
1203,-9124,405241,11471,+++++,2197164,1.96,0.06,20.16,76.8817,1.61,0.97,1203,味王,1645678,961804,71.1,370871,32488,76526
1210,304735,793926,664999,19.39,4711123,1.81,1.62,22.17,65.4037,1.37,0.75,1210,大成,10022935,11248669,-10.9,791084,487951,222903
1213,-645,-16298,1742,,514751,-0.32,0.03,11.05,74.992,2.41,2.16,1213,大飲,302720,296802,1.99,6379,3964,-23680
1215,2334,180827,192182,-5.91,2320268,0.78,0.83,11.59,58.9958,1.78,0.77,1215,卜蜂,6201146,6434707,-3.63,261379,252860,6479
1216,2072428,5102238,2982734,71.06,38974002,1.31,0.84,16.68,62.7451,0.88,0.59,1216,統一,21499281,25401702,-15.36,1053675,1051990,4014888
