year&season,公司,期末股本,每股淨值,流動比率,淨值佔總資產,營業利益,營業外,營業收入,稅前純益,稅後純益,速動比率
201601,6525.0,941027.0,24.37,2.92329869315682,75.6633263861482,179676.0,-9386,717793.0,170290.0,135036.0,2.68674700488748
201602,6525.0,1066507.0,24.62,2.62649100842249,70.8926798540124,337792.0,3603,1462348.0,341395.0,271848.0,2.48986076333561
201603,6525.0,1066507.0,25.16,2.93937410715723,75.07862295118659,457237.0,31549,2187222.0,488786.0,386258.0,2.7014943398657
