year&season,公司,期末股本,每股淨值,流動比率,淨值佔總資產,營業利益,營業外,營業收入,稅後純益,速動比率,稅前純益
200001, 2406 國碩      ,1400000,22.21,1.52,67.15,162010,-11798,491413,195212,1.04,
200002,2406,1890978.0,16.6157,0.97,56.3742,199826.0,-41608.0,944619,228218,0.71,
200003,2406,2290978,23.6929,4.58,78.082,289482,-47262,1397507,314220,3.82,
200004,2406,2290978,21.502,3.29,75.5844,-43417,-163898,1520313,-187715,2.6,
200101,2406,2290978,20.7456,3.57,77.7584,-185793,-8502,203953,-173295,3.19,
200102,2406,2520076,17.6127,2.49,74.8379,-429386,-102743,548037,-487529,2.02,
200103,2406,2520076,17.5596,1.94,71.5455,-414670,-89376,1157587,-459046,1.56,
200104,2406,2520076,17.0053,2.27,71.9702,-460474,-132489,1617163,-592963,1.79,
200201,2406,2520076,16.5796,2.22,72.6193,-91906,-24151,369150,-116057,1.53,
200202,2406.0,2520076,15.8535,1.84,72.0981,-143870.0,-139959.0,753760.0,-283829,1.13,
200203,2406.0,2520076.0,15.2285,1.61,67.7076,-257638.0,-152373.0,1128021.0,-410011,1.13,
200204,2406.0,2520076,14.5033,1.44,66.5918,-394965.0,-204397.0,1755373.0,-599362,1.16,
200301,2406.0,2520076,14.0401,1.38,66.8741,-83601.0,-12054.0,472884.0,-95106,1.16,
200302,2406.0,2520076,14.415999999999999,1.43,72.1795,5203.0,-34881.0,1060509.0,-29678,1.14,
200303,2406.0,2520076,14.9941,2.33,65.6762,150329.0,-45819.0,1706566.0,100634,2.0,
200304,2406.0,2638078,15.3892,2.57,70.1274,249846.0,-56361.0,2424211.0,199546,2.17,
200401,2406.0,2717107,16.7716,5.15,66.464,127560.0,221014.0,674573.0,358527,4.51,
200402,2406.0,2923479,15.9709,1.94,66.2798,156326.0,201740.0,1256970.0,368019,1.65,
200403,2406.0,2924612,15.6982,1.66,64.4889,97392.0,187062.0,1706475.0,294407,1.33,
200404,2406.0,2924612,14.27,1.57,62.1521,-89382.0,-33467.0,2056828.0,-122849,1.23,
200501,2406.0,2924612,13.7,1.73,62.3251,-129497.0,-37723.0,366057.0,-167246,1.33,
200502,2406.0,2924612,13.19,2.1,63.0752,-274131.0,-43744.0,845213.0,-317901,1.58,
200503,2406.0,2943204,12.77,2.0,64.0296,-408386.0,-21527.0,1310359.0,-429939,1.47,
200504,2406.0,2923479.34,12.09,1.83,,-603149.0,-27829.0,1734001.0,-631004,1.32,
200601,2406.0,2943204,11.54,2.15,68.9944,-140767.0,-24237.0,439437.0,-162354,1.39,
200602,2406.0,2943204,11.25,2.13,,-241198.0,-6309,1086074.0,-244857,1.55,
200603,2406.0,2943204.0,11.13,2.38,69.6689,-290638.0,11152,1643383.0,-276836.0,1.53,
200604,2406,2943204.0,10.93,2.36,69.3147,-370799.0,7837,2220687.0,-360312.0,1.92,
200701,2406,2943204.0,10.73,2.41,69.3496,-65653.0,7154,466296.0,-58499.0,1.85,
200702,2406,2943204.0,10.58,2.1,,-114539.0,-40937,939243.0,-155476.0,1.65,
200703,2406,2948904.0,7.26,1.23,,-1077015.0,-75435,1414900.0,-1152450.0,1.04,
200704,2406,2948904.0,6.64,1.14,49.4356,-1192125.0,-141077,1812099.0,-1340202.0,1.0332999999999999,
200801,2406,2948904.0,6.56,1.2,50.8473,-2443.0,3852,441646.0,1409.0,0.9,
200802,2406,2948904,6.39,1.16,53.9443,-2061,-43259,916122,-45320,0.84,
200803,2406,2948904,6.35,1.18,53.3458,17446,-90666,1411183,-73220,0.87,
200804,2406,2948904,6.05,1.1,51.4645,7637,-148345,1822670,-156793,0.9441,
200901,2406,2948904,6.16,1.16,53.2413,7423,19668,340195,27091,0.85,
200902,2406,2948904,6.3,1.23,55.9394,15932,49649,669425,65581,0.89,
200903,2406,1769343,11.78,1.23,60.1852,15785,314867,961068,297582,0.86,
200904,2406,2040602,12.87,2.4109000000000003,60.8484,-40904,341433,1276278,278847,2.1369,
201001,2406,2286639,13.07,2.65,72.3787,-38506,90115,328709,51609,1.9,
201002,2406,2460173,13.7,2.49,74.669,-86449,409113,707485,322664,2.08,
201003,2406,2504229,14.09,2.33,77.1624,-148450,728251,966445,579778,1.87,
201004,2406,2504229,18.57,3.1272,81.0915,-247852,1041435,1254203,793560,2.4201,
201101,2406,2654229,21.19,2.73,67.1891,-34879,252532.0,502786,217653,2.12,
201102,2406,2919652,19.43,1.87,58.7956,-220013,377899,1111361,156915,1.4,
201103,2406,2919652,17.79,1.44,57.2861,-374768,557003,1719668,181264,0.9,
201104,2406,2919652,17.35,1.2385,58.9646,-658554,798863,2390069,139338,0.9204,
201201,2406,2919652,19.07,1.24,61.1316,-196746,729579,743088,532833,0.9,
201202,2406,2919652,18.77,1.27,61.231,-305411,852475,1586921,547064,0.93,
201203,2406,2919652,18.03,1.83,58.2932,-463802,806717,2272723,342915,1.21,
201204,2406,2919652,16.86,1.4281,55.9937,-719202,735958,2861425,16756,1.0166,
201301,2406,2919652,16.53,2.36254154554749,43.9591070700898,-14856,31168,1967839,-75446,1.82499671067955,
201302,2406,2919652,16.43,2.18287740948431,44.060593879987294,28926,-21732,4095120,-147398,1.72934078595497,
201303,2406,2919652,15.92,1.35368848727063,41.1305742769444,69007,-161818,5942940,-316935,0.99182507199156,
201304,2406,2919652,16.06,1.59596903985343,38.79864345911471,194952,-557583,8554816,-708988,1.21487621757218,
201401,2406,3019886,18.24,2.00670925805307,42.727889844078895,260292,209205,3130821,259496,1.32235680238027,
201402,2406,3057925,18.32,1.89835517304214,39.946961872410995,341914,292733,6754273,271623,1.28797128091721,
201403,2406,3073964,18.09,2.42607440310938,35.34127158448771,362213,318339,9733656,95594,1.58604935242695,680552.0
201404,2406,3073964,17.82,2.32451897675131,33.202458968540505,536771,378892.0,13287077,3400,1.4184548409644602,915663.0
201501,2406,3073964,17.42,2.28023493004982,31.8150614747097,279287,-130555.0,3543403,-103944,1.3873270172486498,148732.0
201502,2406,3082866,16.8,1.8114937259698898,29.331753440164,578666,-315323.0,7686660,-294482,1.1838173225420099,263343.0
201503,2406,3108278,17.28,1.98933397043631,28.6214428324543,1118964,-112545,12889594,-160138,1.39250103929125,1006419.0
201504,2406,3320961,18.06,1.83479830901131,27.763414269278897,1958648,-262009,18789504,4344,1.332618751803,1696639.0
201601,2406,3388970,19.85,1.86984973245616,29.9356294275824,746605,-76852,5554693,237099,1.39440744730358,669753.0
201602,2406,3388970,20.12,1.90842136635808,25.5143047667089,1326220,-165119,10705342,321614,1.54378970726846,1161101.0
