year&season,公司,期末股本,每股淨值,流動比率,淨值佔總資產,營業利益,營業外,營業收入,稅後純益,速動比率
200001, 2814 中興票券  ,26715442,11.82,9.06,86.64,1098623,-2912,1468271,909945,8.4
200002,2814,28114411.0,11.5221,10.38,88.3956,2054349.0,106466.0,2940161,1718049,9.6
200003,2814,28114411,11.775,7.3,85.8988,2946865,105497,4296943,2428975,6.73
200004,2814,28114411,12.0263,4.95,82.195,3834513,34422,5994415,3136529,4.58
200101,2814,28114411,12.3562,2.76,71.2383,1112316,8409,1601357,923540,2.59
200102,2814,28114411,11.927,2.05,60.833,2279864,138512,3714865,1910680,1.94
200103,2814,28114411,12.2121,2.81,72.1628,3194747,136907,6569525,2712120,2.61
200104,2814,28114411,12.3936,15.02,89.2597,3768669,80670,9117962,3221311,14.48
200201,2814,28114411,12.7276,15.73,87.9617,1206850,5177,2429773,940445,15.1
200202,2814.0,28114411,12.2114,4.5,79.9336,2237951.0,10096.0,4215824.0,1742378,4.32
