year&season,公司,期末股本,每股淨值,流動比率,淨值佔總資產,營業利益,營業外,營業收入,稅後純益,速動比率
200001, 1433 臺灣化纖  ,32635654,22.6,1.4,49.92,895341,191486,14854566,3219913,0.48
200002,1433,35079784.0,23.1779,1.34,52.8909,2273722.0,1092638.0,30835032,6622793,0.45
200003,1433,36517752,22.8942,1.18,53.0094,3793545,880814,47579547,8901089,0.35
200004,1433,36517751,23.9082,1.03,52.5433,4427263,3895769,64148339,12684367,0.35
200101,1433,36517752,24.0103,0.92,52.3298,928340,-605132,16420444,323208,0.31
200102,1433,39439172,22.3148,1.08,52.1375,2138524,1421339,34130159,3559863,0.35
200103,1433,39439172,22.3298,1.05,49.7923,3305443,781951,51528820,4087394,0.32
200104,1433,39439172,22.5773,1.85,48.9215,3828490,781131,67536776,4609621,0.49
200201,1433,39439172,22.7916,2.09,50.4027,775910,116909,17543756,842032,0.65
200202,1433.0,41805522,21.898000000000003,1.64,51.2503,3157767.0,2258442.0,38283917.0,4868443,0.57
200203,1433.0,41805522.0,22.2768,2.38,51.5126,5572946.0,1898782.0,62505876.0,6463297,0.87
