year&season,公司,期末股本,每股淨值,流動比率,淨值佔總資產,營業利益,營業外,營業收入,稅後純益,速動比率
200004,2447.0,441688.0,16.564,2.17,49.3473,263239.0,-15858.0,1593142.0,230753.0,2.02
200101,2447.0,441688.0,17.5843,2.09,49.568999999999996,43271.0,3687.0,420701.0,45065.0,1.79
200102,2447.0,647000.0,13.0377,2.05,52.2945,118097.0,3610.0,934155.0,113486.0,1.97
200103,2447.0,647000.0,13.5047,1.45,40.4141,150331.0,6044.0,1757569.0,143442.0,1.3
200104,2447.0,647000.0,14.5386,1.3,39.7457,217438.0,12497.0,2683484.0,210051.0,1.2
200201,2447.0,647000.0,15.1308,0.97,48.4336,46611.0,-6390.0,446736.0,38206.0,0.9
200202,2447.0,800000.0,12.2746,0.97,36.4671,109190.0,-24089.0,1310537.0,78321.0,0.87
200203,2447.0,800000.0,12.7859,1.56,41.508,174091.0,-41061.0,1967885.0,116826.0,1.43
200204,2447.0,806039.0,13.792,1.33,33.8157,267354.0,-57142.0,3112902.0,185087.0,1.25
200301,2447.0,806039.0,13.9393,1.62,42.3517,11609.0,-132.0,460587.0,11689.0,1.44
200302,2447.0,903645.0,12.4256,1.45,37.6322,101046.0,-19974.0,1274978.0,69103.0,1.28
200303,2447.0,903645.0,12.9734,1.58,39.9103,166774.0,-24622.0,1900396.0,120980.0,1.31
200304,2447.0,912417.0,13.8254,1.53,38.4184,254144.0,-37095.0,3005538.0,187213.0,1.4
200401,2447.0,913055.0,13.9496,1.74,44.1378,9750.0,3103.0,519686.0,13153.0,1.57
200402,2447.0,986893.0,12.7182,1.64,41.9067,106575.0,-587.0,1148959.0,87244.0,1.51
200403,2447.0,986893.0,13.4062,1.25,47.373999999999995,177236.0,5669.0,1852076.0,154558.0,1.14
200404,2447.0,986893.0,13.81,1.24,47.2679,246316.0,3912.0,2690336.0,203796.0,1.16
200501,2447.0,986893.0,14.27,1.37,54.4456,47813.0,4704.0,416844.0,45156.0,1.27
200502,2447.0,1056241.0,14.19,2.03,52.3744,165223.0,-1221.0,1063794.0,145315.0,1.92
200503,2447.0,1192672.0,15.5,2.16,65.4416,267418.0,-2271.0,1683994.0,233769.0,2.02
200504,2447.0,1192671.92,15.76,2.05,,350582.0,9683.0,2473162.0,309421.0,1.86
200601,2447.0,1196682.0,16.23,2.51,70.0826,53712.0,27033.0,493535.0,71754.0,1.43
200602,2447.0,1269201.0,14.88,1.72,,130681.0,19444,1091643.0,134290.0,0.97
200603,2447.0,1270658.0,14.94,1.92,63.9898,240649.0,27755,1851606.0,240921.0,1.01
200604,2447,1280292.0,15.71,2.03,64.2471,334806.0,21003,2722797.0,317961.0,1.08
200701,2447,1284428.0,16.23,2.84,74.0275,54417.0,5238,446556.0,50778.0,1.29
200702,2447,1331084.0,14.97,2.01,,124208.0,25859,1001053.0,132402.0,1
200703,2447,1331189.0,15.35,2.45,,187698.0,50580,1534569.0,212365.0,1.25
