year&season,公司,期末股本,每股淨值,流動比率,淨值佔總資產,營業利益,營業外,營業收入,稅後純益,速動比率
200802,3080.0,1701000.0,30.34,1.71,63.9447,466791.0,-246581.0,3331288.0,267448.0,1.47
200803,3080.0,1701000.0,28.74,1.9,68.23899999999999,538247.0,-342353,4847277.0,281315.0,1.5
200804,3080.0,1701000.0,28.12,2.5,70.2936,582672.0,-466367,5795013.0,179258.0,2.3568
200901,3080.0,1700500.0,27.53,2.11,66.6497,-132415.0,-34223,1067728.0,-142230.0,1.76
200902,3080.0,1700500.0,26.61,1.66,58.732,-190846.0,21673,2997604.0,-134352.0,1.39
200903,3080.0,1700500.0,28.09,1.68,63.1318,-50926.0,-11282,5101831.0,24598.0,1.4
200904,3080.0,1700500.0,29.94,1.8669,66.5148,275626.0,-1325,7096493.0,298753.0,1.6672
201001,3080.0,1700500.0,30.92,1.89,65.9374,26333.0,73589,1950422.0,110776.0,1.56
201002,3080.0,1700500.0,29.51,1.77,62.0863,126276.0,47822,4238235.0,132376.0,1.56
201003,3080.0,1700500.0,30.33,1.88,64.2738,265183.0,109258,6506618.0,303813.0,1.61
201004,3080.0,1700500.0,30.32,1.8488,62.9255,207428.0,312964,8896565.0,444030.0,1.6517
201101,3080.0,1700500.0,31.14,1.92,63.5976,48847.0,34334.0,2156038.0,77997.0,1.65
201102,3080.0,1700500.0,29.04,1.73,59.7112,-6371.0,104129,4298497.0,87996.0,1.48
201103,3080.0,1700500.0,28.5,1.72,61.0361,-120602.0,147413,6426892.0,27141.0,1.4
201104,3080.0,1700500.0,26.57,1.6694,60.0302,-372163.0,42548,8527070.0,-307113.0,1.4251
201201,3080.0,1700500.0,26.59,1.66,61.022,-183568.0,49103,2063698.0,-134465.0,1.34
201202,3080.0,1700500.0,26.6,1.77,63.0355,-210628.0,118557,4077624.0,-109830.0,1.46
201203,3080.0,1700500.0,26.57,1.72,61.68899999999999,-213041.0,150550,6400336.0,-84378.0,1.43
