year&season,公司,期末股本,每股淨值,流動比率,淨值佔總資產,營業利益,營業外,營業收入,稅後純益,速動比率
200001, 2350 環隆電氣  ,5703158,14.02,1.2,40.88,389527,53598,8724118,380624,0.65
200002,2350,5703158.0,14.5923,1.19,40.0402,889390.0,-14404.0,19189138,759412,0.72
200003,2350,5703158,15.224,1.17,38.0843,1351588,-36658,29116929,1132241,0.73
200004,2350,5703158,15.3888,1.48,41.8006,1835230,-169585,39109566,1338687,1.03
200101,2350,5703158,14.2593,1.61,46.9077,202327,-847983,7052414,-645167,1.09
200102,2350,6885000,11.9422,1.46,45.4052,770103,-1262924,15364178,-507445,1.09
200103,2350,6885000,11.8575,1.59,46.9624,1037538,-1452236,22163175,-364161,1.17
200104,2350,6885000,12.4497,1.43,49.0141,1157708,-1566242,28866551,-163126,1.1
200201,2350,6885000,12.0954,1.42,45.9142,220693,-99520,6937711,104953,1.07
200202,2350.0,6885000,12.0981,1.23,47.6257,357249.0,-129860.0,14080701.0,242158,0.91
200203,2350.0,6885000.0,12.2208,1.24,47.6449,399502.0,-165220.0,20665313.0,251886,0.91
200204,2350.0,6885000,12.2078,1.17,47.2363,638509.0,-363025.0,28310043.0,275955,0.86
200301,2350.0,6885000,12.4743,1.12,45.6087,-17525.0,243853.0,7760714.0,226328,0.79
200302,2350.0,6885000,12.7897,1.53,45.8854,-116715.0,502608.0,16268937.0,421352,1.12
200303,2350.0,6885000,12.8383,1.27,43.1728,-104248.0,667384.0,24824830.0,594753,0.93
200304,2350.0,6885000,13.0781,1.29,43.722,64391.0,666342.0,34814237.0,776285,0.96
200401,2350.0,6885000,13.2114,1.29,42.1505,137674.0,47753.0,9878862.0,185427,0.91
200402,2350.0,7284110,12.7066,1.17,41.0644,353365.0,60776.0,22036791.0,434850,0.85
200403,2350.0,7284110,13.1938,1.2,41.7595,660468.0,107418.0,33807277.0,753595,0.92
200404,2350.0,7284390,13.6,1.33,42.8656,966913.0,78581.0,46083002.0,1044289,1.04
200501,2350.0,7284390,13.49,1.32,43.2681,121597.0,-129682.0,9936745.0,-8085,1.02
200502,2350.0,7613256,13.31,1.29,42.832,338851.0,-170368.0,20187347.0,147994,1.03
200503,2350.0,7619296,13.36,1.33,44.7348,235033.0,104519.0,30221081.0,307504,1.04
200504,2350.0,7619295.6,13.8,1.52,,543347.0,263845.0,41819754.0,682111,1.18
200601,2350.0,7623906,14.57,1.42,47.6851,150011.0,142016.0,9625643.0,258480,0.91
200602,2350.0,7953716,14.5,1.02,,242231.0,391164,18548240.0,570633,0.62
200603,2350.0,7960755.0,14.75,0.99,48.1824,359567.0,688000,27631249.0,937805.0,0.65
200604,2350,9482861.0,15.1,1.19,57.059,462170.0,1060583,37063708.0,1376952.0,0.78
200701,2350,9631746.0,15.81,1.3,60.7967,283634.0,317791,8989681.0,511425.0,0.9
200702,2350,10198092.0,15.18,1.23,,304565.0,760488,17586733.0,905442.0,0.94
200703,2350,10301375.0,14.99,1.25,,217941.0,1347822,25877179.0,1343219.0,0.87
200704,2350,10309879.0,15.52,1.29,60.7616,602946.0,1486296,35410114.0,1868353.0,1.0612000000000001
200801,2350,10318494.0,15.73,1.36,64.8973,-189008.0,842759,7100859.0,607170.0,1.12
200802,2350,10761725,14.58,1.07,59.6668,-250209,1161312,13539005,894828,0.91
200803,2350,10770150,14.66,1.03,65.0246,-373494,1563293,20108447,1124584,0.85
200804,2350,10773195,13.98,1.06,68.7806,-504163,916800,25086336,342587,0.8905
200901,2350,10776095,14.57,1.04,71.3319,-61140,356448,4471075,264513,0.86
200902,2350,10781205,14.36,1.08,68.48100000000001,-129552,782120,9681542,613319,0.91
200903,2350,10782725,14.73,1.1,68.3787,-170842,1446973,15919564,1218245,0.94
200904,2350,10869924,15.14,1.1005,65.2315,-176629,2004912,22466438,1734554,0.9995999999999999
201001,2350,10884527,15.52,0.97,63.8348,-22209,555119,6172073,530477,0.86
