year&season,公司,期末股本,每股淨值,流動比率,淨值佔總資產,營業利益,營業外,營業收入,稅後純益,速動比率
200001, 2396 精碟      ,1390640,39.18,0.77,54.4,355696,-17593,1256489,325325,0.46
200002,2396,2607980.0,21.9863,0.83,49.2215,620049.0,-39424.0,2592314,661799,0.5
200003,2396,2957980,33.8702,1.67,69.0371,709518,-72855,4084622,772808,0.92
200004,2396,2957980,34.3485,1.19,66.3304,856967,81942,5803771,1063741,0.95
200101,2396,2957980,35.1201,1.17,63.301,139578,-7365,1316161,160752,0.9
200102,2396,3974113,26.298000000000002,1.03,60.2782,254324,-19080,2864750,325169,0.78
200103,2396,3974113,26.7742,0.95,58.5362,697628,-167731,4830284,633999,0.75
200104,2396,3974113,27.7416,1.06,58.3484,1118948,-196642,6685007,992265,0.88
200201,2396,3974113,27.979,1.17,58.961999999999996,181367,-76405,1581736,65342,0.96
200202,2396.0,4784000,23.1796,1.2,58.5133,408884.0,-302178.0,3320038.0,77352,0.98
200203,2396.0,4784000.0,22.6555,1.26,52.9621,181854.0,-321793.0,4787263.0,-124814,1.07
200204,2396.0,4784000,22.2585,1.18,53.9724,204730.0,-662272.0,6373250.0,-387519,0.91
200301,2396.0,4784000,21.7596,2.19,51.5497,-32921.0,-77174.0,1527775.0,-141317,1.77
200302,2396.0,5890132,21.6254,1.5,58.7372,260453.0,200209.0,3461197.0,446899,1.17
200303,2396.0,5890132,22.5911,2.1,51.0236,582872.0,420159.0,6240456.0,994207,1.75
200304,2396.0,5892155,23.2714,1.17,52.1017,1028714.0,348780.0,9604701.0,1377603,0.85
200401,2396.0,5892155,24.3316,1.67,49.2564,799878.0,-16160.0,3220149.0,700126,1.28
200402,2396.0,7081994,20.0705,1.57,50.3951,1164034.0,-216585.0,6045763.0,1028262,1.11
200403,2396.0,8081993,18.921,2.15,52.294,1136652.0,-233209.0,8429205.0,905713,1.69
200404,2396.0,8081994,17.91,1.02,50.148,886198.0,-403257.0,10672028.0,315332,0.63
200501,2396.0,8081994,16.11,0.55,47.1525,-408241.0,-1043263.0,1957774.0,-1433974,0.33
200502,2396.0,8081994,15.57,0.87,45.3286,-739581.0,-1176683.0,4147933.0,-1888763,0.57
200503,2396.0,9957153,14.22,1.06,51.3674,-1072476.0,-1560565.0,6480874.0,-2445966,0.68
200504,2396.0,9957153.12,11.85,1.08,,-2229546.0,-2007611.0,8633447.0,-3852030,0.68
200601,2396.0,12855771,10.49,1.06,50.2464,-415510.0,-144459.0,1984679.0,-531503,0.65
200602,2396.0,12855771,10.07,1.04,,-852787.0,-304551,4032501.0,-1051889,0.58
200603,2396.0,12855771.0,9.73,0.94,49.1303,-1236039.0,-422059,6084271.0,-1534586.0,0.56
200604,2396,12855771.0,8.85,0.65,47.0532,-1863618.0,-902191,7833221.0,-2792428.0,0.41
200701,2396,12855771.0,8.56,0.6,46.8771,-380029.0,-39517,1774694.0,-411407.0,0.38
200702,2396,12830771.0,8.15,0.75,,-714903.0,-257114,3364814.0,-959787.0,0.44
200703,2396,12830771.0,7.51,0.46,,-1218384.0,-421008,5045155.0,-1782152.0,0.29
200704,2396,12830771.0,6.67,0.37,46.4367,-1530411.0,-1091793,6590013.0,-2875183.0,0.2707
200801,2396,12962023.0,6.22,0.31,47.0474,-508534.0,-155258,1202574.0,-674047.0,0.2
200802,2396,12962023,3.13,0.24,31.8479,-1167762,-2656573,2242980,-4545740,0.16
200803,2396,12962023,2.52,0.23,25.9856,-1710986,-3057682,3055016,-5490073,0.17
