year&season,公司,期末股本,每股淨值,流動比率,淨值佔總資產,營業利益,營業外,營業收入,稅後純益,速動比率
200303,3063.0,2072400.0,12.4089,0.94,64.7065,239007.0,-9100.0,2653518.0,229679.0,0.78
200304,3063.0,2072400.0,13.1029,0.86,58.3501,358054.0,-13098.0,3974763.0,373489.0,0.71
200401,3063.0,2072400.0,14.0059,1.83,41.6251,173413.0,864.0,1554642.0,187136.0,1.66
200402,3063.0,2344268.0,12.9973,1.68,40.8875,385573.0,6996.0,3287527.0,414696.0,1.53
200403,3063.0,2415584.0,13.26,1.36,39.9619,502545.0,14756.0,4931617.0,566080.0,1.24
200404,3063.0,2415584.0,13.86,1.6,48.1215,565967.0,24698.0,6035876.0,642160.0,1.45
200501,3063.0,2415584.0,13.97,1.73,49.805,372.0,16190.0,937424.0,25066.0,1.56
200502,3063.0,2629931.0,12.97,1.41,44.1654,59920.0,17042.0,2025149.0,85052.0,1.27
200503,3063.0,2629930.0,12.53,1.39,43.6148,211507.0,28446.0,3270473.0,247506.0,1.26
200504,3063.0,2629930.0,13.68,1.39,,489874.0,54129.0,4710486.0,545729.0,1.21
200601,3063.0,3086257.0,18.2,1.36,74.2856,327922.0,20744.0,1554386.0,348003.0,1.18
200602,3063.0,3196231.0,17.1,1.13,,409115.0,5588,2840118.0,413154.0,0.97
200603,3063.0,3196231.0,16.21,1.06,76.1465,446551.0,4469,4033676.0,447796.0,0.88
200604,3063,4074535.0,16.37,0.72,67.9709,515788.0,-326,5590872.0,512371.0,0.55
200701,3063,4077435.0,16.06,0.73,68.7405,-132198.0,-5557,1246496.0,-131956.0,0.54
200702,3063,4139896.0,15.05,0.73,,-173162.0,-3900,2794233.0,-122710.0,0.51
200703,3063,4140092.0,14.98,0.73,,-129933.0,31303,4684685.0,-64279.0,0.62
200704,3063,4143415.0,14.47,0.71,64.8012,-229275.0,-122927,5991775.0,-292115.0,0.6047
200801,3063,4143492.0,14.2,0.73,67.7745,-52847.0,-51740,1191620.0,-97062.0,0.53
200802,3063,4143853.0,14.09,0.84,68.0575,-74825.0,-88737,2558921.0,-151050.0,0.62
200803,3063,4143853.0,13.66,0.87,67.5599,-270984.0,-113691,3840582.0,-352653.0,0.7
200804,3063,4143853.0,12.12,0.81,65.0184,-685952.0,-333616,4432248.0,-986969.0,0.698
200901,3063,4143853.0,11.14,0.74,69.1221,-396668.0,-17322,411546.0,-412726.0,0.6
200902,3063,4143853.0,10.85,0.99,65.0785,-455425.0,-59847,1464840.0,-517596.0,0.8
200903,3063,4143853.0,10.92,1.1,63.9304,-371043.0,-98863,2772319.0,-480172.0,0.91
200904,3063,4043912.0,10.9218,1.12,65.3946,-348509.0,-114425,3849360.0,-479857.0,0.93
