year&season,公司,期末股本,每股淨值,流動比率,淨值佔總資產,營業利益,營業外,營業收入,稅後純益,速動比率,稅前純益
200001, 1402 遠東紡織  ,27503419,18.67,1.14,52.51,1289,846076,7681273,847365,0.55,
200002,1402,30803829.0,16.6706,1.12,51.7637,88354.0,766435.0,15950037,854789,0.57,
200003,1402,30803829,16.5303,0.93,50.9083,-277401,809454,24294238,532053,0.49,
200004,1402,30803829,16.495,1.07,47.2437,-682090,910661,32599969,228571,0.74,
200101,1402,30803829,16.5646,0.7,51.4796,-167649,380347,8150417,212698,0.34,
200102,1402,32035233,15.7013,1.14,49.8484,4140,358067,16171443,362207,0.58,
200103,1402,32035232,15.6661,0.94,50.368,164,399960,24386729,400124,0.42,
200104,1402,32035233,15.7454,1.03,50.6604,-263716,987346,31882810,723630,0.47,
200201,1402,32035233,15.9482,0.91,50.9089,5226,730492,7344283,735718,0.45,
200202,1402.0,33610247,15.1928,1.05,50.528999999999996,240915.0,1215984.0,15505776.0,1456899,0.5,
200203,1402.0,33610246.0,15.2887,1.05,51.0203,242597.0,1597934.0,23547832.0,1840531,0.45,
200204,1402.0,33610247,15.5163,1.18,51.1603,152414.0,2177780.0,32306685.0,2330194,0.5,
200301,1402.0,33610247,15.8293,1.0,51.3466,10925.0,1017614.0,7840347.0,1028539,0.39,
200302,1402.0,35925517,14.8168,1.0,50.434,120001.0,2044588.0,16121776.0,2164589,0.39,
200303,1402.0,35906776,16.7365,1.22,60.4775,-241909.0,3491936.0,24888828.0,3250027,0.45,
200304,1402.0,35906776,17.1136,1.23,58.7031,-425707.0,4549445.0,34068722.0,4123738,0.36,
200401,1402.0,35906776,17.8081,1.1,58.955,53678.0,2433460.0,9067924.0,2487138,0.3,
200402,1402.0,38384115,17.3364,1.15,58.6348,-76469.0,6459575.0,18423308.0,6383106,0.32,
200403,1402.0,37996605,18.0776,1.26,62.3174,-545570.0,8894506.0,28551248.0,8348936,0.39,
200404,1402.0,37996605,18.44,1.32,63.641999999999996,-1091229.0,10339098.0,38263314.0,9247869,0.43,
200501,1402.0,37996605,19.34,1.15,64.0937,5504.0,2746098.0,9423588.0,2751602,0.42,
200502,1402.0,41036333,18.98,1.19,61.4385,-276762.0,4739333.0,18777252.0,4462571,0.5,
200503,1402.0,41036333,18.07,1.2,63.8308,-318975.0,6839265.0,28218474.0,6520290,0.51,
200504,1402.0,41036333.45,18.48,1.22,,-233428.0,8583613.0,38286582.0,8383354,0.7,
200601,1402.0,41036333,19.17,1.06,62.57899999999999,32511.0,2613426.0,8489876.0,2653477,0.55,
200602,1402.0,43498513,18.7,1.56,,-44949.0,4668671,18473102.0,4635441,1.01,
200603,1402.0,43498513.0,18.21,1.18,62.5603,-292955.0,7642919,28693632.0,7370886.0,0.55,
200604,1402,43498513.0,18.91,1.25,64.3742,-418582.0,8728555,39629540.0,8337183.0,0.68,
200701,1402,43498513.0,19.82,1.93,64.7595,304702.0,3229943,11193590.0,3540775.0,0.89,
200702,1402,44803469.0,19.19,1.27,,659272.0,5885186,23671005.0,6561619.0,0.87,
200703,1402,44803469.0,19.45,1.17,,960664.0,7981911,36442580.0,8972738.0,0.66,
200704,1402,44803469.0,20.52,1.7,63.1524,1036402.0,10237412,49153990.0,11367097.0,1.166,
200801,1402,44803469.0,21.3128,1.21,62.652,160021.0,3293469,13108674.0,3466678.0,0.82,
200802,1402,45699538,19.28,1.25,56.2013,131784,4906765,26787237,5021779,0.96,
200803,1402,45699538,18.77,1.34,61.0559,215781,5438476,39891442,5644568,0.81,
200804,1402,45699538,18.5,1.4,59.9439,403874,4210630,50617933,4621944,0.9676,
200901,1402,45699538,19.09,1.2,61.708999999999996,-59145,1568627,9127743,1524043,0.76,
200902,1402,46613529,19.02,1.27,61.6532,-259935,4674454,19533910,4342585,0.92,
200903,1402,46613529,18.96,1.16,62.9678,-474562,6427045,30451773,5894642,0.78,
200904,1402,46613529,19.85,1.1804000000000001,63.1289,-832784,8968491,41940078,8088696,0.8584,
