year&season,公司,期末股本,每股淨值,流動比率,淨值佔總資產,營業利益,營業外,營業收入,稅後純益,速動比率,稅前純益
200103,1733.0,399300.0,13.747,8.31,90.0497,54465.0,16340.0,242297.0,71866.0,6.81,
200104,1733.0,399300.0,15.3582,5.26,85.8484,100167.0,29757.0,391866.0,136200.0,3.24,
200201,1733.0,399300.0,16.887,4.97,83.915,61985.0,2653.0,176917.0,61048.0,3.96,
200202,1733.0,531667.0,13.0698,5.95,86.9418,95267.0,-12291.0,293539.0,82855.0,4.44,
200203,1733.0,531667.0,13.4211,7.39,89.5036,98118.0,3216.0,383910.0,101529.0,5.33,
200204,1733.0,531667.0,13.4062,7.01,88.8763,78257.0,22412.0,446705.0,100739.0,5.03,
200301,1733.0,531667.0,13.5174,6.76,88.6565,3726.0,3107.0,109333.0,5911.0,5.09,
200302,1733.0,612912.0,11.5697,4.29,82.0866,29630.0,5203.0,245039.0,32210.0,3.33,
200303,1733.0,612912.0,12.3007,5.88,86.113,75087.0,6729.0,402383.0,78071.0,4.56,
200304,1733.0,612912.0,13.6531,5.63,85.456,147922.0,19412.0,600723.0,161605.0,4.39,
200401,1733.0,612912.0,14.6039,7.83,88.6596,52072.0,7775.0,157089.0,58276.0,5.52,
200402,1733.0,717680.0,12.2331,5.21,83.4895,88536.0,14860.0,321740.0,100179.0,4.22,
200403,1733.0,717680.0,12.2335,6.36,85.8573,114479.0,31983.0,465105.0,142216.0,5.01,
200404,1733.0,717680.0,12.63,4.97,86.662,138298.0,32448.0,619934.0,165485.0,3.43,
200501,1733.0,717680.0,13.0,4.78,85.5831,18081.0,7807.0,165074.0,25152.0,3.23,
200502,1733.0,717680.0,11.21,2.11,69.5921,32292.0,19801.0,368336.0,50306.0,1.51,
200503,1733.0,717680.0,11.97,3.08,80.2177,65724.0,36979.0,590569.0,102512.0,1.97,
200504,1733.0,717680.0,12.99,3.0,,135181.0,37558.0,840109.0,172044.0,1.99,
200601,1733.0,717680.0,13.68,3.24,80.4437,45555.0,3852.0,224912.0,47631.0,2.09,
200602,1733.0,741300.0,12.12,2.11,,103610.0,12817,466567.0,111044.0,0.88,
200603,1733.0,741300.0,13.54,3.42,80.9277,193133.0,23695,725486.0,191132.0,1.11,
200604,1733,741300.0,15.09,4.21,83.6323,311281.0,32806,1000843.0,304406.0,1.44,
200701,1733,741300.0,16.3,4.54,84.1781,87110.0,14898,239102.0,78428.0,0.73,
200702,1733,830708.0,15.18,2.59,,201506.0,24552,528357.0,177480.0,0.73,
200703,1733,830708.0,15.11,4.89,,332299.0,34820,843802.0,306643.0,1.91,
200704,1733,830708.0,16.2226,5.2,85.92399999999999,442614.0,41349,1126828.0,402533.0,2.32,
200801,1733,830708.0,16.79,5.61,86.8901,76657.0,-14269,233928.0,50548.0,4.2,
200802,1733,830708.0,13.02,1.96,63.6296,151473.0,-13852,515312.0,94396.0,1.45,
200803,1733,830708.0,14.17,3.85,82.6832,258671.0,8302,874669.0,193245.0,2.43,
200804,1733,830708.0,15.22,4.44,84.3689,363565.0,13663,1190078.0,284292.0,2.98,
200901,1733,830708.0,16.22,4.05,82.3786,105546.0,19120,293852.0,83209.0,2.61,
200902,1733,955314.0,13.4479,3.19,77.5243,216783.0,-13599,665430.0,142428.0,2.24,
200903,1733,955314.0,14.27,4.6,84.0933,321087.0,-21901,1034809.0,219229.0,3.19,
200904,1733,955314.0,15.4,4.3358,82.6661,449012.0,-22209,1438917.0,326483.0,3.1137,
201001,1733,955314.0,16.54,4.11,82.0136,128567.0,1102,430356.0,108064.0,3.07,
201002,1733,955314.0,14.71,2.29,68.3652,272288.0,4244,860214.0,232175.0,1.68,
201003,1733,955314.0,16.11,3.92,81.8355,430725.0,-4811,1311703.0,363312.0,2.62,
201004,1733,955314.0,17.06,4.3677,83.34100000000001,574025.0,-41245,1749690.0,453949.0,3.0687,
201101,1733,955314.0,18.07,4.71,84.1915,102586.0,12864.0,364002.0,96986.0,3.38,
201102,1733,955314.0,15.01,2.08,64.2156,222711.0,9653,842903.0,207351.0,1.54,
201103,1733,955314.0,16.8,3.49,79.1203,384071.0,42366,1378716.0,381381.0,2.33,
201104,1733,955314.0,18.32,4.1024,81.6277,557637.0,37916,1876273.0,526617.0,2.6313,
201201,1733,955314.0,19.86,4.43,82.5157,184762.0,-16649,537023.0,145729.0,2.96,
201202,1733,955314.0,16.37,3.26,77.624,329575.0,9330,1087949.0,290594.0,1.98,
201203,1733,985314.0,19.13,6.06,72.0026,465826.0,-1375,1544119.0,397009.0,4.22,
201204,1733,985314.0,20.42,5.4434,73.237,603445.0,-7518,2026086.0,522710.0,3.37,
201301,1733,985314.0,21.47,5.43573280407574,73.1904306286323,119201.0,25800,523974.0,126021.0,4.02705094387099,
201302,1733,985314.0,18.61,3.94909512582769,68.6206736568618,232322.0,89411,1020534.0,289150.0,2.73188210946841,
201303,1733,985314.0,19.12,3.52046954709184,70.064616979489,300244.0,81200,1474811.0,340791.0,2.21384296711133,
201304,1733,985314.0,19.48,3.7767989899675,70.47398887219771,348991.0,77388,1829221.0,371221.0,2.41982084444143,
201401,1733,985314.0,20.12,4.26834689593697,72.045270528585,59897.0,12345,423222.0,62265.0,2.81317537452914,
201402,1733,985314.0,17.47,2.0699965381688,57.9517916572426,145395.0,365,865499.0,126651.0,1.41402898047262,
201403,1733,985314.0,18.11,1.65232711974584,66.5195369569755,213806.0,6418,1293582.0,189140.0,1.01318632522454,220224.0
201404,1733,985314.0,18.96,1.9035270785092,70.6154575570892,289487.0,29455.0,1788929.0,273377.0,1.2126136856069598,318942.0
201501,1733,985314.0,19.3,1.9413772046409699,70.2513627052737,63073.0,-19875.0,474282.0,36798.0,1.29061491330251,43198.0
201502,1733,985314.0,17.22,1.5496832544726202,62.3835124789015,116864.0,-25637.0,897092.0,77679.0,1.04890166158631,91227.0
201503,1733,985314.0,18.52,4.52483452388754,72.11176612588109,199419.0,19868,1367797.0,186568.0,3.0892915656334,219287.0
201504,1733,992874.0,19.43,4.01481417331258,71.6044635978071,300795.0,10498,1847454.0,261853.0,2.8959645641714,311293.0
201601,1733,992874.0,20.13,4.05035164930514,71.7122828344732,98481.0,-16325,482049.0,67341.0,2.91511248439391,82156.0
201602,1733,997042.0,18.64,2.75776050781226,65.1674582428237,177209.0,-15150,991071.0,132314.0,2.07639293980393,162059.0
201603,1733,997267.0,18.66,2.77541418972215,65.08000355369259,212851.0,-49166,1394312.0,133569.0,2.00088679929243,163685.0
