stock,91年1-9月,稅後純益,91年1-9月,增減(%),期末股本,稅後純益,91年1-9月,每股淨值,淨值佔總資產,流動比率,速動比率,公司,,營業收入,91年1-9月,增減(%),營業利益,91年1-9月,營業外
01,388068,4727640,-284464,,77270895,0.61,-0.035659039889526976,15.4203647284581,55.9735112078301,0.821058820860364,0.556926380814354,01,水泥類,33497338,34402229,-2.6303266570314383,1737921,326154,3856875
1101,-472225,1428301,-407665,,27103964,0.53,-0.15,18.0176,50.0476,0.52,0.31,1101,台泥,17991503,17686457,1.7247434011232436,655147,83560,1123154
1102,391868,2439364,687460,254.84,20383904,1.2,0.34,17.9697,64.763,1.5,1.16,1102,亞泥,7055290,8193145,-13.88789042547154,744422,412306,1851932
1103,408480,517630,346610,49.34,6996391,0.74,0.5,13.6845,49.9824,0.99,0.91,1103,嘉泥,1644450,1964052,-16.27258341428842,78988,164321,512071
1104,254455,541123,126442,327.96,3711834,1.46,0.35,20.5379,60.7591,1.9,1.28,1104,環泥,2010060,1872307,7.3573938462015045,-36927,-128013,591007
1107,-126793,-521236,-1258037,,5233922,-1,-1.5,6.0269,32.6653,0.29,0.04,1107,建台,110862,54730,102.56166636214141,-88578,-565730,-278546
1108,-43381,175,36065,-99.51,4047380,<<<<<,0.09,10.1234,49.221,0.73,0.45,1108,幸福,2378168,2295273,3.6115529612381616,89666,76005,-75260
1109,16425,124008,118002,5.09,4207140,0.29,0.28,13.1187,87.79,3.9,3.37,1109,信大,1105861,1100302,0.5052249291558136,164700,140019,22272
1110,-40761,198275,66659,197.45,5586360,0.35,0.12,13.5706,78.4344,1.78,1.08,1110,東泥,1201144,1235963,-2.8171555297367314,130503,143686,110245
02,-1634362,1981978,583762,239.52,95129122,0.21,0.06209139408702391,10.7704928857708,49.6798552685236,1.05671669464592,0.644079229050727,02,食品類,100882386,95268702,5.892474529567958,803362,2786050,1291632
1201,-178613,17115,117377,-85.42,5060629,0.03,0.23,7.3304,30.4807,0.79,0.59,1201,味全,7905860,7133679,10.824442759479364,208146,295990,-191031
1203,-105425,120592,-39785,,2092537,0.58,-0.19,10.843,34.7236,0.8,0.26,1203,味王,1350948,1434779,-5.842781362147063,-33547,65640,154139
