year&season,公司,期末股本,每股淨值,流動比率,淨值佔總資產,營業利益,營業外,營業收入,稅後純益,速動比率,稅前純益
200103,9941.0,2095000.0,16.7073,1.19,20.95,719984.0,32354.0,1736586.0,560771.0,1.02,
200104,9941.0,2095000.0,17.2196,1.22,23.2394,887109.0,13894.0,2314636.0,668112.0,1.14,
200201,9941.0,2095000.0,17.9272,1.23,23.4694,207015.0,11701.0,607292.0,148242.0,1.11,
200202,9941.0,2255000.0,15.2861,1.19,21.6067,410527.0,1300.0,1221836.0,272163.0,1.08,
200203,9941.0,2255000.0,15.9598,1.21,22.714000000000002,619147.0,-902.0,1819338.0,420436.0,1.12,
200204,9941.0,2255000.0,16.5208,1.25,24.4937,771605.0,11827.0,2412169.0,550607.0,1.19,
200301,9941.0,2255000.0,17.2717,1.63,23.3567,202719.0,35965.0,601885.0,169312.0,1.53,
200302,9941.0,2255000.0,15.8982,1.56,21.7923,421941.0,59255.0,1189427.0,332889.0,1.43,
200303,9941.0,2255000.0,16.6044,1.19,22.5609,617205.0,90563.0,1776902.0,492141.0,1.12,
200304,9941.0,2255000.0,17.2142,1.14,22.9529,745762.0,104642.0,2369750.0,629662.0,1.09,
200401,9941.0,2255000.0,18.083,1.14,22.6651,227745.0,44558.0,593873.0,195900.0,1.09,
200402,9941.0,2358000.0,16.2591,1.11,19.2169,451384.0,98012.0,1186453.0,415796.0,0.96,
200403,9941.0,2358000.0,17.1292,1.13,21.4647,678508.0,143423.0,1776759.0,620960.0,1.04,
200404,9941.0,2358000.0,17.9096,1.15,22.1296,857973.0,162217.0,2364801.0,797954.0,1.1,
200501,9941.0,2358000.0,18.7798,1.14,21.0343,190599.0,79615.0,590333.0,205285.0,1.06,
200502,9941.0,2358000.0,16.81,1.11,18.4195,360035.0,160850.0,1152863.0,409250.0,1.01,
200503,9941.0,2358000.0,17.47,1.12,19.6381,476407.0,246501.0,1700421.0,563954.0,1.04,
200504,9941.0,2358000.0,17.8,1.14,,539180.0,310828.0,2229122.0,642261.0,1.07,
200601,9941.0,2358000.0,18.22,1.15,21.7709,59670.0,85585.0,495404.0,98364.0,1.0,
200602,9941.0,2358000.0,16.09,1.11,,69070.0,162451,951757.0,164509.0,0.95,
200603,9941.0,2358000.0,16.35,1.12,21.0882,91332.0,246405,1371700.0,225816.0,0.94,
200604,9941,2358000.0,16.96,1.14,24.176,138660.0,311453,1754531.0,373364.0,1.01,
200701,9941,2358000.0,17.5,1.15,25.3409,38862.0,96890,354445.0,123949.0,0.99,
200702,9941,2358000.0,16.51,1.13,,114876.0,165602,688822.0,260679.0,0.97,
200703,9941,2358000.0,17.03,1.16,,167167.0,241781,1008867.0,382347.0,1.04,
200704,9941,2358000.0,17.4716,1.17,27.7312,215767.0,306169,1313925.0,484384.0,1.015,
200801,9941,2358000.0,18.0239,1.16,29.5093,46396.0,96943,303381.0,132538.0,1.03,
200802,9941,2358000.0,16.81,1.12,26.7573,94369.0,201172,605357.0,266352.0,0.95,
200803,9941,2358000.0,17.34,1.12,27.5405,133207.0,300482,916499.0,379792.0,0.92,
200804,9941,2358000.0,17.78,1.13,28.3373,140276.0,391387,1241292.0,474109.0,0.954,
200901,9941,2358000.0,18.54,1.15,30.5424,79739.0,128644,405253.0,170366.0,1.05,
200902,9941,2358000.0,17.69,1.17,28.224,168605.0,282573,822058.0,376638.0,1.07,
200903,9941,2358000.0,18.5,1.18,29.4207,239999.0,448465,1186133.0,573125.0,1.11,
200904,9941,2358000.0,19.08,1.1940000000000002,28.9232,428114.0,438403,1554646.0,716899.0,1.151,
201001,9941,2358000.0,20.1,1.2,28.758000000000003,93959.0,180980,382706.0,241567.0,1.15,
201002,9941,2358000.0,18.75,1.16,25.189,252126.0,374204,771495.0,553534.0,1.1,
201003,9941,2358000.0,20.01,1.15,25.0729,421034.0,551092,1170819.0,859172.0,1.08,
201004,9941,2358000.0,20.75,1.133,25.1021,502412.0,705549,1576665.0,1069897.0,1.099,
201101,9941,2358000.0,22.09,1.14,24.2983,124197.0,216361.0,420074.0,308192.0,1.08,
201102,9941,2358000.0,19.94,1.11,21.2796,257952.0,307106,845610.0,468610.0,1.04,
201103,9941,2358000.0,21.35,1.12,21.8675,367176.0,514280,1282551.0,752482.0,1.04,
201104,9941,2358000.0,22.32,1.0997,21.4369,451997.0,692789,1759456.0,981877.0,1.051,
201201,9941,2358000.0,23.54,1.1,20.4827,78628.0,259675,536593.0,307173.0,1.01,
201202,9941,2358000.0,23.71,1.09,18.9984,249975.0,508235,1132181.0,633613.0,1,
201203,9941,2358000.0,25.03,1.1,19.7002,378200.0,754083,1763589.0,966808.0,1.01,
