stock,101年1-12月,稅後純益,101年1-12月,增減(%),期末股本,稅後純益,101年1-12月,每股淨值,淨值佔總資產,流動比率,速動比率,公司,,營業收入,101年1-12月,增減(%),營業利益,101年1-12月,營業外
01,2159538,19817760,13243758,49.64,97661724,2.03,1.37,26.0789946734915,44.0887167980945,1.27182344644266,1.03015077344693,01,水泥類,207261624,196578797,5.43,25739022,17332066,6325234
1101,-1085666,10026731,7784265,28.81,36921759,2.72,2.11,30.63,40.0019985089964,1.2470160938386,1.02946688035684,1101,台泥,116098947,113699313,2.11,17775975,13206554,828481
1102,2613180,6805830,5082381,33.91,32955365,2.21,1.65,26.99,41.1788136176612,1.05458307010009,0.898859376690477,1102,亞泥,70172781,63793183,10,6643708,4106489,3634132
1103,-279461,1272068,-672410,,7768285,1.97,-1.04,29.56,57.175398947219,4.12741760848672,3.20142124600056,1103,嘉泥,4268305,4772948,-10.57,416023,-195342,922781
1104,731297,1113121,697738,59.53,6038919,1.84,1.16,23.79,80.9494154583909,1.54731779665253,1.29974612587617,1104,環泥,5276157,4826334,9.32,114889,-12028,1033604
1108,173136,179445,198469,-9.59,4047380,0.44,0.49,10.85,51.1417269029374,2.50114414019999,0.655183824894004,1108,幸福,4869590,4190014,16.22,271131,37910,-59423
1109,-1232,274532,85393,221.49,4210008,0.65,0.2,14.6,62.788904057477,2.38479859711571,1.65265142359192,1109,信大,4551240,3661986,24.28,322866,89707,48159
1110,8284,146033,67922,115,5720008,0.26,0.12,15.23,91.3876755151503,4.66319194295376,2.83777402043667,1110,東泥,2024604,1635019,23.83,194430,98776,-82500
02,9666667,21790766,24924599,-12.57,110507636,1.97,2.31,17.7941613917069,33.1122190360467,1.19793076723314,0.68423502137336,02,食品類,685573152,658272697,4.15,26248480,27502169,11375584
1201,-108114,872887,809351,7.85,5060629,1.72,1.6,16.42,21.8635246338233,1.26718088785306,0.379418834211678,1201,味全,29200402,26631297,9.65,1297168,1183010,-190556
1203,-118946,263475,113391,132.36,2400000,1.11,0.48,17.34,52.7303985484856,2.18218684882771,0.823169450531049,1203,味王,5996151,6111653,-1.89,445796,398585,84900
1210,232211,1795696,756030,137.52,5664572,3.42,1.47,24,32.8163425841683,1.41611123554382,0.649583783715962,1210,大成,90478017,86532609,4.56,840305,1156329,1753033
1213,-2399,16434,11420,43.91,514751,0.32,0.22,12.64,80.6537331302372,2.98644268107378,2.58900894816816,1213,大飲,720142,725862,-0.79,17454,14275,3452
