year&season,公司,期末股本,每股淨值,流動比率,淨值佔總資產,營業利益,營業外,營業收入,稅後純益,速動比率
200002,2422.0,2493789.0,14.6527,2.0,66.6904,150273.0,63204.0,769512.0,228815.0,1.22
200003,2422.0,2540448.0,15.0861,1.98,72.7309,178822.0,86342.0,1259358.0,281708.0,0.96
200004,2422.0,2540448.0,15.3347,1.5,67.9313,202869.0,114293.0,1601824.0,338079.0,0.69
200101,2422.0,2541248.0,15.4306,1.37,67.7266,-33999.0,46476.0,328994.0,23646.0,0.53
200102,2422.0,2831805.0,13.2969,1.37,61.9895,-101142.0,-3568.0,708040.0,-129168.0,0.54
200103,2422.0,2831895.0,13.1281,1.82,61.9608,-175276.0,-28897.0,1115932.0,-177162.0,0.82
200104,2422.0,2831895.0,12.3733,1.92,61.5243,-259521.0,-125322.0,1579502.0,-373021.0,0.94
200201,2422.0,2832579.0,12.4924,2.09,59.1054,2324.0,4120.0,445817.0,30238.0,0.99
200202,2422.0,2832579.0,12.7263,2.74,49.4277,94214.0,-33037.0,1107459.0,104246.0,1.7
200203,2422.0,2956324.0,13.7263,2.65,54.5507,206500.0,-39493.0,1830256.0,167007.0,1.67
200204,2422.0,2956452.0,14.1021,2.47,56.2117,334982.0,-57904.0,2534580.0,342208.0,1.49
200301,2422.0,2989821.0,14.6107,2.6,57.496,140045.0,-11713.0,740384.0,153420.0,1.55
200302,2422.0,3019869.0,15.020999999999999,2.95,59.4769,235791.0,-12498.0,1450893.0,258095.0,1.7
200303,2422.0,3141691.0,15.7026,3.08,64.5044,291836.0,7443.0,2132562.0,346243.0,1.91
200304,2422.0,3141691.0,15.2565,3.14,65.7536,365890.0,6002.0,2847235.0,457713.0,1.82
200401,2422.0,3015214.0,16.201,3.1,66.4242,86049.0,-328.0,612528.0,86467.0,1.7
200402,2422.0,3190405.0,14.4235,3.0,56.461999999999996,186441.0,-21992.0,1376364.0,183440.0,1.87
200403,2422.0,3020405.0,15.2111,2.57,58.1018,275505.0,-28673.0,2117610.0,273738.0,1.5
200404,2422.0,3020405.0,12.67,2.25,55.4798,125897.0,-483068.0,2832598.0,-497171.0,1.4
200501,2422.0,3062047.0,13.22,2.42,59.0941,49351.0,104082.0,598046.0,142794.0,1.41
200502,2422.0,3065446.0,13.32,1.76,63.1398,53868.0,124153.0,1302748.0,166021.0,1.02
200503,2422.0,3065447.0,13.06,1.7,62.7532,-13756.0,131047.0,1913462.0,85291.0,0.96
