year&season,公司,期末股本,每股淨值,流動比率,淨值佔總資產,營業利益,營業外,營業收入,稅後純益,速動比率
200001, 1224 惠    勝  ,949421,8.3,0.79,32.75,44829,-6671,934916,23566,0.39
200002,1224,949421.0,7.3535,0.76,27.1186,39619.0,-123492.0,1794343,-87757,0.27
200003,1224,949421,5.4508,0.71,21.8742,54040,-256093,2749909,-205929,0.29
200004,1224,949421,5.1291,0.61,19.6814,11496,-430180,3799636,-418907,0.17
200101,1224,949421,5.2456,0.55,22.1926,20734,-19004,947186,-1375,0.26
200102,1224,949421,2.2918,0.41,12.7047,-53033,-162822,1450300,-286672,0.17
200103,1224,949421,1.6049,0.36,9.5665,-59173,-191789,2021223,-321779,0.17
200104,1224,949421,0.9615,0.35,5.9439,-69075,-247699,2788888,-387591,0.17
200201,1224,949421,0.7781,0.34,4.9564,5633,-1857,643040,3776,0.22
200202,1224.0,949421,0.7807,0.3,5.1729,1146.0,-11966.0,1144867.0,-10820,0.14
200203,1224.0,949421.0,0.7132,0.33,4.6986,23562.0,-46344.0,1740029.0,-22782,0.14
200204,1224.0,949421,1.9686,5.13,12.3632,-25993.0,-117032.0,2213737.0,-144057,4.07
200301,1224.0,949421,1.5612,4.45,10.1289,-42820.0,-24706.0,459574.0,-67526,3.37
200302,1224.0,949421,0.8827,2.3,6.0737,-60250.0,-48283.0,958602.0,-108533,1.15
200303,1224.0,949421,0.5114,1.78,3.465,-95776.0,-76680.0,1305638.0,-172456,0.54
200304,1224.0,949421,-1.3389,1.0,-10.4918,-130898.0,-225177.0,1736535.0,-356075,0.43
200401,1224.0,949421,-1.9475,0.88,-15.2758,-17744.0,-39488.0,459968.0,-57232,0.19
