stock,98年1-3月,稅後純益,98年1-3月,增減(%),期末股本,稅後純益,98年1-3月,每股淨值,淨值佔總資產,流動比率,速動比率,公司,,營業收入,98年1-3月,增減(%),營業利益,98年1-3月,營業外
01,1425707,2329289,1772861,31.39,89974208,0.26,0.2,22.4060287365908,72.1799802812011,1.57942941846331,1.33513437699079,01,水泥類,10360887,10492367,-1.25,25723,454193,2474896
1101,240686,924955,182490,406.85,32921759,0.28,0.06,24.45,76.1464,2.2,1.99,1101,台泥,5517415,5238794,5.32,87736,-82046,913926
1102,1269074,1614305,1591863,1.41,29857355,0.54,0.55,24.91,67.9466,1.08,0.92,1102,亞泥,2339250,2542553,-8,29844,443838,1652597
1103,-75693,-93002,-32215,,7178779,-0.16,-0.06,27.42,66.906,1.65,1.52,1103,嘉泥,464494,606228,-23.38,-18922,9051,-38447
1104,-11992,-111315,-56536,,6038919,-0.18,-0.09,20.15,74.4732,1.39,0.95,1104,環泥,729601,739215,-1.3,-74165,-13607,-36665
1108,-14734,-33371,13738,,4047380,-0.08,0.03,10.67,54.472,0.81,0.38,1108,幸福,663348,599619,10.63,-22411,28717,-23214
1109,7583,9234,39278,-76.49,4210008,0.02,0.09,14.46,91.8886,10.43,7.6,1109,信大,304809,346541,-12.04,3688,37058,4162
1110,10783,18483,34243,-46.02,5720008,0.03,0.06,14.61,87.0153,3.07,2.11,1110,東泥,341970,419417,-18.47,19953,31182,2537
02,1906406,5227755,4029349,29.74,92309371,0.57,0.45,16.2600528390557,66.5427927447148,1.56406375435584,0.966912689839602,02,食品類,41121126,38792248,6,2224408,2699358,3545195
1201,-32720,190397,172930,10.1,5060629,0.38,0.34,11.22,50.0045,1.38,0.9,1201,味全,2922260,2710377,7.82,239500,210753,-48906
1203,42495,42342,282101,-84.99,2197164,0.19,1.36,19.61,80.5563,2.21,1.42,1203,味王,476455,990713,-51.91,28854,255550,30487
1210,85897,240699,452518,-46.81,4711123,0.55,1.09,22.37,69.0634,1.54,0.95,1210,大成,5222159,4986738,4.72,164831,492884,114712
1213,2294,4107,4207,-2.38,514751,0.08,0.08,11.68,80.0434,2.56,2.33,1213,大飲,167646,154392,8.58,7111,3715,-343
1215,-12017,87666,135950,-35.52,2320268,0.38,0.59,14.95,68.4111,2.09,1,1215,卜蜂,3290206,3182338,3.39,108736,194485,832
1216,1672565,3090867,2069619,49.34,38974002,0.79,0.55,17.19,64.3624,0.8,0.49,1216,統一,10791722,10232314,5.47,290682,504557,2970307
1217,87972,23748,86232,-72.46,4476893,0.05,0.19,10.35,57.4844,1.73,1.13,1217,愛之味,964838,954385,1.1,20592,10225,13110
1218,-19545,59561,45333,31.39,3202434,0.19,0.15,11.97,49.244,2.13,1.33,1218,泰山,1640959,1676758,-2.14,16606,65311,43048
1219,26589,30545,56511,-45.95,2743080,0.11,0.21,13.34,69.0936,5.24,3.06,1219,福壽,2095268,2248712,-6.82,35400,48651,7141
1220,-28769,4116,-29686,,1770779,0.02,-0.17,8.59,70.0493,2.47,1.74,1220,台榮,509804,470048,8.46,5009,-3425,-1314
1225,-22586,38237,31669,20.74,1627000,0.24,0.19,12.65,48.6835,2.63,1.58,1225,福懋油,1975040,1784209,10.7,44465,67996,708
1227,-77826,627577,344444,82.2,3225230,1.96,1.08,20.08,81.0876,2.78,1.79,1227,佳格,2896165,2534575,14.27,717390,549262,59268
1229,13867,200189,31781,529.9,8144792,0.25,0.04,20.13,76.3563,1.3,0.85,1229,聯華,781409,732133,6.73,72974,25154,143870
1231,13264,74024,18054,310.01,1154190,0.64,0.16,15.64,56.2563,2.25,1.15,1231,聯華食,1137677,1013164,12.29,86249,10637,5699
1232,54305,154234,164502,-6.24,1599749,0.96,1.03,18.33,79.259,3.27,1.58,1232,大統益,3583239,2950428,21.45,163341,164454,21418
1233,5000,86788,55557,56.21,905919,0.96,0.62,15.52,84.8345,2.77,1.92,1233,天仁,490110,448942,9.17,75007,60357,26975
1234,47192,62974,57968,8.64,5358281,0.12,0.11,17.97,87.5486,3.31,2.63,1234,黑松,973865,751759,29.54,26310,21776,46864
1235,-5196,557,-7963,,529445,0.01,-0.16,17,75.2079,2.85,2.36,1235,興泰,97180,94422,2.92,-926,-4487,1897
1236,17687,85981,54041,59.1,852312,1.01,0.63,15.83,67.3477,1.58,1.1,1236,宏亞,621917,476807,30.43,108976,53860,-731
1702,35938,123146,3581,+++++,2941330,0.51,0.01,12.26,53.7841,1.05,0.65,1702,南僑,483207,399034,21.09,13301,-32357,110153
03,107552,32629215,-528765,,277104339,1.18,-0.02,31.4682203875559,69.4985890212531,2.64650928431549,2.05716380233886,03,塑膠類,204131865,126644055,61.19,18863669,-784229,16293916
1301,1631521,8191475,2915089,181,61209046,1.34,0.51,39.15,73.8818,3.29,2.79,1301,臺塑,46215179,31426476,47.06,4286852,1453027,4792910
1303,-4404766,9006485,-3471940,,78522986,1.15,-0.46,33.21,68.1106,2.94,2.27,1303,南亞,51364327,30431093,68.79,5575351,261530,4579325
1304,208136,509737,335692,51.85,7714032,0.7,0.46,18.16,81.1813,3.06,2.38,1304,臺聚,2899709,2196319,32.03,457841,231028,169890
1305,173879,79332,269380,-70.55,4248035,0.19,0.63,11.78,54.9887,1.65,1.22,1305,華夏,2069808,1525072,35.72,48750,124433,42173
1307,237348,305554,288137,6.04,2971094,1.03,1.1,17.95,64.4638,1.1,0.64,1307,三芳,1381109,1253218,10.21,68953,45143,231272
1308,74250,245915,198361,23.97,2609316,0.94,0.76,25.81,85.8738,4.28,3.48,1308,亞聚,1483878,1006495,47.43,294262,167133,10367
1309,159962,122675,145077,-15.44,2786155,0.44,0.52,12.26,45.6885,3.73,2.28,1309,臺達化,2361563,1518671,55.5,103392,18597,30437
1310,-23250,-5530,360566,,5803403,-0.01,0.71,13.33,75.0486,1.32,0.79,1310,台苯,3159123,2345126,34.71,-33338,387844,12180
1312,442416,390908,681753,-42.66,9266203,0.43,0.97,13,68.3345,1.12,0.66,1312,國喬,4120554,1986650,107.41,149897,262841,247419
1313,175651,836614,133748,525.52,10087818,0.88,0.16,18.21,85.0068,2.91,1.65,1313,聯成,2000292,1060724,88.58,151191,-993,719899
1314,-36710,738233,-314225,,17949630,0.41,-0.18,12.77,52.843,2.44,1.41,1314,中石化,9254584,3797952,143.67,1062848,-277515,-147951
1315,15868,12165,31766,-61.7,2200000,0.06,0.15,28.38,80.2576,7.09,5.92,1315,達新,471753,503957,-6.39,-10,21320,8832
1316,7398,-9871,12311,,651661,-0.15,0.19,12.54,89.1668,5.49,4.33,1316,上曜,50668,52288,-3.1,-7504,-5094,-2444
1319,90763,462285,335823,37.66,4650495,1.03,0.77,23.64,67.9823,1.33,1,1319,東陽,2260749,1852916,22.01,307382,302766,219021
