year&season,公司,期末股本,每股淨值,流動比率,淨值佔總資產,營業利益,營業外,營業收入,稅後純益,速動比率
200001, 1306 合發興業  ,360000,15.9,0.93,34.3,40092,-10260,377977,24507,0.38
200002,1306,432000.0,14.2133,0.99,34.355,96149.0,-19918.0,858772,69705,0.48
200004,1306,432000,14.0893,0.99,35.1061,136108,-69638,1584094,49250,0.51
200101,1306,432000,14.5099,1.01,36.0689,31366,-5554,348997,17453,0.53
200102,1306,483840,13.4177,1.07,35.8879,91126,-18439,817733,51706,0.6
200103,1306,483840,13.6489,1.14,37.0525,127036,-28557,1258515,68836,0.61
200104,1306,483840,14.2383,1.17,38.7132,151717,-35107,1673557,80586,0.62
200201,1306,483840,14.5572,1.28,40.3143,9030,205,345536,15431,0.68
200202,1306.0,556416,12.9737,1.26,40.0156,43149.0,-2449.0,838097.0,34455,0.72
200203,1306.0,556416.0,13.3432,1.38,41.3445,73285.0,-4602.0,1252345.0,55016,0.78
200204,1306.0,556416,13.6774,1.09,40.7775,101225.0,-11448.0,1634298.0,73612,0.53
200301,1306.0,556416,13.4018,0.91,38.6835,11556.0,-2413.0,360519.0,14658,0.4
200302,1306.0,623186,12.075,1.02,37.6713,24883.0,-5562.0,765243.0,23091,0.49
200303,1306.0,623186,12.0799,1.07,36.7915,30251.0,-7489.0,1113572.0,23673,0.53
200304,1306.0,623186,12.2574,1.09,37.5331,45360.0,-13665.0,1491864.0,30562,0.54
200401,1306.0,623186,12.3143,1.03,35.8184,9817.0,-3796.0,486888.0,3820,0.5
200402,1306.0,623186,12.3417,1.16,30.7843,13446.0,-9895.0,991192.0,5796,0.51
200403,1306.0,623186,12.2968,1.12,31.1654,8042.0,-12376.0,1457716.0,3002,0.49
200404,1306.0,623186,12.43,1.16,31.9317,18570.0,-23818.0,1901739.0,2107,0.47
200501,1306.0,623186,12.31,1.07,32.1263,-13956.0,-9975.0,359614.0,-23931,0.39
