year&season,公司,期末股本,每股淨值,流動比率,淨值佔總資產,營業利益,營業外,營業收入,稅後純益,速動比率
200002,9936.0,1651530.0,23.2638,1.37,69.4098,39195.0,91936.0,2435100.0,100221.0,0.85
200003,9936.0,1651530.0,23.038,1.28,66.0708,9421.0,29375.0,2678133.0,17401.0,0.63
200004,9936.0,1651530.0,22.7936,1.19,63.8606,-24348.0,55385.0,3981386.0,14051.0,0.6
200101,9936.0,1627320.0,24.1842,1.24,66.564,76241.0,51781.0,2210727.0,114504.0,0.87
200102,9936.0,1627320.0,24.0849,1.37,69.7207,-6951.0,23403.0,2578440.0,15814.0,0.65
200103,9936.0,1627320.0,23.3099,1.28,66.9705,-63152.0,-81110.0,2835567.0,-128712.0,0.38
200104,9936.0,1627320.0,18.025,1.1,57.0047,-275142.0,-852126.0,4318871.0,-992478.0,0.66
200201,9936.0,1627320.0,19.0181,1.09,55.6034,143417.0,56891.0,2366838.0,160992.0,0.86
200202,9936.0,1627320.0,18.2224,0.97,66.0505,83261.0,-38409.0,3131250.0,69671.0,0.45
200203,9936.0,1627320.0,17.2076,0.99,65.2636,-7898.0,-130521.0,3236644.0,-127953.0,0.3
200204,9936.0,1627320.0,12.9393,1.17,53.1524,-36866.0,-654860.0,3947867.0,-783662.0,0.64
200301,9936.0,1627320.0,13.7158,1.0,49.4453,43901.0,92751.0,1752397.0,125423.0,0.8
200302,9936.0,1627320.0,11.8001,0.75,54.2916,25083.0,-196518.0,2625218.0,-182809.0,0.57
200303,9936.0,1627320.0,10.6781,0.65,53.6004,-33168.0,-299915.0,2788847.0,-345261.0,0.36
200304,9936.0,1301856.0,11.4619,0.67,44.3031,-99285.0,-490188.0,3361261.0,-601785.0,0.42
200401,9936.0,1301856.0,11.5083,0.68,44.8619,21797.0,-1235.0,1101307.0,20562.0,0.48
200402,9936.0,1301856.0,10.3333,0.65,45.582,23142.0,-169878.0,1826352.0,-146736.0,0.35
200403,9936.0,1301856.0,9.8904,0.56,45.8255,-17276.0,-188395.0,2062670.0,-205671.0,0.19
200404,9936.0,1301856.0,6.6042,0.48,34.7587,-56804.0,-487949.0,2515400.0,-601170.0,0.22
