stock,93年1-9月,稅後純益,93年1-9月,增減(%),期末股本,稅後純益,93年1-9月,每股淨值,淨值佔總資產,流動比率,速動比率,公司,,營業收入,93年1-9月,增減(%),營業利益,93年1-9月,營業外
1432,-12769,-361182,-91667,,1448125,-2.49,-0.63,1.61,7.2687,0.46,0.01,1432,大魯閣,8571,7143,19.99,-10059,-14981,-90385
1434,957117,2113116,1619339,30.49,16516320,1.28,1,14.01,62.4027,2.77,1.5,1434,福懋,19326365,17585086,9.9,609572,707765,1887842
1438,-588,-32998,-42730,,1024115,-0.32,-0.42,2.62,23.8955,0.35,0.05,1438,裕豐,119426,87093,37.12,-13783,-17154,-19215
1439,10756,-9911,9035,,920000,-0.11,0.09,14.67,66.4398,2.17,1.54,1439,中和,786399,837373,-6.09,-12573,4702,885
1440,999832,342809,1096537,-68.74,14935240,0.23,0.73,14.29,75.3428,2.65,0.53,1440,南紡,10949982,11525839,-5,-186590,145990,549417
1441,6197,-27104,13823,,1079004,-0.25,0.13,6.76,32.1048,0.76,0.28,1441,大東,941962,1123617,-16.17,-23882,6469,12696
1442,-17728,948,-30964,,2197053,<<<<<,-0.14,5.58,56.273,2.15,0.03,1442,名軒,94996,66141,43.63,8547,-13236,-7174
1443,-88205,-123947,-80569,,3010900,-0.41,-0.27,8.63,49.2812,0.89,0.25,1443,立益,595824,710669,-16.16,-64126,7636,-59821
1444,89426,-217061,562,,7314000,-0.3,<<<<<,9.88,64.0559,1.34,0.4,1444,力麗,5616029,6218050,-9.68,-311966,-30864,89533
1445,-47983,-52850,-28418,,1795510,-0.29,-0.16,11.09,72.2122,4.11,2.22,1445,大宇,1636803,1835299,-10.82,-25755,19413,-26584
1446,-2631,-408586,35179,,2238702,-1.83,0.16,10.11,65.5376,1.03,0.36,1446,宏和,1201226,2357878,-49.05,-35984,41211,-371566
1447,58823,217687,345500,-36.99,5706875,0.38,0.61,12.4,57.4397,1.22,0.51,1447,力鵬,10319556,7214459,43.04,115481,342677,57706
1449,-377838,-946907,-313847,,4477419,-2.11,-0.47,10.94,43.0039,1.7,0.72,1449,佳和,3284544,3899203,-15.76,-230650,119485,-725865
1451,799629,920606,1299881,-29.18,5983691,1.54,2.17,16.92,74.0677,1.62,0.56,1451,年興,7737384,4312889,79.4,206241,681072,879612
1452,6329,-55667,36228,,1581167,-0.35,0.2,12.21,91.8414,7.17,3.29,1452,宏益,1481980,1539196,-3.72,6863,37948,-50790
1454,-16705,-35920,10379,,1541397,-0.23,0.07,11.31,71.0944,1.81,0.82,1454,台富,1763090,1954068,-9.77,-11518,35468,-27294
1455,60608,14344,378554,-96.21,4720904,0.03,0.86,12.28,60.4826,1.27,0.5,1455,集盛,6775811,6192671,9.42,13210,364208,23423
1456,-38078,-203282,-173277,,2236560,-0.91,-0.6,5.88,23.5105,0.83,0.24,1456,怡華,2298026,2664755,-13.76,-79608,-131249,-120225
1457,-110660,2008,11744,-82.9,3653200,<<<<<,0.03,10.05,53.3865,0.66,0.34,1457,宜進,2865384,3513315,-18.44,-16945,140425,-79664
1459,190173,-154026,300107,,3705340,-0.42,0.82,11.61,63.1411,0.9,0.5,1459,聯發,2122937,2631653,-19.33,-139010,96934,17984
1460,75723,12805,210256,-93.91,4907020,0.03,0.44,11.31,67.1782,1.98,0.42,1460,宏遠,4059188,5108747,-20.54,85419,134533,-72614
1463,83818,13758,101671,-86.47,1937898,0.07,0.51,10.66,89.0949,3.63,2.92,1463,強盛,644616,651951,-1.13,1515,17853,12007
1464,93985,-84488,100819,,2221374,-0.38,0.42,10.91,73.8869,1.79,0.76,1464,得力,1305188,1814687,-28.08,-96034,30482,15483
1465,14101,53296,10475,408.79,863394,0.62,0.12,17.46,86.2771,3.99,2.46,1465,偉全,1132071,954159,18.65,4160,-3626,51521
1466,-50253,-126076,90333,,715978,-1.76,1.26,6.56,22.6265,0.7,0.23,1466,聚隆,2581417,2161040,19.45,37269,147080,-152071
1467,68011,83523,167071,-50.01,1439510,0.58,1.22,12.87,48.3498,1.35,0.86,1467,南緯,2301883,2010885,14.47,156473,139281,-20031
1468,-2503,-14938,-43997,,1604053,-0.09,-0.27,11.56,68.2803,1.53,0.49,1468,昶和,985353,859256,14.68,-27784,-38862,15312
1469,-51113,-48316,-47209,,1246000,-0.39,-0.38,13.25,75.0414,1.19,0.67,1469,理隆,597647,557306,7.24,-3732,9255,-42702
1470,2258,-2956,-40376,,857670,-0.03,-0.47,9.1,87.066,3.81,2.43,1470,大統染,559440,519431,7.7,-9531,-42634,5893
1472,9604,-116716,-27197,,875000,-1.33,-0.31,14.86,84.6607,2.02,0.59,1472,三洋纖,739204,830486,-10.99,-69159,-39301,-47557
1473,417150,397884,443418,-10.27,1252839,3.18,3.59,24.31,63.0803,1.6,0.86,1473,台南,3342530,3119306,7.16,83626,41277,352330
1474,6005,72216,113336,-36.28,1214443,0.59,1.02,12.3,55.7135,2.27,1.17,1474,弘裕,2339554,2575186,-9.15,48370,139751,50642
1475,39884,-126679,-156032,,957197,-1.32,-1.23,7.11,47.4248,0.73,0.27,1475,本盟,511769,523489,-2.24,-79113,-161988,-46361
1476,-49511,193637,172458,12.28,1091793,1.77,1.8,14.67,46.1754,1.08,0.56,1476,儒鴻,4083717,3823309,6.81,347006,288456,-80749
1477,-43605,469241,420234,11.66,1223154,3.84,3.59,16.83,47.899,1.56,0.97,1477,聚陽,7855268,6693449,17.36,642146,601665,-1912
4414,14538,1348,50290,-97.32,1078642,0.01,0.5,11.36,39.4041,1.98,0.42,4414,如興,2469902,2252877,9.63,78244,55919,-61688
05,2351885,10081886,11191965,-9.92,80896018,1.27,1.42,16.4503656135068,55.4500633138554,1.41757194022893,0.842935963743663,05,電機機械類,117727682,113814434,3.44,8786394,11099604,3356196
1503,-2420,524031,396924,32.02,5209722,1.01,0.76,19.42,59.0478,1.58,1.11,1503,士電,10131148,9598210,5.55,481381,471872,106882
1504,-110423,1468744,696563,110.86,19177609,0.77,0.35,16.99,57.7474,1.27,0.68,1504,東元,20305733,20482380,-0.86,501952,806986,990241
1506,-47689,7195,7453,-3.46,1022516,0.07,0.07,10.97,42.7398,0.65,0.29,1506,正道,620532,615590,0.8,17022,47889,11836
1507,268386,462255,367385,25.82,4108200,1.13,0.89,18.92,76.1613,2.55,1.78,1507,永大,2627669,2255150,16.52,147636,102862,335462
1512,72049,59995,139268,-56.92,1765073,0.34,0.79,12.25,45.5828,1.56,0.59,1512,瑞利,2690762,2949639,-8.78,-3885,112463,92266
1513,70003,766002,735115,4.2,4800000,1.6,1.46,15.39,48.3324,1.73,0.49,1513,中興電,7595357,5848709,29.86,930977,838705,63488
1514,14690,23878,72111,-66.89,2010670,0.12,0.36,12.83,58.5344,1.73,1.04,1514,亞力,2253744,2077605,8.48,34431,34063,-10553
1515,-120053,-111032,96048,,2522103,-0.44,0.38,11.73,42.3428,0.96,0.78,1515,力山,3053578,3705674,-17.6,-24166,233459,-81740
1516,38140,2818,21152,-86.68,923501,0.03,0.23,8.41,70.369,0.79,0.23,1516,川飛,200879,228239,-11.99,-19087,-17657,23409
1517,164501,14038,239831,-94.15,2368240,0.06,1.04,10.79,82.8503,3.91,3.21,1517,利奇,1206523,1269866,-4.99,69570,116202,-15807
1519,-7508,90092,-95598,,2059024,0.44,-0.44,10.77,43.149,1.16,0.45,1519,華城,3014589,1439839,109.37,102168,-105646,6369
1520,1085246,1645626,2515637,-34.58,7191135,2.29,3.83,16.74,73.4127,1.98,1.58,1520,復盛,7883563,8081117,-2.44,1380733,1834348,571491
1521,24483,186727,242413,-22.97,762300,2.45,3.18,16.96,47.6816,1.16,0.72,1521,大億,2927894,2911676,0.56,166487,220970,33331
1522,-119578,-208016,423099,,2426110,-0.86,1.95,16.09,35.7424,1.34,0.9,1522,堤維西,4722803,4962985,-4.84,122196,625994,-354667
1523,290926,232738,431486,-46.06,1530915,1.52,2.9,18.19,53.545,1.04,0.72,1523,開億,3758843,3513705,6.98,78462,186534,185888
1524,13895,100662,175268,-42.57,1406541,0.72,1.35,13.37,46.4334,1.28,0.66,1524,耿鼎,1964704,1792007,9.64,101526,208205,40882
1525,43073,80904,129283,-37.42,553091,1.46,2.57,24.56,70.2172,2.06,1.36,1525,江申,1232643,1159932,6.27,54950,113210,39954
1526,-44266,-126233,-53878,,787971,-1.6,-0.68,5.58,42.38,0.74,0.24,1526,日馳,304135,431453,-29.51,-56448,-17048,-65176
1527,14861,803670,730288,10.05,1524951,5.27,4.94,21.14,48.5814,1.31,1.08,1527,鑽全,3248779,2627011,23.67,960786,938149,85325
1528,-42322,68257,32396,110.7,762000,0.9,0.44,14.15,43.0254,1.28,0.7,1528,恩德,2036457,2047157,-0.52,91812,92875,-2776
1529,-6285,3703,-15459,,861561,0.04,-0.21,10.61,31.7614,1.18,0.15,1529,樂士,1418598,1096945,29.32,29718,-22642,-16775
1530,40550,243308,200711,21.22,585319,4.16,3.8,17.36,42.302,1.29,0.71,1530,亞崴,2021958,1465905,37.93,278872,214765,30704
1531,208756,393228,388663,1.17,1460443,2.69,2.8,19.81,63.0406,2.1,1.57,1531,高林股,2802711,2399775,16.79,306925,300356,211964
1532,193912,315765,709074,-55.47,1933922,1.63,4.3,21.32,53.1467,1.5,0.7,1532,勤美,4381466,6053882,-27.63,-6985,660199,312497
1533,-51862,71156,90538,-21.41,961185,0.74,0.94,16.95,48.5648,0.95,0.49,1533,車王電,1462199,1270395,15.1,135688,163826,-39472
1535,18688,90878,38628,135.26,901474,1.01,0.43,12.19,38.9929,1.47,1.27,1535,中宇,1452212,1058665,37.17,91619,26168,6267
1536,-50135,184315,88466,108.35,859863,2.14,1.4,14.89,41.0553,1.08,0.78,1536,和大,1492645,1078339,38.42,285033,157690,-21036
1537,21474,18957,40765,-53.5,660000,0.29,0.63,15.99,71.9079,1.92,1.24,1537,廣隆,851585,1008629,-15.57,29914,29239,-6433
1538,-31688,347051,46782,641.85,1151277,3.01,0.41,17.26,45.5447,1.02,0.9,1538,正峰工,4879001,4654709,4.82,293998,157197,131633
1539,-24120,-160687,21847,,648000,-2.48,0.34,11.52,45.0979,1.21,0.4,1539,巨庭,1232540,1365070,-9.71,-30329,58577,-145704
1540,-7854,87551,64141,36.5,619374,1.41,1.04,14.28,54.4795,2.2,0.75,1540,喬福,973855,786980,23.75,144197,93776,-19000
1541,10677,-5038,63267,,682778,-0.07,0.93,11.02,44.8165,2.61,2.05,1541,錩泰,1255404,1613770,-22.21,-3880,74086,11270
1560,-5419,197962,225635,-12.26,984640,2.01,3.34,29.16,52.4338,0.85,0.4,1560,中砂,1368768,1463276,-6.46,159838,270599,47154
4526,47169,431416,400978,7.59,1186516,3.64,4.04,19.2,55.3431,1.71,0.99,4526,東台,3063032,3162434,-3.14,354366,458833,156691
4532,378688,573747,511806,12.1,3074779,1.87,1.96,16.38,73.102,1.89,1.22,4532,瑞智,2202950,2623447,-16.03,102156,236190,557894
6605,3340,1196223,1013879,17.98,1413215,8.46,7.63,33.83,57.25,1.5,1.06,6605,帝寶,5088423,4714269,7.94,1476761,1376310,82437
06,5850427,1924337,11126540,-82.7,74400479,0.27,1.57,14.4867963563618,63.0302607812694,1.38872682282755,0.775681723931019,06,電器電纜類,82632656,73178314,12.92,3090832,5482977,-725758
1601,-28988,-458810,-20349,,1378080,-3.33,-0.15,9.5699,21.7415,0.57,0.19,1601,台光,1744200,1901093,-8.25,-82937,12719,-370373
1603,-51291,42629,-5386,,3423000,0.12,-0.02,11.5,44.218,0.7,0.43,1603,華電,2232762,2238425,-0.25,175943,66405,-136706
1605,5466929,913362,9027792,-89.88,33109133,0.28,2.93,16.38,77.1524,1.63,0.74,1605,華新,29285970,26789450,9.32,1153517,3560863,-240155
1606,-37944,212280,100930,110.32,7035743,0.3,0.15,10.75,37.7052,1.33,0.7,1606,歌林,10218004,6437647,58.72,353585,149442,-120753
1608,89710,-89610,277132,,6327735,-0.14,0.44,12.52,83.4909,4.79,3.01,1608,華榮,6306513,5623418,12.15,241628,202085,-271736
1609,224030,293908,396332,-25.84,5081423,0.58,0.8,14.34,59.6183,2.12,1.06,1609,大亞,5502717,4818750,14.19,137468,216866,186524
1611,32809,103561,100009,3.55,3601108,0.29,0.28,13.24,82.197,3.54,2.78,1611,中電,2196263,2330409,-5.76,113744,99281,1344
1612,52826,357636,232499,53.82,3298631,1.08,0.7,13.56,82.4921,3.05,1.84,1612,宏泰,4264574,3407619,25.15,364650,256709,109679
1613,72152,-47060,113640,,2474399,-0.19,0.46,5.11,17.017,0.26,0.14,1613,台一,2786930,2277966,22.34,-52693,-250583,5996
1614,146247,503399,444620,13.22,3166040,1.59,1.4,17.31,71.3332,3.42,2.96,1614,三洋電,7285799,7013636,3.88,384858,397010,218461
1615,-79507,-54420,49732,,968500,-0.56,0.56,10.7,50.0786,1.21,0.46,1615,大山,1748192,1739912,0.48,59777,173903,-97883
1616,15699,98127,99350,-1.23,1319551,0.74,0.81,15.26,53.5751,1.53,0.72,1616,億泰,2788399,2310235,20.7,138682,119901,-9737
1617,-18092,9453,93526,-89.89,1134818,0.08,0.84,13.78,41.37,1.64,1.39,1617,榮星,3764239,3613220,4.18,16555,149510,16254
1618,-34153,39882,216713,-81.6,2082318,0.19,1.16,16.14,57.5458,1.12,0.45,1618,合機,2508094,2676534,-6.29,86055,328866,-16673
07,4229811,11570296,12864792,-10.06,95894623,1.28,1.43,19.1090433954568,70.9962307468554,2.08023423835493,1.420051680304,07,化學生技醫療類,109855324,102754963,6.91,9138711,11254639,5555792
1701,629093,-1483,840504,,2980811,(<<<<<),3.1,13.76,72.4501,1.36,1.06,1701,中化,1749605,1914698,-8.62,243724,239412,-144942
1702,165805,-47295,84350,,2941330,-0.16,0.29,10.87,49.7486,1.37,0.8,1702,南僑,1161870,1080336,7.55,-40600,-80558,-6695
1704,359153,1491346,627705,137.59,4931675,3.02,1.27,18.23,56.9883,1.33,0.65,1704,榮化,8839801,7357785,20.14,548071,449416,1402000
1707,8554,73326,45918,59.69,1334350,0.55,0.35,11.93,71.1941,4.73,3.75,1707,葡萄王,736618,713548,3.23,74927,48148,26026
1708,46602,133378,82277,62.11,2104529,0.63,0.39,13.77,80.5593,1.71,1.14,1708,東碱,1184932,962791,23.07,123694,43320,14779
1709,-18980,175737,68328,157.2,2313966,0.76,0.31,13.55,78.5455,2.88,1.17,1709,和益,3589958,3103610,15.67,203149,105443,24544
1710,205537,1698960,1871548,-9.22,7465544,2.28,3.04,15.82,91.5139,4.03,3.33,1710,東聯,8238127,7622440,8.08,2090409,2222420,86294
1711,56930,75935,344798,-77.98,3757950,0.2,0.92,13.42,76.9036,1.95,0.85,1711,永光,3323402,3249976,2.26,57227,277268,20518
1712,175499,37434,267076,-85.98,3644184,0.1,0.73,12.18,58.6449,1.32,0.5,1712,興農,6728913,6682740,0.69,18429,113961,19005
1713,83504,36998,123053,-69.93,1509517,0.25,0.82,13.99,90.4164,13.68,9.45,1713,國化,569974,641082,-11.09,53689,63994,-17326
1714,167831,-281889,119905,,6180734,-0.46,0.19,10.97,55.246,1.25,0.89,1714,和桐,2848136,1121751,153.9,-31330,-37739,-270271
1715,69464,226186,171987,31.51,2994094,0.76,0.56,15.93,61.3821,0.92,0.63,1715,亞化,3716382,3216091,15.56,164494,146066,75681
1716,41331,296773,398684,-25.56,2537362,1.17,1.65,19.49,86.1442,3.6,2.34,1716,永信,2259388,2039068,10.8,437026,483383,27868
1717,381363,1011863,924275,9.48,6420335,1.58,1.58,16.98,56.6758,2,1.2,1717,長興,11760795,11709235,0.44,412580,715230,775771
1718,-87362,330998,1459221,-77.32,14641000,0.23,1.21,13.05,68.7077,1.55,1.04,1718,中纖,10370048,10800487,-3.99,794444,1873991,-148693
1720,-54717,217486,171543,26.78,1386759,1.57,1.39,15.46,69.8627,3.53,2.93,1720,生達,1211648,1054332,14.92,315841,246809,-25078
1721,11695,12814,-2939,,959345,0.13,-0.03,6.79,53.531,1.12,0.63,1721,三晃,649803,716839,-9.35,-42784,-14634,55598
1722,1318367,2643725,1505190,75.64,9800000,2.7,1.54,50.73,83.2068,7.37,5.75,1722,台肥,7271745,6689816,8.7,414315,502290,2714886
1723,162411,779046,825820,-5.66,2034734,3.83,4.19,16.94,75.0995,2.08,1.7,1723,中碳,3152084,2996200,5.2,915654,898998,100177
1724,-38039,95268,20742,359.3,1765446,0.54,0.12,8.29,64.5792,2.18,1.63,1724,台硝,1269028,1321587,-3.98,144647,90106,-3791
1725,19569,150252,129348,16.16,863794,1.74,1.77,12.59,33.5458,1.23,0.97,1725,元禎,8097178,8574776,-5.57,111017,199963,39156
1726,41375,517451,553748,-6.55,1599989,3.23,3.46,28.33,80.7415,3.72,2.63,1726,永記,4106444,4166512,-1.44,572845,632530,140477
1727,-6221,43223,38081,13.5,620000,0.7,0.67,12.49,68.8281,1.66,1.15,1727,中華化,828392,723334,14.52,59461,58522,-7338
1729,-31429,466458,484626,-3.75,1734467,2.69,2.84,15.51,75.429,2.37,2.03,1729,必翔,1588037,1577864,0.64,547606,529055,6198
1730,3007,42151,25229,67.07,534812,0.79,0.47,11.94,74.422,2.03,1.51,1730,花仙子,662026,477728,38.58,46977,29022,4609
1731,-9932,37806,32938,14.78,1007935,0.38,0.34,13.73,46.5242,1.72,1.56,1731,美吾華,3466492,2867178,20.9,9099,42401,40576
1732,375,-3827,-9692,,424439,-0.09,-0.23,10.28,82.5187,4.62,3.48,1732,毛寶,356825,351946,1.39,-7458,-13275,2928
1733,31983,102512,142216,-27.92,717680,1.43,1.98,11.97,80.2177,3.08,1.97,1733,五鼎,590569,465105,26.98,65724,114479,36979
1734,-15467,129805,88676,46.38,881280,1.47,1.08,14.81,58.225,1.16,0.68,1734,杏輝,950249,811660,17.07,114404,115915,30236
1735,70056,30825,101064,-69.5,797000,0.39,1.39,12.89,61.0581,1.76,1.19,1735,日勝化,1192839,1170101,1.94,25203,56442,21158
1736,324442,708900,383317,84.94,1264500,5.61,3.65,24.41,48.1588,1.22,0.82,1736,喬山,3962599,2699182,46.81,134126,72363,631446
