stock,稅後純益,103年1-3月,增減,期末股本,稅後純益,103年1-3月,每股淨值,淨值佔總資產,流動比率,速動比率,稅前純益,103年1-3月,增減,公司,,營業收入,103年1-3月,增減,營業利益,103年1-3月,營業外,103年1-3月
1589,233429,208312,12.06,1057929,2.22,2.06,77.35,71.7684435413073,3.58836681678242,2.63414923009102,310900,267465,16.24,1589,F-永冠,1862957,1636341,13.85,317174,294231,-6274,-26766
1590,246868,381495,-35.29,1705000,1.45,2.24,58.97,51.1081702020104,1.14718130030181,0.817154893730977,366869,540093,-32.07,1590,F-亞德,1867192,1831620,1.94,414086,558431,-47217,-18338
1592,47914,43048,11.3,1004333,0.48,0.48,30.28,48.6162150132901,1.35213161161302,0.590452717583414,77997,82077,-4.97,1592,F-英瑞,1316321,1225609,7.4,88172,100141,-10175,-18064
2049,515490,534238,-3.51,2614354,1.97,2.04,50.87,43.1909224184304,1.26539209429674,0.754995580202987,555403,640663,-13.31,2049,上銀,3637671,3011970,20.77,686590,582803,-131187,57860
2228,140323,127688,9.9,717050,1.96,1.78,37.29,76.6079260694268,3.13909065197189,2.10986427223875,179602,166691,7.75,2228,劍麟,940162,881946,6.6,155630,141697,23972,24994
2231,257841,141917,81.68,724166,3.56,2.01,30.58,80.5165560939681,3.6863353845457,2.75132635687801,292051,166675,75.22,2231,為升,659764,443106,48.9,296819,153537,-4768,13138
2371,-472850,685578,,23395367,-0.21,0.3,14.78,15.9016553495632,0.895868225981827,0.645936815556639,-1592779,927011,,2371,大同,25056066,29466131,-14.97,-1884271,1557694,291492,-630683
3167,56279,53642,4.92,727078,0.77,0.74,20.99,46.9664586852356,2.24686770404234,1.71437779869371,45372,75721,-40.08,3167,大量,484371,474996,1.97,35282,67662,10090,8059
4526,15165,140744,-89.23,2510299,0.06,0.61,23.02,40.9414560593934,1.56069886786241,0.786104065160186,17573,218176,-91.95,4526,東台,1817664,1833423,-0.86,79781,120083,-62208,98093
4532,238521,266087,-10.36,4684044,0.51,0.57,17.45,37.1642053726413,1.56302883472898,1.2339273364954,413117,466524,-11.45,4532,瑞智,4237391,5105461,-17,374491,430781,38626,35743
5288,109867,84050,30.72,645102,1.71,1.48,34.85,77.7353349420823,3.68544720038226,2.89627209938752,142254,112636,26.3,5288,F-豐祥,987902,901630,9.57,134721,100573,7533,12063
6605,289259,432632,-33.14,1658164,1.74,2.61,64.03,44.0932095597964,1.06780269353502,0.619438936163036,339187,538021,-36.96,6605,帝寶,3528366,3672960,-3.94,473789,499476,-134602,38545
8222,13989,4909,184.97,681869,0.21,0.08,12.5,58.989024985377,2.10220692290863,0.890180037719024,14962,6613,126.25,8222,寶一,206461,181906,13.5,19067,4406,-4105,2207
8374,-39299,-13431,,876085,-0.45,-0.15,16.79,32.5981291757096,1.2962419175626,0.765822957977544,-46975,-28939,,8374,羅昇,952165,842221,13.05,-35166,-6444,-11809,-22495
8996,35391,49295,-28.21,812583,0.44,0.61,22.3,63.3702349066038,2.30137633863679,1.4874388494501,40391,59930,-32.6,8996,高力,551191,553507,-0.42,57410,59158,-17019,772
06,67490,-341029,,78157790,0.09,0.13,15.95,52.665049333456,1.81570503594202,1.08010205891213,244252,-412522,,06,電器電纜類,64641486,68836533,-6.09,-310955,162376,555207,-574898
1603,111861,33774,231.2,3423000,0.39,0.12,19.77,66.9635400808363,1.58372822135963,1.08182713171131,114352,44244,158.46,1603,華電,624407,709783,-12.03,9293,54218,105059,-9974
1604,148619,161876,-8.19,5250000,0.29,0.31,15.39,65.0585820532639,2.04648757210164,1.03675623674586,158984,164362,-3.27,1604,聲寶,2388287,2543884,-6.12,69307,26884,89677,137478
1605,-196271,-177084,,35760002,-0.06,-0.05,17.55,57.5331322023791,2.28761666962623,1.24979936073437,-107999,-211979,,1605,華新,36241151,37069680,-2.24,55946,178374,-163945,-390353
1608,-18474,-4429,,6327735,-0.04,-0.01,17.56,55.5333128088322,1.74259891926425,0.789466517788534,-123911,-34365,,1608,華榮,2206348,2494882,-11.57,-150170,-36081,26259,1716
1609,-84867,-49120,,5721808,-0.15,-0.09,12.72,37.9949200593606,1.79184208328783,1.29470120827097,-136032,-52892,,1609,大亞,3712011,3741337,-0.78,-158010,-63143,21978,10251
1611,-44495,2463,,3984392,-0.11,0.01,13.13,64.6864096630523,0.922608623198958,0.574289024885005,-40713,8258,,1611,中電,710878,749942,-5.21,44139,45259,-84852,-37001
1612,24285,92296,-73.69,3241511,0.07,0.28,15.2,88.0464093489318,4.85196334141565,3.27583143512154,23629,101377,-76.69,1612,宏泰,811506,1157110,-29.87,-23156,22682,46785,78695
1613,-209485,-97983,,2275280,-0.92,-0.43,9.14,11.3621147497409,1.12185353916246,0.624420536857461,-219478,-115767,,1613,台一,7890405,10311508,-23.48,-69268,47995,-150210,-163762
1614,7401,6222,18.95,2691134,0.03,0.02,19.47,74.8049520647797,2.42676550371028,0.992968075975425,11675,7533,54.98,1614,三洋電,1080798,1038262,4.1,4824,11444,6851,-3911
1615,38,36131,-99.89,1118618,<<<<<,0.32,13.24,66.7190384133027,1.27806741490722,0.767323030526872,46,39443,-99.88,1615,大山,614192,651927,-5.79,6234,-3304,-6188,42747
1616,364360,-102585,,1941485,1.92,-0.54,10.16,47.0262669573383,1.53479894545908,0.71276931615716,561806,-123586,,1616,億泰,936116,1045092,-10.43,-55332,-42303,617138,-81283
1617,1489,21391,-93.04,1442332,0.01,0.15,11.4,49.9451834160772,1.77191370945154,1.51422038242265,3792,23078,-83.57,1617,榮星,749838,856429,-12.45,5579,10034,-1787,13044
1618,-44432,-13544,,2408647,-0.18,-0.06,16.62,93.9542327974035,7.98931458670857,5.24598839055287,-53830,-14992,,1618,合機,419506,607848,-30.99,-52626,-19915,-1204,4923
1626,7220,-236550,,1228846,0.06,1.93,23.93,29.9681542588417,1.15870088689375,0.564324523470641,23165,-259055,,1626,F-艾美,2961223,2823236,4.89,49184,-76395,-26019,-182660
4930,241,-13887,,1343000,<<<<<,-0.05,38.03,37.8098304543401,2.06286194624072,1.82544018771254,28766,11819,143.39,4930,燦星網,3294820,3035613,8.54,-46899,6627,75665,5192
08,-1214255,-1333215,,34476699,0.01,-0.04,18.86,48.2705385212275,1.04335966326269,0.506121113802649,-1316073,-1440827,,08,玻璃陶瓷類,12702975,12904425,-1.56,-1023444,-631486,-292629,-809341
1802,-1204188,-1306719,,23780608,-0.51,-0.55,19.65,45.9077128940769,0.834633295710537,0.386055201148524,-1350186,-1453153,,1802,台玻,8960652,9104030,-1.57,-1093277,-643208,-256909,-809945
1806,-94390,-89064,,4373351,-0.22,-0.2,17,53.5097812916428,1.63143091009148,0.804047391616444,-67598,-64556,,1806,冠軍,1210635,1315692,-7.98,-23398,-34511,-44200,-30045
1809,27993,21179,32.17,1898204,0.15,0.11,19.01,61.7705862323801,4.30654680737705,2.07012850121804,24424,23774,2.73,1809,中釉,670495,771522,-13.09,24545,20433,-121,3341
1810,14428,10297,40.12,3698536,0.04,0.03,15.77,50.7801715023588,1.29250980993086,0.767935502710824,21679,15138,43.21,1810,和成,1377752,1322733,4.16,12381,-10440,9298,25578
1817,41902,31092,34.77,726000,0.58,0.43,19.64,83.4916449518742,4.61206853909241,2.45164768848745,55608,37970,46.45,1817,凱撒衛,483441,390448,23.82,56305,36240,-697,1730
09,825269,-616693,,56416342,0.09,-0.02,18.28,38.2686725801605,1.17678635932858,0.744412531040109,1170445,-814325,,09,造紙類,38935073,37489270,3.86,1326511,296918,-156066,-1111243
1902,40300,-19335,,4020005,0.1,-0.05,14.67,59.8391062744597,2.40001862444092,1.32791543173505,53495,-11857,,1902,台紙,1473765,1510999,-2.46,80893,-41131,-27398,29274
1903,-46874,-119569,,2600391,-0.18,-0.46,15.11,52.9309037292665,0.864059482920661,0.661980848755148,-46874,-119569,,1903,士紙,83066,364313,-77.2,-53446,-44798,6572,-74771
1904,683897,-211145,,11082745,0.62,-0.2,17.9,34.2204870878724,1.03084716634609,0.625159751511941,728837,-495747,,1904,正隆,10732939,9844481,9.02,407043,-157677,321794,-338070
1905,158946,-39597,,12228353,0.13,-0.03,14.18,56.6345644167916,2.39328794025665,1.17369552144718,160944,-36646,,1905,華紙,4968410,5161187,-3.74,186524,-75826,-25580,39180
1906,-21514,121874,,1510000,-0.14,0.82,16.35,60.1934177399396,0.200980724351019,0.198591916171469,-21554,131316,,1906,寶隆,87271,97274,-10.28,-1086,-892,-20468,132208
1907,-166480,-333763,,16603715,-0.1,-0.2,23.44,34.1431875081831,1.1863356462452,0.755670752622765,37921,-247664,,1907,永豐餘,14962191,14076403,6.29,269215,48112,-231294,-295776
1909,176994,-15158,,8371133,0.21,-0.02,17.71,32.3935922152207,0.863579201165807,0.693710366994186,257676,-34158,,1909,榮成,6627431,6434613,3,437368,569130,-179692,-603288
10,6005520,5702331,5.32,282848357,0.13,0.21,17.63,44.4957743071152,1.28322623428178,0.481353707336487,6741937,8007096,-15.8,10,鋼鐵類,178529647,194549762,-8.23,7525114,8250132,-783177,-243036
1532,230009,85983,167.51,3936561,0.58,0.22,31.07,32.3189634344257,1.59428253118245,0.494465254744522,452371,299799,50.89,1532,勤美,4542054,3689232,23.12,465365,372869,-12994,-73070
2002,5526271,3621053,52.62,157731290,0.36,0.23,20.05,45.3956821045711,1.08431562074311,0.348189797893172,6039319,5065084,19.23,2002,中鋼,80803702,92415530,-12.56,6411779,4717624,-372460,347460
2006,402171,430478,-6.58,9982215,0.4,0.43,23.58,62.3965092167987,1.501148354706,0.693145936751919,453214,489791,-7.47,2006,東鋼,8434705,8365359,0.83,395575,373689,57639,116102
2007,-112728,-168080,,6306516,-0.18,-0.27,6.49,29.3404646753539,0.87472166924476,0.300333963583241,-112728,-166097,,2007,燁興,1818319,1367471,32.97,-61198,-122309,-51530,-43788
2008,-47208,-54390,,2754873,-0.17,-0.2,12.99,67.0181095456817,0.956558905583204,0.609873157353445,-47208,-54390,,2008,高興昌,336715,350061,-3.81,-50659,-54567,3451,177
2009,-119949,-38155,,3596222,-0.33,-0.11,10.74,66.2611572674193,1.56275308036786,0.465263841868493,-134567,-42325,,2009,第一銅,949924,981798,-3.25,-82718,-25245,-51849,-17080
2010,106708,92995,14.75,6476554,0.16,0.14,16.16,59.9726058992129,2.31586480836968,1.20141444236665,109496,103556,5.74,2010,春源,4137840,4607667,-10.2,40181,80974,69315,22582
2012,21128,28813,-26.67,2877740,0.08,0.11,13.91,33.350909675613,1.23186692946349,0.591271468278423,40633,74349,-45.35,2012,春雨,2065096,2074625,-0.46,83652,87979,-43019,-13630
2013,31683,68489,-53.74,2000000,0.16,0.35,23.39,32.1949598294471,1.10218562355273,0.931448645068958,33748,78901,-57.23,2013,中鋼構,4153643,4345270,-4.41,25740,67964,8008,10937
2014,-1402544,156182,,14355444,-0.98,0.11,5.29,21.3506151955553,0.684536381169036,0.140602124743609,-1403798,156387,,2014,中鴻,7734996,9989941,-22.57,-1360053,213542,-43745,-57155
2015,473601,375556,26.11,5815994,0.81,0.65,27.96,83.4613610451278,3.79446010096476,1.95503763133329,563161,446414,26.15,2015,豐興,6942698,7379818,-5.92,525275,406861,37886,39553
2017,-67305,-54801,,3848775,-0.18,-0.14,10.02,45.1224893573745,0.971721787041464,0.332961321535282,-54245,-42443,,2017,官田鋼,1378182,1468645,-6.16,-42462,-33931,-11783,-8512
2020,15865,-34962,,2591261,0.06,-0.13,14.24,56.1248111232076,1.42650876061749,0.542965513086821,18131,-14794,,2020,美亞,1109285,1334173,-16.86,2834,54054,15297,-68848
2022,-83632,39227,,5470911,-0.15,0.07,9.18,33.4357031620254,0.923729373768673,0.309187759167209,-111975,58240,,2022,聚亨,1984919,2291638,-13.38,-68190,11657,-43785,46583
2023,337831,119517,182.66,16680490,0.2,0.07,16.5,37.2502827522846,0.877609084573726,0.444289909312588,82451,114353,-27.9,2023,燁輝,13987399,14739344,-5.1,522616,362914,-440165,-248561
2024,12739,20192,-36.91,1020000,0.12,0.18,11.47,53.4734964100844,1.70208565005285,0.71990387694045,12739,22109,-42.38,2024,志聯,356329,419787,-15.12,16272,23642,-3533,-1533
2025,-53734,-37941,,3228341,-0.19,-0.13,5.42,61.3810525502281,1.04106494347922,0.637880215171097,-53734,-37940,,2025,千興,1048683,1091306,-3.91,-65867,-25853,12133,-12087
2027,51420,156269,-67.1,7770970,0.07,0.21,15.65,25.5005526757467,2.82762389409585,0.524103702688121,41832,342742,-87.79,2027,大成鋼,13443393,11593841,15.95,250689,501612,-208857,-158870
2028,-205341,-111976,,3428580,-0.6,-0.42,4.13,22.5975313908261,0.392143977749032,0.0514353107468665,-205341,-111976,,2028,威致,2133394,2527947,-15.61,-186208,-87214,-19133,-24762
2029,128260,166235,-22.84,3211800,0.4,0.52,25.71,80.5055634341261,6.9083133126021,4.53794575731239,168203,217945,-22.82,2029,盛餘,3890726,3950465,-1.51,248410,268436,-80207,-50491
2030,37331,52780,-29.27,2728819,0.14,0.21,13.86,32.7821294960261,1.55386908883904,0.569328649807573,45192,64023,-29.41,2030,彰源,2878685,3026727,-4.89,90789,95943,-45597,-31920
2031,286420,61206,367.96,2788380,1.03,0.22,20.42,44.4699805257767,1.56019738011542,0.829130438967076,284483,72258,293.7,2031,新光鋼,1802885,2150281,-16.16,-176753,118851,461236,-46593
2032,6406,19869,-67.76,1305215,0.05,0.15,12.52,78.8858655631393,7.36627955954029,4.33529093206571,6395,23490,-72.78,2032,新鋼,736730,833975,-11.66,-1156,20185,7551,3305
2033,-1457,-1207,,806945,-0.02,-0.01,11.41,70.2733366141357,1.83350758740558,0.686075272411257,-1807,-1793,,2033,佳大,179337,196328,-8.65,-2660,-1912,853,119
2034,150732,296884,-49.23,3701189,0.41,0.8,20.07,66.8435010159794,3.04148438174008,1.20238729119183,166714,342044,-51.26,2034,允強,4988731,6098832,-18.2,176962,308949,-10248,33095
2038,-78711,-42194,,1726329,-0.46,-0.24,15.55,37.1605216182159,1.03574829037038,0.476614712119887,-96369,-51215,,2038,海光,2334819,3105806,-24.82,-98412,-38143,2043,-13072
3004,46502,59777,-22.21,526472,0.88,1.43,21.46,49.0121272646975,1.31712828884639,0.702634641535125,55981,74463,-24.82,3004,豐達科,355036,348161,1.97,65473,72859,-9492,1604
5007,225238,286629,-21.42,2681274,0.84,1.07,19.68,71.8593140719978,2.60836384848374,1.50724056008338,279677,346945,-19.39,5007,三星,1833974,1770702,3.57,271967,328221,7710,18724
5538,83434,68567,21.68,1680000,0.5,0.41,22.25,73.7308761758268,3.24812097591761,1.7084533424641,104666,90449,15.72,5538,F-東明,1476930,1397435,5.69,103062,93659,1604,-3210
9958,4380,39336,-88.87,1819197,0.02,0.22,12.18,34.1122493910869,2.29889040737528,1.87211027757184,5303,46727,-88.65,9958,世紀鋼,690518,637597,8.3,24809,56822,-19506,-10095
11,5196535,5873279,-11.52,81162099,0.57,0.61,24.12,57.0504294000818,1.86486250695826,1.17487470858897,6930518,7829960,-11.49,11,橡膠類,58398400,63435886,-7.94,7694416,8468772,-763898,-638812
2101,90229,142503,-36.68,8339349,0.11,0.17,13.55,56.1980527361941,1.70660453154053,0.797434884366745,153093,178538,-14.25,2101,南港,2817128,3166644,-11.04,120409,190971,32684,-12433
2102,96833,160689,-39.74,4571904,0.22,0.36,22.07,78.8250414731808,3.17713766610763,2.38556844583263,115152,204131,-43.59,2102,泰豐,1978212,2079326,-4.86,131743,197954,-16591,6177
2103,195934,257649,-23.95,8257099,0.24,0.31,19.69,51.951519350977,1.37466309124452,0.828938249969461,273315,356932,-23.43,2103,台橡,6755875,7931514,-14.82,481859,483323,-208544,-126391
2104,213599,199241,7.21,5492241,0.4,0.37,36.51,59.3068786590857,1.98796321963468,1.53210707682411,505039,453653,11.33,2104,中橡,4628019,5467591,-15.36,612422,540500,-107383,-86847
2105,3262226,3668317,-11.07,32414155,1.01,1.13,27.86,52.8773558374507,1.34420658158123,0.9101071337309,4241852,4835767,-12.28,2105,正新,28993405,31591686,-8.22,4618898,5401320,-377046,-565553
2106,567893,856104,-33.67,8164500,0.7,1.05,25.03,53.7882289015847,3.46371598435093,2.11639317566068,692970,1078338,-35.74,2106,建大,7433072,7901890,-5.93,720327,997259,-27357,81079
2107,346627,344758,0.54,4971894,0.7,0.69,26.75,87.9728008683192,6.67530202648823,1.87153469763657,356323,366433,-2.76,2107,厚生,754065,821519,-8.21,358596,347239,-2273,19194
2108,222090,23907,828.97,4149932,0.54,0.06,14.76,79.6125865203081,4.37755289404499,3.24356194967241,276991,31254,786.26,2108,南帝,2130874,1761393,20.98,263852,9681,13139,21573
2109,49810,64801,-23.13,3258325,0.15,0.19,13.45,49.0773269929298,2.38226713767243,1.51358646212481,129734,134052,-3.22,2109,華豐,1757722,1658152,6,188932,136436,-59198,-2384
2114,92998,107850,-13.77,675253,1.38,1.76,32.97,81.2604799708003,3.21952537929009,2.63499194494042,112046,129940,-13.77,2114,鑫永銓,499256,427099,16.89,129867,105453,-17821,24487
2115,58296,47460,22.83,867447,0.82,0.67,26.69,67.7809587639198,2.42318456358844,1.36009375818843,74003,60922,21.47,2115,F-六暉,650772,629072,3.45,67511,58636,6492,2286
12,6083357,5085780,19.62,47870345,2.07,1.79,43.07,40.4411081263959,1.18286637407352,0.978141523155983,8252720,6683647,23.48,12,汽車類,105668855,92109792,14.72,5133418,3788945,3119302,2894702
1338,182373,126565,44.09,838400,2.18,1.62,73.85,72.8698313744122,2.42647527398109,1.96925856377435,237063,169537,39.83,1338,F-廣華,1928365,1924954,0.18,223282,176138,13781,-6601
2201,873740,797855,9.51,15729199,0.6,0.55,45.19,34.4601070600523,0.992767997168162,0.862484200924351,1603216,1171585,36.84,2201,裕隆,31664613,26124894,21.2,750553,562953,852663,608632
2204,988640,835512,18.33,13840508,0.73,0.61,35.63,80.2643746972867,3.28935069658426,2.55651042531113,1216399,1065171,14.2,2204,中華,10881082,10097704,7.76,909444,669552,306955,395619
2206,55842,-111835,,9000446,0.06,-0.13,15.81,34.4781629646687,1.11793400435012,0.351914455831991,101077,-185010,,2206,三陽,8676277,7999930,8.45,115,-216581,100962,31571
2207,2957447,2242124,31.9,5461792,5.41,4.11,70.21,24.5914436873386,1.14719229815447,1.03124036520838,3856462,3026018,27.44,2207,和泰車,43476264,37782712,15.07,2920483,2542626,935979,483392
2227,1025315,1195559,-14.24,3000000,3.42,3.99,92.07,72.3467698663087,2.37793098563775,2.03984351782158,1238503,1436346,-13.77,2227,裕日車,9042254,8179598,10.55,329541,54257,908962,1382089
14,12673354,6505126,94.82,226613469,0.47,0.35,21.42,38.9229880534085,1.70650017432328,0.314253881265155,14626879,7746075,88.83,14,建材營造類,80541369,62432261,29.01,15027971,8566232,-401092,-820157
1436,-7168,1976,,600000,-0.12,0.03,39.34,39.2806346871084,1.81824498591125,0.0812317361355847,-6367,1976,,1436,華友聯,49439,48019,2.96,849,1149,-7216,827
1438,13088,-806,,1024115,0.13,0.01,5.38,88.6298833430306,319.965481710459,95.7434312210201,14860,-838,,1438,裕豐,23352,619,3672.54,14566,-1671,294,833
1442,37761,126044,-70.04,2230484,0.18,0.6,19.83,31.0396474849712,2.68006987666799,0.0590506563310651,41798,169994,-75.41,1442,名軒,195506,390271,-49.91,41475,171415,323,-1421
1805,-30850,48878,,802654,-0.38,0.61,9.38,61.0909690177983,2.72703448809846,1.3595714077255,-30850,48878,,1805,寶徠,40858,684128,-94.03,-34187,49227,3337,-349
1808,122855,12266,901.59,2150089,0.64,0.07,22.71,33.4139677979921,2.15614932453963,0.214404390192297,126501,13186,859.36,1808,潤隆,730299,260484,180.36,122712,22456,3789,-9270
2501,1510452,-84997,,16565158,0.91,-0.05,15.99,45.111850671372,1.93154622153059,0.316903838613069,1554620,-120095,,2501,國建,3911530,1051342,272.05,1610240,-95299,-55620,-24796
2504,105981,103411,2.49,15192983,0.07,0.07,16.23,38.3667990421778,1.44134224909005,1.11826693536508,81371,174163,-53.28,2504,國產,7418506,7719365,-3.9,-47223,238106,128594,-63943
2505,-102994,92254,,5472599,-0.2,0.18,12.15,42.3645142905882,1.46516123903475,0.104737913626597,-102994,99808,,2505,國揚,63882,749882,-91.48,-94669,126115,-8325,-26307
2506,113561,16246,599.01,3870000,0.31,0.04,17.41,41.203429678065,1.5786713764978,0.324028275224374,134712,25235,433.83,2506,太設,745246,481846,54.66,154479,43856,-19767,-18621
2509,-55938,-24481,,1517520,-0.37,-0.16,20.57,36.5438899498596,1.56739362879388,0.238812321403101,-56307,-25016,,2509,全坤建,11414,9613,18.74,-33330,-33343,-22977,8327
2511,191647,221963,-13.66,16623418,0.12,0.16,14.81,44.8874234762335,2.17823472041054,0.460817893571664,226407,244084,-7.24,2511,太子,2715986,2526642,7.49,285000,132629,-58593,111455
2515,2002357,37379,5256.9,15250175,1.31,0.02,14.19,57.1090845307623,2.38890270464583,1.5177321261449,2160087,54318,3876.74,2515,中工,5183142,3043290,70.31,2084188,42931,75899,11387
2516,87258,77879,12.04,2364775,0.39,0.34,13.26,33.3520119516489,1.33401366509691,0.897056891880798,108159,95964,12.71,2516,新建,2897225,2707973,6.99,104829,87323,3330,8641
2520,116464,1177920,-90.11,5037910,0.24,2.38,24.03,27.9397997441998,1.70926462137512,0.262328352702827,158034,1407999,-88.78,2520,冠德,1822278,4965164,-63.3,202955,1472004,-44921,-64005
2524,66923,112688,-40.61,3759261,0.18,0.3,28.7,37.1287467875044,1.66631863728859,0.0156305997958082,103429,124870,-17.17,2524,京城,374390,400498,-6.52,131536,138699,-28107,-13829
2527,50408,10807,366.44,2703060,0.19,0.04,29.48,46.1767883384822,1.9629997209632,0.0313488412431466,62988,15817,298.23,2527,宏璟,84324,185965,-54.66,-16001,16132,78989,-315
2528,2455,37550,-93.46,1210328,0.02,0.31,10.95,86.6222521368639,76.1053490480508,30.6783318223028,3624,40635,-91.08,2528,皇普,50387,195932,-74.28,4214,40127,-590,508
2530,-12848,-31285,,2707525,-0.05,-0.12,10.7,33.7143283675721,1.50080476568618,0.0332004365263516,-14684,-33680,,2530,華建,1994,2768,-27.96,-12576,-35840,-2108,2160
2534,-47614,-121050,,5890910,-0.08,-0.21,14.88,34.266834305079,1.89242993581188,0.0293046314513867,-42701,-116976,,2534,宏盛,195016,7748,2416.99,5753,-80405,-48454,-36571
2535,85001,98742,-13.92,2196229,0.41,0.48,21.99,31.8037805625424,2.16617725526181,1.33979936486699,105914,121300,-12.68,2535,達欣工,2485591,3063780,-18.87,130834,100246,-24920,21054
2536,725497,371527,95.27,3328087,2.18,1.16,34.11,56.548931682792,2.14568577893351,0.0659882777851961,749296,411191,82.23,2536,宏普,2463025,1348676,82.63,762609,457168,-13313,-45977
2537,29813,97847,-69.53,2477692,0.12,0.44,13.98,50.2643627366636,2.30033186612973,0.165931702665656,29813,97847,-69.53,2537,聯上發,142236,357427,-60.21,36080,109003,-6267,-11156
2538,522852,54961,851.31,4190253,1.27,0.13,18.83,38.2707236588393,1.65340632141755,0.46664805149568,532512,55085,866.71,2538,基泰,2215206,163717,1253.07,538265,56582,-5753,-1497
2539,9339,17065,-45.27,2386380,0.04,0.07,16.79,57.3271705721141,2.59324850258706,0.0376301457995415,9624,19488,-50.62,2539,櫻花建,101074,159736,-36.72,10500,20875,-876,-1387
2540,31166,-43410,,1466000,0.21,-0.45,24.53,69.2986829864078,4.36976603032233,1.63230578843857,39166,-43410,,2540,愛山林,207876,198605,4.67,44535,-41010,-5369,-2400
2542,2705735,652815,314.47,8974051,3.05,0.74,37.6,31.2014842140149,1.60079410418578,0.167064813254024,3003467,698727,329.85,2542,興富發,9413009,2920786,222.28,2914495,757084,88972,-58357
2543,51167,20070,154.94,2419837,0.21,0.11,10.36,47.2753212550652,1.81914512434065,1.25150624848956,67412,24692,173.01,2543,皇昌,1437993,908483,58.29,65087,14058,2325,10634
2545,15898,-171949,,3277348,0.05,-0.52,34.09,26.9009968741238,1.31948126956716,0.105552562875361,25193,-167632,,2545,皇翔,521734,87168,498.54,86782,-102857,-61589,-64775
2546,22347,76141,-70.65,1060357,0.21,0.72,20.63,48.6632966224129,1.79224853609891,1.68020873183604,25316,92933,-72.76,2546,根基,1164338,1640362,-29.02,10416,95614,14900,-2681
2547,-90838,-39986,,8768816,-0.1,-0.05,18.48,22.2899268117918,0.997634454746564,0.110912704648848,-59343,-11927,,2547,日勝生,928682,735629,26.24,-11882,30886,-47461,-42813
2548,1167052,-79678,,2768127,4.22,-0.29,50.59,38.8890068373487,1.76490642260176,0.0912831391813264,1204173,-38235,,2548,華固,2585117,392832,558.07,1203225,-31290,948,-6945
2597,135776,203373,-33.24,1350000,1.01,1.51,35.34,39.0589671627149,1.32789369586469,1.13496351194671,204549,259778,-21.26,2597,潤弘,2912540,3066667,-5.03,218670,258469,-14121,1309
2841,-147579,9730,,6620103,-0.23,0.02,24.59,55.5534824868692,1.16160572571815,0.948377527234462,-146626,8192,,2841,台開,84533,169879,-50.24,-134404,23021,-12222,-14829
2923,570410,249333,128.77,17402970,0.33,0.14,30.79,45.3817478748717,3.53858367060525,0.464446955993799,1078536,427590,152.24,2923,F-鼎固,3367135,1375389,144.81,1267404,649447,-188868,-221857
3052,11532,155926,-92.6,2240428,0.06,0.79,14.76,39.0358457752714,1.58641378968916,0.898490168746647,9673,156812,-93.83,3052,夆典,510645,1056222,-51.65,9385,156690,288,122
3056,57521,15557,269.74,1729464,0.33,0.1,20,34.3601623425026,1.46092607301646,0.193894267559112,66778,21136,215.94,3056,總太,579876,158380,266.13,62614,21450,4164,-314
3266,-43177,1722662,,3523143,-0.12,4.89,16.59,56.9311302864208,2.51579665486258,0.314060431676132,-48846,1790857,,3266,昇陽,150412,4030160,-96.27,-43246,1803442,-5600,-12585
3703,454233,-101687,,8832160,0.51,-0.12,22.44,35.4417597443742,1.40500014215719,0.553424484247541,528283,-88582,,3703,欣陸,8027703,4718824,70.12,580197,13264,-51914,-101846
5515,-40483,-31845,,3551191,-0.11,-0.09,17.16,63.3462865111353,5.01007121165892,4.71223638801588,-47792,-32039,,5515,建國,1109786,1322048,-16.06,-17645,-40164,-30147,8125
5519,51231,73521,-30.32,1725000,0.3,0.43,16.21,44.7075603631644,3.32826687497296,0.455930580259032,51513,73359,-29.78,5519,隆大,604039,699329,-13.63,51289,72517,224,842
5521,29291,19312,51.67,3475274,0.08,0.06,11.62,44.0293262807754,1.59251077954817,0.999868367839146,34247,26836,27.62,5521,工信,1734500,1383250,25.39,40753,37692,-6506,-10856
5522,1455325,1185914,22.72,8354332,1.74,1.42,49.09,42.9235437159534,1.62455119863583,0.0635965274487786,1836219,1416463,29.63,5522,遠雄,6590083,4623567,42.53,1790242,1489349,45977,-72886
5525,197198,74061,166.26,2457193,0.83,0.31,17.42,40.4296309230087,1.37588741534013,0.0931441933185287,221064,96939,128.04,5525,順天,1165655,526075,121.58,227132,103001,-6068,-6062
5531,-98524,-36262,,8021000,-0.12,-0.06,13.69,23.7727241013229,1.91432931127682,0.20070601186426,-167330,-50780,,5531,鄉林,343338,592759,-42.08,-129344,5437,-37986,-56217
5533,385787,136084,183.49,2556647,1.51,0.53,27.63,52.9306762236605,2.25130563794486,0.196871905157997,487771,175481,177.96,5533,皇鼎,1378241,693284,98.8,505200,179374,-17429,-3893
5534,1048,-49432,,2612549,<<<<<,-0.2,38.71,37.3520306284754,1.62538483622709,0.0604930002397547,30667,-28504,,5534,長虹,336867,52048,547.22,40781,-19891,-10114,-8613
6177,193029,-37400,,1714505,1.14,-0.22,22.35,32.7655906704848,1.71583869812677,0.0403948134320548,207666,-36729,,6177,達麗,1327784,76324,1639.67,218033,-36961,-10367,232
9946,21909,47492,-53.87,2161369,0.1,0.23,16.05,27.0596807024478,1.43222833427325,0.0317623960722573,25277,48885,-48.29,9946,三發,137577,479306,-71.3,25154,48125,123,760
