year&season,公司,期末股本,每股淨值,流動比率,淨值佔總資產,營業利益,營業外,營業收入,稅後純益,速動比率
200001, 2819 中國產物  ,4237075,16.84,2.49,40.65,439010,-12260,2654017,398395,2.35
200002,2819,4237075.0,15.9141,2.38,38.139,504171.0,-15679.0,5161972,443942,2.35
200003,2819,4368977,15.4501,2.54,39.6508,542657,-5355,7315571,463119,2.51
200004,2819,4368977,15.5406,2.42,38.2279,556414,39664,10310926,493607,2.38
200101,2819,4368977,15.8335,2.41,37.9297,146316,5707,2674632,119959,2.39
200102,2819,4368977,15.0673,2.31,35.9146,261121,40824,5464908,220601,2.28
200103,2819,4368977,14.655,2.3,35.4696,163422,37913,8738994,118561,2.27
200104,2819,4368977,14.9862,2.38,38.0217,301589,51781,11104487,258405,2.34
200201,2819,4368977,15.1617,2.55,39.8653,84228,9906,2390299,70107,2.52
200202,2819.0,4368977,14.6145,2.34,38.359,96860.0,9088.0,5395058.0,50064,2.32
200203,2819.0,4368977.0,14.7041,2.52,39.6188,69204.0,49460.0,7625384.0,53433,2.49
