year&season,公司,期末股本,每股淨值,流動比率,淨值佔總資產,營業利益,營業外,營業收入,稅後純益,速動比率
200001, 2523 德寶營造  ,4359000,12.58,1.71,54.38,88492,19734,1718181,84938,0.66
200002,2523,4359000.0,12.8203,1.74,54.2601,323160.0,-1239.0,4389947,241879,0.74
200003,2523,4359000,12.8359,1.66,51.2979,546905,-35191,7215550,378016,0.74
200004,2523,4359000,13.1103,1.78,53.8371,710516,-16847,10038145,525316,0.83
200101,2523,4359000,12.6156,1.71,52.8344,123551,72928,2071171,164822,0.78
200102,2523,4359000,12.6729,1.75,52.9171,325739,38185,4634504,264229,0.83
200103,2523,4359000,12.9034,1.81,54.4532,486100,9499,7218567,360643,0.67
200104,2523,4359000,13.384,1.9,56.6767,702508,10127,10533194,546839,0.74
200201,2523,4359000,12.8321,2.02,58.4521,124682,-10848,2231409,85190,0.63
200202,2523.0,4359000,12.0921,1.8,53.0597,301538.0,-53809.0,5019898.0,165031,0.59
200203,2523.0,4359000.0,12.3662,1.83,53.0825,490581.0,-80182.0,7766161.0,284498,0.56
200204,2523.0,4359000,12.2784,1.79,50.9488,803627.0,-357525.0,10917703.0,231043,0.57
200301,2523.0,4359000,12.6654,1.89,53.4166,231687.0,-7293.0,2857400.0,168700,0.55
200302,2523.0,4359000,11.8555,1.78,50.0178,343722.0,-37842.0,5782465.0,216831,0.48
200303,2523.0,4359000,12.1229,1.68,46.3496,520144.0,-50562.0,8831903.0,333359,0.48
200304,2523.0,4359000,11.0228,1.77,47.975,546511.0,-560366.0,11970005.0,-146109,0.59
200401,2523.0,4359000,11.1154,1.87,50.1598,82745.0,-22809.0,2341705.0,40335,0.49
200402,2523.0,4370500,10.6222,1.68,44.2111,144578.0,-15934.0,4320806.0,55533,0.53
200403,2523.0,4359000,10.8324,1.72,45.6977,258903.0,-35107.0,6699379.0,122071,0.49
200404,2523.0,4359000,12.68,1.78,47.4033,516247.0,-44800.0,9463784.0,308007,0.62
200501,2523.0,4359000,12.79,1.9,50.8178,54593.0,2556.0,1847056.0,43219,0.56
200502,2523.0,4359000,11.65,1.82,48.5628,-184872.0,-19311.0,3573901.0,-185550,0.55
200503,2523.0,4359000,8.89,1.6,41.8527,-1213601.0,-45291.0,4487168.0,-1257220,0.46
200504,2523.0,4359000.0,2.64,1.08,,-3662699.0,-6687.0,4003914.0,-3673760,0.42
200601,2523.0,4716150,2.71,1.12,18.8543,44861.0,-22874.0,1719443.0,21987,0.4
200602,2523.0,4716150,1.4,1.05,,-335243.0,-168897,2171232.0,-523662,0.39
200603,2523.0,4716150.0,1.09,1.02,10.2551,-389547.0,-248662,2957132.0,-657731.0,0.44
