stock,97年1-9月,稅後純益,97年1-9月,增減(%),期末股本,稅後純益,97年1-9月,每股淨值,淨值佔總資產,流動比率,速動比率,公司,,營業收入,97年1-9月,增減(%),營業利益,97年1-9月,營業外
01,10751122,12495426,12347831,1.2,89974208,1.39,1.38,21.8055939986713,72.235872054041,1.47117357274348,1.11135521302167,01,水泥類,31973289,35503383,-9.94,1743451,1297964,11112448
1101,3638055,4875152,4646144,4.93,32921759,1.48,1.41,23.36,74.839,1.45,1.2,1101,台泥,15719543,18435013,-14.73,504078,465089,4481497
1102,6376012,6614476,6849116,-3.43,29857355,2.22,2.36,24,69.8819,1.44,1.02,1102,亞泥,7671821,7612849,0.77,864884,663705,5954073
1103,303552,419034,326097,28.5,7178779,0.73,0.55,29.02,67.662,1.31,1.18,1103,嘉泥,1751377,1800108,-2.71,38160,57853,296816
1104,260442,225732,133477,69.12,6038919,0.37,0.22,19.96,71.0705,1.19,0.71,1104,環泥,2421726,2607153,-7.11,7680,-127922,256400
1108,33695,63471,68200,-6.93,4047380,0.16,0.17,10.57,52.216,0.74,0.33,1108,幸福,2102514,2460632,-14.55,138469,41631,-38255
1109,92309,104235,172993,-39.75,4210008,0.25,0.4,14.48,92.4205,14.37,11.06,1109,信大,1073370,1348867,-20.42,102647,93193,42918
1110,47057,193326,151804,27.35,5720008,0.34,0.27,14.84,86.3906,2.73,1.77,1110,東泥,1232938,1238761,-0.47,87533,104415,118999
02,4573778,13211813,9386731,40.75,92309321,1.43,1.04,15.4422173682764,65.8069613206367,1.47323401214953,0.903632786756886,02,食品類,123460734,131871622,-6.38,7119183,5618448,7419638
1201,-25510,507333,400185,26.77,5060629,1,0.79,10.64,47.0438,1.34,0.98,1201,味全,9379273,8703508,7.76,639181,435640,-117669
1203,13910,498830,44249,+++++,2197164,2.27,0.21,19.63,77.9034,1.74,1.12,1203,味王,2208503,1470041,50.23,417511,42526,137180
1210,511771,1067214,949094,12.45,4711123,2.45,2.32,21.7,65.376,1.39,0.74,1210,大成,14954174,17312186,-13.62,886301,581408,432991
1213,-1022,-903,6196,,514751,-0.02,0.12,11.35,71.969,2.15,1.99,1213,大飲,526506,507135,3.82,21291,10328,-19501
1215,-21554,184177,213273,-13.64,2320268,0.79,0.92,12.41,62.2241,1.82,0.83,1215,卜蜂,9358539,9590995,-2.42,228600,298764,35355
1216,3407119,7220225,4935999,46.28,38974002,1.85,1.32,16.38,64.4664,0.83,0.58,1216,統一,33969921,38948752,-12.78,1412309,1500809,5727747
1217,44194,239034,165249,44.65,4476893,0.53,0.4,10.6,58.0953,1.1,0.77,1217,愛之味,3214234,3062970,4.94,148345,79383,212255
1218,105432,234304,164922,42.07,3202434,0.76,0.54,11.89,47.0595,1.87,1.23,1218,泰山,5371586,5412010,-0.75,190838,55120,66939
1219,-19416,193818,111589,73.69,2743080,0.71,0.41,13.03,66.2328,4.15,2.02,1219,福壽,6767110,7195455,-5.95,215141,167090,67632
1220,-32371,-38254,-47156,,1770779,-0.22,-0.27,8.51,73.8106,2.71,1.82,1220,台榮,1651205,1897329,-12.97,-7088,-21535,-14026
1225,-115476,109830,34619,217.25,1627000,0.68,0.21,11.96,48.8356,2.38,1.38,1225,福懋油,5727540,6256228,-8.45,204051,176891,-26354
1227,-130271,931715,703707,32.4,3225230,2.91,2.21,17,81.5343,2.76,1.55,1227,佳格,7117750,5860282,21.46,1389429,1098257,-139719
1229,618981,668150,689459,-3.09,8144742,0.82,0.88,18.83,78.9246,1.45,0.81,1229,聯華,2245310,2881952,-22.09,144790,143236,546508
1231,-13630,101488,66885,51.74,1154190,0.88,0.58,14.91,57.8464,2.89,1.45,1231,聯華食,2810142,2825786,-0.55,133093,94711,9002
1232,12044,453831,465360,-2.48,1599749,2.84,2.91,16.74,79.4385,2.82,1.04,1232,大統益,10751846,12702831,-15.36,629091,599991,-22546
1233,7993,147286,127302,15.7,905919,1.64,1.43,14.03,78.3749,2.3,1.42,1233,天仁,1338614,1337373,0.09,160431,140909,9330
1234,164577,314106,199053,57.8,5358281,0.59,0.37,17.83,86.0982,2.61,2.12,1234,黑松,3190224,2721253,17.23,232717,77976,167889
1235,41384,-1788,50470,,529445,-0.04,1.16,15.42,71.6942,2.35,1.95,1235,興泰,297238,380297,-21.84,-10044,13022,9337
1236,-15590,96208,104447,-7.89,852312,1.13,1.23,14.01,65.3855,1.39,0.96,1236,宏亞,1240380,1446543,-14.25,112267,143306,23008
1702,21213,285209,1829,+++++,2941330,1.17,0.01,11.33,51.6061,0.95,0.58,1702,南僑,1340639,1358696,-1.33,-29071,-19384,314280
03,57182127,62123906,91812560,-32.34,274855917,2.26,3.47,28.4708655917347,67.4213415945186,2.48146071976414,1.92662344545897,03,塑膠類,471852827,656602587,-28.14,27855498,39820806,36693399
1301,24143235,19827771,34313044,-42.22,61209046,3.24,6,34.34,71.0235,2.76,2.29,1301,臺塑,112786783,153277513,-26.42,8318880,12087898,13489675
1303,10966157,8972510,24821795,-63.85,78522986,1.14,3.26,30.55,66.3682,2.88,2.22,1303,南亞,114694124,176830276,-35.14,5378699,14663382,2764238
1304,335055,1756416,1265383,38.81,7714032,2.42,1.75,16.76,79.4248,4.43,3.5,1304,臺聚,7680483,10073858,-23.76,1259171,1259368,803678
1305,196833,569347,450038,26.51,4248035,1.34,1.06,11.96,55.0001,2.56,2.02,1305,華夏,5542367,7274943,-23.82,362110,328170,331539
1307,447544,683071,552048,23.73,2971094,2.32,2.1,16.33,61.8499,1.06,0.66,1307,三芳,3612394,3730215,-3.16,36751,119395,653381
1308,146525,787032,641229,22.74,2609316,3.02,2.46,23.05,86.4308,4.52,3.85,1308,亞聚,3583517,4701003,-23.77,678935,690543,275447
1309,-29053,481592,-22996,,2786155,1.73,-0.08,11.66,46.5066,1.99,1.58,1309,臺達化,5793976,6359221,-8.89,240351,6161,345874
1310,54731,841382,-337328,,5803403,1.65,-0.64,12.52,73.5214,1.5,0.8,1310,台苯,8616371,12217265,-29.47,906385,-392585,-33184
1312,82966,2260707,-8508,,8806701,3.08,-0.02,13.45,66.602,1.06,0.74,1312,國喬,9082755,12268838,-25.97,970486,-126763,1404209
1313,983993,969579,1089631,-11.02,8481332,1.17,1.33,17.6,77.5611,2.07,1.03,1313,聯成,4070377,5986899,-32.01,68644,229666,936752
1314,640237,1585936,-463016,,17949630,0.88,-0.27,12.13,49.5602,2.72,1.59,1314,中石化,17827045,27814330,-35.91,947479,633756,621385
1315,290136,125268,326680,-61.65,2200000,0.59,1.54,26.67,75.3738,3.77,3.21,1315,達新,1684673,2488652,-32.31,70700,57752,74267
1316,-8943,4614,-31341,,651661,0.07,-0.48,12.28,89.8006,6.27,4.95,1316,上曜,163239,240517,-32.13,-23336,-2907,16786
1319,87139,1085632,602447,80.2,4650495,2.41,1.38,22.06,68.7412,1.25,0.9,1319,東陽,6032198,6472508,-6.8,838413,681934,510594
1321,-126335,59115,-18643,,2272283,0.27,-0.08,11.94,58.8855,1.26,0.76,1321,大洋,3533782,4319011,-18.18,163864,111470,-58565
1323,46078,79700,58430,36.4,788464,1.02,0.74,14.18,56.5547,1.56,1.07,1323,永裕,936866,990207,-5.39,56169,30304,25772
1324,-11941,50342,23599,113.32,751219,0.67,0.31,12.68,74.6835,2.45,1.8,1324,地球,923285,1000656,-7.73,71513,45198,-3561
1325,-8021,86569,98153,-11.8,917843,0.94,1.1,15.15,87.7875,7.43,6.12,1325,恒大,693547,929992,-25.42,118789,120441,-10378
1326,18679353,21201502,27946695,-24.14,56904721,3.73,5.06,38.33,67.0961,2.24,1.73,1326,臺化,159533496,213206132,-25.17,7167680,8990456,14033822
1715,93762,229204,81468,181.34,2490614,1.04,0.34,17.22,61.6301,0.81,0.5,1715,亞化,2332832,3181152,-26.67,4310,-2929,217496
4306,172676,466617,423752,10.12,2126887,2.37,2.96,18.31,55.5928,1.12,0.82,4306,炎洲,2728717,3239399,-15.76,219505,290096,294172
04,9075779,9542072,8939294,6.74,182964141,0.52,0.48,15.291300550527,65.1510817333616,1.36630654885039,0.752864377360163,04,紡織纖維類,163735374,200487431,-18.33,4196782,721098,6156396
1402,5547154,5894642,5644568,4.43,46613529,1.26,1.24,18.96,62.9678,1.16,0.78,1402,遠紡,30451773,39942495,-23.76,-474562,107103,6427045
1409,-60689,474708,261837,81.3,14540738,0.33,0.18,12.2,55.7639,1.1,0.67,1409,新纖,14636117,18895883,-22.54,160897,299864,526697
1410,26922,-1517,-1276,,900000,-0.02,-0.01,12.63,83.5908,12.36,11.52,1410,南染,156596,197701,-20.79,-5740,-6671,18122
1413,-26458,-164867,-80714,,1701874,-0.98,-0.29,8.06,47.0133,0.99,0.29,1413,宏洲,2300537,2999880,-23.31,-102421,-67950,-16853
1414,-41040,-238088,-93031,,2200000,-1.08,-0.42,7.19,33.2799,0.4,0.14,1414,東和,2658861,3162970,-15.94,-212819,-51991,-25269
1416,-116336,-48800,-168813,,5497834,-0.1,-0.34,9.7,78.9095,0.97,0.31,1416,廣豐,181539,249361,-27.2,-41878,-52477,-6922
1417,196413,112600,75665,48.81,3798837,0.3,0.2,10.89,80.5474,1.28,0.62,1417,嘉裕,750678,825730,-9.09,-133426,-121170,242726
1418,-29220,176457,-312452,,1319276,1.46,-2.58,9.6,46.1301,0.77,0.19,1418,東華,2166835,2000717,8.3,194258,-245951,5842
1419,101454,65905,32549,102.48,3000413,0.22,0.11,17,65.4288,0.45,0.36,1419,新紡,419123,380383,10.18,-26611,-72324,87296
1423,27692,43141,-43524,,1750000,0.25,-0.24,13.6,87.6896,49.32,30.45,1423,利華,722762,1322248,-45.34,43979,-71216,-1188
1432,71780,-69039,45336,,885642,-0.81,0.53,5.13,25.8519,0.65,0.04,1432,大魯閣,18574,40076,-53.65,-34403,-25720,-31915
1434,3250018,-519260,3582735,,16846646,-0.31,2.12,29.75,79.1778,3.31,1.82,1434,福懋,19454980,22020640,-11.65,1112679,740209,-1902763
1438,-34753,-35934,-48992,,1024115,-0.35,-0.48,0.12,1.5612,0.39,0.01,1438,裕豐,8864,12637,-29.86,-12695,-14239,-23239
1439,2970,25914,18783,37.97,920000,0.28,0.2,14.71,79.7998,42.28,38.7,1439,中和,207001,328296,-36.95,3105,15813,25942
1440,235789,583249,350467,66.42,14935240,0.39,0.23,14.79,78.7927,2.26,1.31,1440,南紡,8007314,8316497,-3.72,220818,264299,431582
1441,-63440,-61577,-23031,,714379,-0.91,-0.22,7.39,29.6311,0.69,0.29,1441,大東,1019528,1516956,-32.79,-62384,42561,-5855
1443,-19332,-81608,-52029,,3010900,-0.28,-0.18,6.56,50.3814,0.81,0.52,1443,立益,901109,580917,55.12,-59226,-32697,-22382
1444,66026,270232,278854,-3.09,7679700,0.36,0.37,10.16,68.3986,1.77,0.41,1444,力麗,5242190,5941446,-11.77,98371,212828,171861
1445,35403,43119,42116,2.38,1417510,0.3,0.27,12.84,83.9338,5.39,3.54,1445,大宇,1418834,1675338,-15.31,35018,11721,12157
1446,11285,38666,18260,111.75,1386215,0.28,0.13,14,67.4573,0.3,0.22,1446,宏和,697293,817239,-14.68,-1916,-3039,50875
1447,-172616,780301,-404056,,6528665,1.31,-0.68,10.66,50.6392,0.92,0.53,1447,力鵬,12985714,17681508,-26.56,780079,-231440,222
1449,268,-327019,-420887,,1871941,-2.35,-1.36,6.27,24.0898,1.51,0.62,1449,佳和,1355505,2149723,-36.95,-255353,-420668,-9735
1451,679517,909692,325955,179.09,5906431,1.54,0.55,20,80.548,1.67,0.86,1451,年興,5893153,7152801,-17.61,385780,-327844,536543
1452,-61518,52656,-20096,,1275398,0.41,-0.15,13.71,91.7881,9.17,7.69,1452,宏益,1044781,1591372,-34.35,20111,54669,41133
1453,-29852,-2993,88972,,409000,-0.07,2.18,11.74,61.7779,1.79,0.77,1453,大將,252453,615359,-58.97,-4633,118824,1202
1454,14869,-15072,26086,,1336284,-0.12,0.2,11.95,70.5106,2.25,1.15,1454,台富,1473425,1910106,-22.86,-11445,18152,10655
1455,-141615,704619,56017,+++++,4821166,1.46,0.11,11.7,59.7461,1.29,0.49,1455,集盛,8991270,11350573,-20.79,663043,200388,49544
1456,250777,-193693,160737,,1675000,-1.19,1,3.47,18.0464,0.79,0.25,1456,怡華,1458796,2263758,-35.56,-74749,-86843,-117361
1457,24622,32748,78605,-58.34,2251510,0.16,0.35,13.57,56.6438,0.98,0.43,1457,宜進,2285410,2967031,-22.97,53446,53983,-10698
