year&season,公司,期末股本,每股淨值,流動比率,淨值佔總資產,營業利益,營業外,營業收入,稅後純益,速動比率
200103,2473.0,650000.0,27.3643,4.73,87.6251,182896.0,53148.0,344652.0,232044.0,4.56
200104,2473.0,650000.0,28.7309,3.59,83.0431,252842.0,73520.0,485658.0,311362.0,3.49
200201,2473.0,650000.0,30.1352,2.78,77.3516,83416.0,10862.0,153570.0,91278.0,2.54
200202,2473.0,885000.0,22.263,2.28,72.2671,177108.0,20096.0,322712.0,191204.0,2.09
200203,2473.0,889026.0,24.663,5.63,53.2377,278768.0,109140.0,506101.0,378908.0,5.36
200204,2473.0,889026.0,25.49,5.83,54.0286,384893.0,86490.0,711266.0,458683.0,5.76
200301,2473.0,889026.0,26.8282,7.12,56.4471,119319.0,1647.0,213112.0,118966.0,7.02
200302,2473.0,1160173.0,20.284000000000002,6.24,54.9964,242686.0,7054.0,438892.0,245940.0,6.13
200303,2473.0,1252379.0,24.2024,7.36,70.0569,380877.0,12119.0,685049.0,390896.0,7.24
200304,2473.0,1261629.0,25.7291,7.58,72.9088,542452.0,19155.0,957953.0,550307.0,7.45
200401,2473.0,1381885.0,29.9577,6.93,89.2783,164072.0,40880.0,293486.0,199152.0,6.83
200402,2473.0,1635690.0,23.2801,3.71,81.4075,344062.0,70414.0,611719.0,399976.0,3.65
200403,2473.0,1647347.0,25.0,6.54,89.8665,536467.0,103543.0,954632.0,621010.0,6.42
200404,2473.0,1647347.0,25.19,6.87,90.0433,744513.0,95242.0,1320249.0,812755.0,6.74
200501,2473.0,1647347.0,26.7472,8.1,91.2434,190880.0,23439.0,340988.0,206379.0,7.97
200502,2473.0,1851081.0,24.92,3.85,82.0572,392397.0,58242.0,693234.0,440639.0,3.8
200503,2473.0,1851081.0,23.3,8.41,91.041,591079.0,75334.0,1041406.0,643413.0,8.21
200504,2473.0,1851081.33,24.76,9.91,,787551.0,119670.0,1412828.0,880221.0,9.58
200601,2473.0,1851081.0,25.82,11.93,92.939,213252.0,13197.0,371417.0,194449.0,3.85
200602,2473.0,1980635.0,22.92,3.48,,425925.0,19741,721131.0,385666.0,2.06
200603,2473.0,1980635.0,22.05,7.91,90.5134,626369.0,19105,1052450.0,560474.0,3.68
200604,2473,1980635.0,22.85,7.31,90.8631,808617.0,27871,1385568.0,727488.0,4.58
200701,2473,1980635.0,23.82,8.72,92.1755,214197.0,-4424,341151.0,166773.0,6.25
200702,2473,2060820.0,21.84,3.91,,417235.0,-15885,669824.0,326350.0,2.8
200703,2473,2060820.0,21.71,10.43,,609006.0,-7909,996263.0,493097.0,6.77
200704,2473,2060820.0,22.38,8.4,92.1904,797951.0,-20515,1348101.0,640436.0,8.3013
200801,2473,2060820.0,22.88,9.44,92.9095,175628.0,4683,352155.0,156311.0,9.21
200802,2473,2111028.0,20.9,2.76,82.5862,350315.0,-74419,704712.0,230896.0,2.68
200803,2473,2111029.0,20.93,4.03,82.7267,441480.0,-61934,978113.0,313546.0,3.9
200804,2473,2111028.0,21.41,4.18,81.6397,415623.0,-114224,1221866.0,396399.0,4.155
200901,2473,2111028.0,21.8,4.06,83.6131,77629.0,14944,224843.0,77573.0,3.96
200902,2473,2111028.0,21.24,2.94,80.3801,157149.0,25761,486744.0,142910.0,2.9
200903,2473,2071029.0,21.6,3.37,81.9487,250555.0,2486,764388.0,222041.0,3.35
200904,2473,2071028.0,21.89,3.2837,80.5645,299608.0,93244,1068734.0,273852.0,3.2669
201001,2473,2072599.0,22.24,3.99,82.9097,79073.0,32232,264503.0,95345.0,3.97
201002,2473,2072599.0,22.01,3.14,79.805,213877.0,51169,528277.0,245046.0,3.12
201003,2473,2073354.0,22.68,3.82,82.5919,323929.0,99603,821625.0,386532.0,3.8
201004,2473,2087646.0,22.66,4.0583,81.9918,450854.0,113724,1141502.0,461640.0,4.0494
201101,2473,2092021.0,23.21,3.72,82.5486,120504.0,41258.0,311711.0,139411.0,3.71
201102,2473,2092564.0,22.34,2.54,78.5132,161163.0,156617,530400.0,273864.0,2.53
201103,2473,2052968.0,23.26,3.25,82.9639,218493.0,265528,778335.0,421244.0,3.23
201104,2473,2020323.0,23.94,3.1475,83.4309,382473.0,268620,1085427.0,568999.0,3.1417
201201,2473,2062603.0,24.71,4.13,85.8546,160221.0,24331,357561.0,153036.0,4.13
201202,2473,2073291.0,24.02,2.88,81.2284,327154.0,102644,706626.0,347253.0,2.87
201203,2473,2093351.0,23.87,4.36,86.5053,364244.0,52167,965490.0,290760.0,4.35
