sDate,sPrice
2000-01-01,7533.0
2000-04-01,7634.0
2000-07-01,8250.0
2000-10-01,8442.0
2001-01-01,8017.0
2001-04-01,7718.0
2001-07-01,8167.0
2001-10-01,8036.0
2002-01-01,8809.0
2002-04-01,10061.0
2002-07-01,9959.0
2002-10-01,10934.0
2003-01-01,12341.0
2003-04-01,12894.0
2003-07-01,12693.0
2003-10-01,15058.0
2004-01-01,16091.0
2004-04-01,17947.0
2004-07-01,17743.0
2004-10-01,18871.0
2005-01-01,16565.0
2005-04-01,17474.0
2005-07-01,16487.0
2005-10-01,12763.0
2006-01-01,12357.0
2006-04-01,12101.0
2006-07-01,11262.0
2006-10-01,11400.0
2007-01-01,11792.0
2007-04-01,10336.0
2007-07-01,10322.0
2007-10-01,10897.0
2008-01-01,11600.0
2008-04-01,12083.0
2008-07-01,11508.0
2008-10-01,10080.0
2009-01-01,9313.0
2009-04-01,8274.0
2009-07-01,8141.0
2009-10-01,7863.0
2010-01-01,8086.0
2010-04-01,7682.0
2010-07-01,8760.0
2010-10-01,9877.0
2011-01-01,9123.0
2011-04-01,10649.0
2011-07-01,11691.0
2011-10-01,10222.0
2012-01-01,10994.0
2012-04-01,11354.0
2012-07-01,11538.0
2012-10-01,11022.0
2013-01-01,12795.0
2013-04-01,12341.0
2013-07-01,13363.0
2013-10-01,12192.0
2014-01-01,11593.0
2014-04-01,12862.0
2014-07-01,13047.0
2014-10-01,12785.0
2015-01-01,12774.0
2015-04-01,14557.0
2015-07-01,13488.0
2015-10-01,13036.0
2016-01-01,12595.0
2016-04-01,11478.4
2016-07-01,11636.3
